Language,Response,Count,Percentage
DE # German,leader,1,0.69
DE # German,Freund,1,0.69
DE # German,desert,1,0.69
DE # German,Affe,1,0.69
DE # German,evening,1,0.69
DE # German,beef,1,0.69
DE # German,Volcano,1,0.69
DE # German,rain,1,0.69
DE # German,Glocke,1,0.69
DE # German,Justice,1,0.69
DE # German,Weisheit,1,0.69
DE # German,freedom,1,0.69
DE # German,lock,1,0.69
DE # German,coin,1,0.69
DE # German,front,1,0.69
DE # German,island,1,0.69
DE # German,egg,1,0.69
DE # German,year,1,0.69
ES # Spanish,flag,6,4.17
ES # Spanish,dolphin,4,2.78
ES # Spanish,courage,3,2.08
ES # Spanish,above,3,2.08
ES # Spanish,bridge,3,2.08
ES # Spanish,moon,3,2.08
ES # Spanish,morning,3,2.08
ES # Spanish,elephant,3,2.08
ES # Spanish,dog,3,2.08
ES # Spanish,mountain,3,2.08
ES # Spanish,farmer,3,2.08
ES # Spanish,west,3,2.08
ES # Spanish,cactus,3,2.08
ES # Spanish,rose,3,2.08
ES # Spanish,grass,3,2.08
ES # Spanish,stranger,3,2.08
ES # Spanish,book,3,2.08
ES # Spanish,teacher,3,2.08
ES # Spanish,rival,3,2.08
ES # Spanish,apple,3,2.08
ES # Spanish,justice,3,2.08
ES # Spanish,painting,3,2.08
ES # Spanish,soldier,3,2.08
ES # Spanish,fog,3,2.08
ES # Spanish,volcano,3,2.08
ES # Spanish,soup,3,2.08
ES # Spanish,century,3,2.08
ES # Spanish,second,3,2.08
ES # Spanish,father,3,2.08
ES # Spanish,rain,2,1.39
ES # Spanish,sword,2,1.39
ES # Spanish,peacock,2,1.39
ES # Spanish,inside,2,1.39
ES # Spanish,east,2,1.39
ES # Spanish,night,2,1.39
ES # Spanish,potato,2,1.39
ES # Spanish,brother,2,1.39
ES # Spanish,artist,2,1.39
ES # Spanish,egg,2,1.39
ES # Spanish,love,2,1.39
ES # Spanish,earthquake,2,1.39
ES # Spanish,bread,2,1.39
ES # Spanish,lake,2,1.39
ES # Spanish,forest,2,1.39
ES # Spanish,desert,2,1.39
ES # Spanish,village,1,0.69
ES # Spanish,writer,1,0.69
ES # Spanish,bell,1,0.69
ES # Spanish,freedom,1,0.69
ES # Spanish,back,1,0.69
ES # Spanish,river,1,0.69
ES # Spanish,coin,1,0.69
ES # Spanish,friend,1,0.69
ES # Spanish,tomato,1,0.69
ES # Spanish,fish,1,0.69
ES # Spanish,rainbow,1,0.69
ES # Spanish,rice,1,0.69
ES # Spanish,honesty,1,0.69
ES # Spanish,lightning,1,0.69
ES # Spanish,carpet,1,0.69
ES # Spanish,Justice,1,0.69
ES # Spanish,peace,1,0.69
ES # Spanish,evening,1,0.69
ES # Spanish,lock,1,0.69
ES # Spanish,front,1,0.69
ES # Spanish,island,1,0.69
FA # Persian,flag,5,3.47
FA # Persian,justice,4,2.78
FA # Persian,bread,4,2.78
FA # Persian,courage,3,2.08
FA # Persian,peacock,3,2.08
FA # Persian,elephant,3,2.08
FA # Persian,dog,3,2.08
FA # Persian,mountain,3,2.08
FA # Persian,desert,3,2.08
FA # Persian,cactus,3,2.08
FA # Persian,grass,3,2.08
FA # Persian,bridge,3,2.08
FA # Persian,rival,3,2.08
FA # Persian,father,3,2.08
FA # Persian,stranger,3,2.08
FA # Persian,above,3,2.08
FA # Persian,second,3,2.08
FA # Persian,century,3,2.08
FA # Persian,moon,3,2.08
FA # Persian,rose,3,2.08
FA # Persian,book,3,2.08
FA # Persian,apple,3,2.08
FA # Persian,farmer,3,2.08
FA # Persian,painting,3,2.08
FA # Persian,rain,3,2.08
FA # Persian,volcano,3,2.08
FA # Persian,fog,3,2.08
FA # Persian,carpet,3,2.08
FA # Persian,teacher,3,2.08
FA # Persian,soldier,3,2.08
FA # Persian,rice,2,1.39
FA # Persian,night,2,1.39
FA # Persian,outside,2,1.39
FA # Persian,sword,2,1.39
FA # Persian,forest,2,1.39
FA # Persian,morning,2,1.39
FA # Persian,inside,2,1.39
FA # Persian,front,2,1.39
FA # Persian,wisdom,2,1.39
FA # Persian,earthquake,2,1.39
FA # Persian,tomato,2,1.39
FA # Persian,dolphin,2,1.39
FA # Persian,artist,2,1.39
FA # Persian,brother,2,1.39
FA # Persian,lake,2,1.39
FA # Persian,fish,2,1.39
FA # Persian,crown,1,0.69
FA # Persian,east,1,0.69
FA # Persian,potato,1,0.69
FA # Persian,river,1,0.69
FA # Persian,valley,1,0.69
FA # Persian,monkey,1,0.69
FA # Persian,writer,1,0.69
FA # Persian,egg,1,0.69
FA # Persian,back,1,0.69
FA # Persian,love,1,0.69
FA # Persian,Brother,1,0.69
FA # Persian,lightning,1,0.69
FA # Persian,honesty,1,0.69
FA # Persian,freedom,1,0.69
FA # Persian,evening,1,0.69
FA # Persian,lock,1,0.69
FA # Persian,west,1,0.69
FA # Persian,year,1,0.69
FR # French,flag,6,4.17
FR # French,bread,6,4.17
FR # French,justice,4,2.78
FR # French,courage,3,2.08
FR # French,dolphin,3,2.08
FR # French,dog,3,2.08
FR # French,mountain,3,2.08
FR # French,forest,3,2.08
FR # French,island,3,2.08
FR # French,cactus,3,2.08
FR # French,grass,3,2.08
FR # French,moon,3,2.08
FR # French,rival,3,2.08
FR # French,stranger,3,2.08
FR # French,outside,3,2.08
FR # French,above,3,2.08
FR # French,morning,3,2.08
FR # French,second,3,2.08
FR # French,century,3,2.08
FR # French,elephant,3,2.08
FR # French,rose,3,2.08
FR # French,painting,3,2.08
FR # French,soldier,3,2.08
FR # French,lightning,3,2.08
FR # French,fog,3,2.08
FR # French,apple,3,2.08
FR # French,artist,3,2.08
FR # French,volcano,3,2.08
FR # French,teacher,3,2.08
FR # French,farmer,3,2.08
FR # French,book,3,2.08
FR # French,bridge,3,2.08
FR # French,lake,2,1.39
FR # French,friend,2,1.39
FR # French,love,2,1.39
FR # French,freedom,2,1.39
FR # French,night,2,1.39
FR # French,inside,2,1.39
FR # French,rainbow,2,1.39
FR # French,father,2,1.39
FR # French,sword,2,1.39
FR # French,potato,2,1.39
FR # French,peacock,2,1.39
FR # French,egg,1,0.69
FR # French,bell,1,0.69
FR # French,Above,1,0.69
FR # French,village,1,0.69
FR # French,back,1,0.69
FR # French,leader,1,0.69
FR # French,tomato,1,0.69
FR # French,lock,1,0.69
FR # French,chicken,1,0.69
FR # French,rain,1,0.69
FR # French,carpet,1,0.69
FR # French,wisdom,1,0.69
FR # French,evening,1,0.69
FR # French,coin,1,0.69
FR # French,cat,1,0.69
FR # French,front,1,0.69
FR # French,brother,1,0.69
FR # French,fish,1,0.69
FR # French,east,1,0.69
GA # Irish,potato,8,5.56
GA # Irish,flag,6,4.17
GA # Irish,dog,4,2.78
GA # Irish,dolphin,4,2.78
GA # Irish,rose,3,2.08
GA # Irish,bridge,3,2.08
GA # Irish,moon,3,2.08
GA # Irish,second,3,2.08
GA # Irish,morning,3,2.08
GA # Irish,lake,3,2.08
GA # Irish,farmer,3,2.08
GA # Irish,above,3,2.08
GA # Irish,west,3,2.08
GA # Irish,island,3,2.08
GA # Irish,grass,3,2.08
GA # Irish,east,3,2.08
GA # Irish,rival,3,2.08
GA # Irish,book,3,2.08
GA # Irish,teacher,3,2.08
GA # Irish,stranger,3,2.08
GA # Irish,soldier,3,2.08
GA # Irish,century,3,2.08
GA # Irish,bread,3,2.08
GA # Irish,beef,3,2.08
GA # Irish,apple,3,2.08
GA # Irish,fog,3,2.08
GA # Irish,painting,3,2.08
GA # Irish,bell,3,2.08
GA # Irish,father,3,2.08
GA # Irish,Justice,2,1.39
GA # Irish,rain,2,1.39
GA # Irish,sword,2,1.39
GA # Irish,inside,2,1.39
GA # Irish,peacock,2,1.39
GA # Irish,night,2,1.39
GA # Irish,courage,2,1.39
GA # Irish,brother,2,1.39
GA # Irish,freedom,2,1.39
GA # Irish,forest,2,1.39
GA # Irish,mountain,2,1.39
GA # Irish,elephant,2,1.39
GA # Irish,artist,2,1.39
GA # Irish,tide,2,1.39
GA # Irish,wisdom,2,1.39
GA # Irish,lightning,2,1.39
GA # Irish,ocean,1,0.69
GA # Irish,writer,1,0.69
GA # Irish,justice,1,0.69
GA # Irish,back,1,0.69
GA # Irish,friend,1,0.69
GA # Irish,cactus,1,0.69
GA # Irish,rainbow,1,0.69
GA # Irish,thunder,1,0.69
GA # Irish,honesty,1,0.69
GA # Irish,Lightning,1,0.69
GA # Irish,Wisdom,1,0.69
GA # Irish,Courage,1,0.69
GA # Irish,lock,1,0.69
GA # Irish,evening,1,0.69
GA # Irish,river,1,0.69
HE # Hebrew,flag,6,4.17
HE # Hebrew,desert,4,2.78
HE # Hebrew,justice,4,2.78
HE # Hebrew,bread,4,2.78
HE # Hebrew,dolphin,4,2.78
HE # Hebrew,courage,3,2.08
HE # Hebrew,tomato,3,2.08
HE # Hebrew,dog,3,2.08
HE # Hebrew,lake,3,2.08
HE # Hebrew,cactus,3,2.08
HE # Hebrew,grass,3,2.08
HE # Hebrew,brother,3,2.08
HE # Hebrew,rival,3,2.08
HE # Hebrew,stranger,3,2.08
HE # Hebrew,inside,3,2.08
HE # Hebrew,above,3,2.08
HE # Hebrew,morning,3,2.08
HE # Hebrew,second,3,2.08
HE # Hebrew,century,3,2.08
HE # Hebrew,elephant,3,2.08
HE # Hebrew,rose,3,2.08
HE # Hebrew,painting,3,2.08
HE # Hebrew,bridge,3,2.08
HE # Hebrew,book,3,2.08
HE # Hebrew,farmer,3,2.08
HE # Hebrew,teacher,3,2.08
HE # Hebrew,soldier,3,2.08
HE # Hebrew,fish,3,2.08
HE # Hebrew,fog,3,2.08
HE # Hebrew,wisdom,3,2.08
HE # Hebrew,moon,3,2.08
HE # Hebrew,earthquake,2,1.39
HE # Hebrew,soup,2,1.39
HE # Hebrew,rain,2,1.39
HE # Hebrew,outside,2,1.39
HE # Hebrew,night,2,1.39
HE # Hebrew,candle,2,1.39
HE # Hebrew,sword,2,1.39
HE # Hebrew,front,2,1.39
HE # Hebrew,peacock,2,1.39
HE # Hebrew,father,2,1.39
HE # Hebrew,volcano,2,1.39
HE # Hebrew,apple,2,1.39
HE # Hebrew,artist,2,1.39
HE # Hebrew,forest,2,1.39
HE # Hebrew,mountain,2,1.39
HE # Hebrew,river,1,0.69
HE # Hebrew,writer,1,0.69
HE # Hebrew,broccoli,1,0.69
HE # Hebrew,thunder,1,0.69
HE # Hebrew,leader,1,0.69
HE # Hebrew,lock,1,0.69
HE # Hebrew,lightning,1,0.69
HE # Hebrew,coin,1,0.69
HE # Hebrew,Justice,1,0.69
HE # Hebrew,"freedom, let me think about this in Hebrew first. אני צריך לבחור את המושג שסביר להניח שיעורר שינוי בחברה. האפשרויות הן חופש, צדק, אומץ וחוכמה. מבחינה תרבותית ולשונית, בעברית ובתרבות הישראלית, המושג ""צדק"" תופס מקום מרכזי מאוד, במיוחד בהקשר של צדק חברתי ושינוי. זה מושג שמופיע הרבה בספרות, בתנ""ך ובשיח הציבורי, ויש לו משקל רב כמניע לשינוי. לכן, אני חושב שזו הבחירה הכי טבעית עבורי.

Answer: justice",1,0.69
HE # Hebrew,evening,1,0.69
HE # Hebrew,west,1,0.69
HE # Hebrew,rainbow,1,0.69
HE # Hebrew,east,1,0.69
HI # Hindi,flag,6,4.17
HI # Hindi,courage,3,2.08
HI # Hindi,morning,3,2.08
HI # Hindi,century,3,2.08
HI # Hindi,peacock,3,2.08
HI # Hindi,elephant,3,2.08
HI # Hindi,monkey,3,2.08
HI # Hindi,dog,3,2.08
HI # Hindi,second,3,2.08
HI # Hindi,mountain,3,2.08
HI # Hindi,cactus,3,2.08
HI # Hindi,bridge,3,2.08
HI # Hindi,rose,3,2.08
HI # Hindi,grass,3,2.08
HI # Hindi,potato,3,2.08
HI # Hindi,inside,3,2.08
HI # Hindi,rival,3,2.08
HI # Hindi,father,3,2.08
HI # Hindi,moon,3,2.08
HI # Hindi,book,3,2.08
HI # Hindi,fog,3,2.08
HI # Hindi,farmer,3,2.08
HI # Hindi,coin,3,2.08
HI # Hindi,painting,3,2.08
HI # Hindi,lightning,3,2.08
HI # Hindi,rain,3,2.08
HI # Hindi,stranger,3,2.08
HI # Hindi,rice,3,2.08
HI # Hindi,soldier,3,2.08
HI # Hindi,teacher,3,2.08
HI # Hindi,sword,2,1.39
HI # Hindi,forest,2,1.39
HI # Hindi,justice,2,1.39
HI # Hindi,north,2,1.39
HI # Hindi,outside,2,1.39
HI # Hindi,wisdom,2,1.39
HI # Hindi,above,2,1.39
HI # Hindi,night,2,1.39
HI # Hindi,east,2,1.39
HI # Hindi,desert,2,1.39
HI # Hindi,brother,2,1.39
HI # Hindi,honesty,2,1.39
HI # Hindi,river,2,1.39
HI # Hindi,lake,2,1.39
HI # Hindi,artist,2,1.39
HI # Hindi,egg,2,1.39
HI # Hindi,freedom,2,1.39
HI # Hindi,soup,2,1.39
HI # Hindi,apple,2,1.39
HI # Hindi,thunder,2,1.39
HI # Hindi,friend,1,0.69
HI # Hindi,musician,1,0.69
HI # Hindi,banana,1,0.69
HI # Hindi,peace,1,0.69
HI # Hindi,fish,1,0.69
HI # Hindi,tomato,1,0.69
HI # Hindi,west,1,0.69
HI # Hindi,volcano,1,0.69
HI # Hindi,lock,1,0.69
HI # Hindi,evening,1,0.69
HI # Hindi,village,1,0.69
IT # Italian,flag,5,3.47
IT # Italian,courage,3,2.08
IT # Italian,grass,3,2.08
IT # Italian,elephant,3,2.08
IT # Italian,dolphin,3,2.08
IT # Italian,dog,3,2.08
IT # Italian,lake,3,2.08
IT # Italian,mountain,3,2.08
IT # Italian,cactus,3,2.08
IT # Italian,rose,3,2.08
IT # Italian,tomato,3,2.08
IT # Italian,bridge,3,2.08
IT # Italian,rival,3,2.08
IT # Italian,stranger,3,2.08
IT # Italian,outside,3,2.08
IT # Italian,above,3,2.08
IT # Italian,morning,3,2.08
IT # Italian,second,3,2.08
IT # Italian,century,3,2.08
IT # Italian,moon,3,2.08
IT # Italian,island,3,2.08
IT # Italian,book,3,2.08
IT # Italian,pasta,3,2.08
IT # Italian,volcano,3,2.08
IT # Italian,fog,3,2.08
IT # Italian,apple,3,2.08
IT # Italian,bread,3,2.08
IT # Italian,painting,3,2.08
IT # Italian,egg,3,2.08
IT # Italian,artist,3,2.08
IT # Italian,soldier,3,2.08
IT # Italian,teacher,3,2.08
IT # Italian,farmer,3,2.08
IT # Italian,coin,3,2.08
IT # Italian,east,2,1.39
IT # Italian,peacock,2,1.39
IT # Italian,sword,2,1.39
IT # Italian,night,2,1.39
IT # Italian,rain,2,1.39
IT # Italian,justice,2,1.39
IT # Italian,love,2,1.39
IT # Italian,freedom,2,1.39
IT # Italian,earthquake,2,1.39
IT # Italian,father,2,1.39
IT # Italian,brother,2,1.39
IT # Italian,inside,2,1.39
IT # Italian,forest,2,1.39
IT # Italian,river,1,0.69
IT # Italian,cat,1,0.69
IT # Italian,back,1,0.69
IT # Italian,friend,1,0.69
IT # Italian,honesty,1,0.69
IT # Italian,lock,1,0.69
IT # Italian,evening,1,0.69
IT # Italian,lightning,1,0.69
IT # Italian,statue,1,0.69
IT # Italian,rainbow,1,0.69
IT # Italian,wisdom,1,0.69
IT # Italian,Justice,1,0.69
IT # Italian,front,1,0.69
IT # Italian,leader,1,0.69
JA # Japanese,flag,6,4.17
JA # Japanese,wisdom,4,2.78
JA # Japanese,courage,3,2.08
JA # Japanese,grass,3,2.08
JA # Japanese,monkey,3,2.08
JA # Japanese,dog,3,2.08
JA # Japanese,lake,3,2.08
JA # Japanese,mountain,3,2.08
JA # Japanese,forest,3,2.08
JA # Japanese,cactus,3,2.08
JA # Japanese,rose,3,2.08
JA # Japanese,potato,3,2.08
JA # Japanese,moon,3,2.08
JA # Japanese,brother,3,2.08
JA # Japanese,stranger,3,2.08
JA # Japanese,east,3,2.08
JA # Japanese,above,3,2.08
JA # Japanese,second,3,2.08
JA # Japanese,century,3,2.08
JA # Japanese,elephant,3,2.08
JA # Japanese,island,3,2.08
JA # Japanese,bridge,3,2.08
JA # Japanese,fog,3,2.08
JA # Japanese,painting,3,2.08
JA # Japanese,book,3,2.08
JA # Japanese,farmer,3,2.08
JA # Japanese,teacher,3,2.08
JA # Japanese,soldier,3,2.08
JA # Japanese,rice,3,2.08
JA # Japanese,volcano,3,2.08
JA # Japanese,fish,3,2.08
JA # Japanese,soup,3,2.08
JA # Japanese,morning,2,1.39
JA # Japanese,justice,2,1.39
JA # Japanese,outside,2,1.39
JA # Japanese,inside,2,1.39
JA # Japanese,bell,2,1.39
JA # Japanese,peacock,2,1.39
JA # Japanese,night,2,1.39
JA # Japanese,rival,2,1.39
JA # Japanese,earthquake,2,1.39
JA # Japanese,rainbow,2,1.39
JA # Japanese,father,2,1.39
JA # Japanese,broccoli,2,1.39
JA # Japanese,honesty,2,1.39
JA # Japanese,artist,2,1.39
JA # Japanese,sword,2,1.39
JA # Japanese,writer,1,0.69
JA # Japanese,back,1,0.69
JA # Japanese,ライバル (Rival),1,0.69
JA # Japanese,leader,1,0.69
JA # Japanese,west,1,0.69
JA # Japanese,rain,1,0.69
JA # Japanese,lightning,1,0.69
JA # Japanese,freedom,1,0.69
JA # Japanese,coin,1,0.69
JA # Japanese,evening,1,0.69
JA # Japanese,lock,1,0.69
JA # Japanese,apple,1,0.69
JA # Japanese,dolphin,1,0.69
JA # Japanese,year,1,0.69
KO # Korean,flag,6,4.17
KO # Korean,courage,3,2.08
KO # Korean,father,3,2.08
KO # Korean,elephant,3,2.08
KO # Korean,dog,3,2.08
KO # Korean,mountain,3,2.08
KO # Korean,island,3,2.08
KO # Korean,rose,3,2.08
KO # Korean,grass,3,2.08
KO # Korean,brother,3,2.08
KO # Korean,rival,3,2.08
KO # Korean,stranger,3,2.08
KO # Korean,moon,3,2.08
KO # Korean,east,3,2.08
KO # Korean,outside,3,2.08
KO # Korean,above,3,2.08
KO # Korean,morning,3,2.08
KO # Korean,second,3,2.08
KO # Korean,century,3,2.08
KO # Korean,justice,3,2.08
KO # Korean,dolphin,3,2.08
KO # Korean,cactus,3,2.08
KO # Korean,fog,3,2.08
KO # Korean,soldier,3,2.08
KO # Korean,volcano,3,2.08
KO # Korean,painting,3,2.08
KO # Korean,bell,3,2.08
KO # Korean,soup,3,2.08
KO # Korean,rice,3,2.08
KO # Korean,artist,3,2.08
KO # Korean,teacher,3,2.08
KO # Korean,farmer,3,2.08
KO # Korean,book,3,2.08
KO # Korean,bridge,3,2.08
KO # Korean,lightning,2,1.39
KO # Korean,night,2,1.39
KO # Korean,rain,2,1.39
KO # Korean,peacock,2,1.39
KO # Korean,wisdom,2,1.39
KO # Korean,broccoli,2,1.39
KO # Korean,fish,2,1.39
KO # Korean,inside,2,1.39
KO # Korean,sword,2,1.39
KO # Korean,potato,2,1.39
KO # Korean,honesty,2,1.39
KO # Korean,forest,2,1.39
KO # Korean,lake,2,1.39
KO # Korean,back,1,0.69
KO # Korean,monkey,1,0.69
KO # Korean,tomato,1,0.69
KO # Korean,valley,1,0.69
KO # Korean,lock,1,0.69
KO # Korean,earthquake,1,0.69
KO # Korean,love,1,0.69
KO # Korean,freedom,1,0.69
KO # Korean,evening,1,0.69
KO # Korean,rainbow,1,0.69
KO # Korean,apple,1,0.69
KO # Korean,beef,1,0.69
KO # Korean,river,1,0.69
LV # Latvian,flag,6,4.17
LV # Latvian,bread,6,4.17
LV # Latvian,potato,5,3.47
LV # Latvian,dolphin,4,2.78
LV # Latvian,forest,4,2.78
LV # Latvian,grass,3,2.08
LV # Latvian,elephant,3,2.08
LV # Latvian,dog,3,2.08
LV # Latvian,lake,3,2.08
LV # Latvian,mountain,3,2.08
LV # Latvian,courage,3,2.08
LV # Latvian,moon,3,2.08
LV # Latvian,father,3,2.08
LV # Latvian,stranger,3,2.08
LV # Latvian,above,3,2.08
LV # Latvian,morning,3,2.08
LV # Latvian,second,3,2.08
LV # Latvian,century,3,2.08
LV # Latvian,rival,3,2.08
LV # Latvian,rose,3,2.08
LV # Latvian,bridge,3,2.08
LV # Latvian,book,3,2.08
LV # Latvian,farmer,3,2.08
LV # Latvian,teacher,3,2.08
LV # Latvian,soldier,3,2.08
LV # Latvian,wisdom,3,2.08
LV # Latvian,apple,3,2.08
LV # Latvian,fog,3,2.08
LV # Latvian,painting,3,2.08
LV # Latvian,east,2,1.39
LV # Latvian,carpet,2,1.39
LV # Latvian,Justice,2,1.39
LV # Latvian,freedom,2,1.39
LV # Latvian,outside,2,1.39
LV # Latvian,night,2,1.39
LV # Latvian,inside,2,1.39
LV # Latvian,lightning,2,1.39
LV # Latvian,sword,2,1.39
LV # Latvian,rainbow,2,1.39
LV # Latvian,thunder,2,1.39
LV # Latvian,brother,2,1.39
LV # Latvian,island,2,1.39
LV # Latvian,artist,2,1.39
LV # Latvian,peacock,2,1.39
LV # Latvian,back,1,0.69
LV # Latvian,justice,1,0.69
LV # Latvian,egg,1,0.69
LV # Latvian,front,1,0.69
LV # Latvian,friend,1,0.69
LV # Latvian,cactus,1,0.69
LV # Latvian,coin,1,0.69
LV # Latvian,beef,1,0.69
LV # Latvian,Volcano,1,0.69
LV # Latvian,rain,1,0.69
LV # Latvian,Lightning,1,0.69
LV # Latvian,evening,1,0.69
LV # Latvian,lock,1,0.69
LV # Latvian,west,1,0.69
LV # Latvian,honesty,1,0.69
LV # Latvian,fish,1,0.69
LV # Latvian,writer,1,0.69
PL # Polish,flag,6,4.17
PL # Polish,potato,5,3.47
PL # Polish,dolphin,4,2.78
PL # Polish,forest,4,2.78
PL # Polish,rose,3,2.08
PL # Polish,moon,3,2.08
PL # Polish,elephant,3,2.08
PL # Polish,dog,3,2.08
PL # Polish,lake,3,2.08
PL # Polish,mountain,3,2.08
PL # Polish,grass,3,2.08
PL # Polish,book,3,2.08
PL # Polish,rival,3,2.08
PL # Polish,stranger,3,2.08
PL # Polish,above,3,2.08
PL # Polish,morning,3,2.08
PL # Polish,second,3,2.08
PL # Polish,century,3,2.08
PL # Polish,bridge,3,2.08
PL # Polish,courage,3,2.08
PL # Polish,farmer,3,2.08
PL # Polish,apple,3,2.08
PL # Polish,freedom,3,2.08
PL # Polish,teacher,3,2.08
PL # Polish,lightning,3,2.08
PL # Polish,volcano,3,2.08
PL # Polish,fog,3,2.08
PL # Polish,painting,3,2.08
PL # Polish,soup,3,2.08
PL # Polish,bread,3,2.08
PL # Polish,artist,3,2.08
