language1,language2,chi2_statistic,p_value,significant,cohens_d,cohens_d_interpretation,effect_category,lang1_sample_size,lang2_sample_size
GA # Irish,VI # Vietnamese,52.87619047619047,0.9634733427066031,False,-0.04334003726302327,Negligible effect,negligible,144,144
GA # Irish,ZH # Mandarin,57.44329004329004,0.877474225293447,False,0.12593571251086694,Negligible effect,negligible,144,144
HE # Hebrew,HI # Hindi,50.266666666666666,0.9704998673699701,False,-0.04374655543391793,Negligible effect,negligible,144,144
HE # Hebrew,IT # Italian,39.10995670995672,0.9985944519708868,False,-0.06495503443754055,Negligible effect,negligible,144,144
HE # Hebrew,JA # Japanese,45.34285714285715,0.9876587387554714,False,-0.07840066384545905,Negligible effect,negligible,144,144
HE # Hebrew,KO # Korean,43.61904761904762,0.9943882690804665,False,-0.03578352697938222,Negligible effect,negligible,144,144
HE # Hebrew,LV # Latvian,45.199999999999996,0.9907079115098071,False,-0.11297453523071141,Negligible effect,negligible,144,144
HE # Hebrew,PL # Polish,41.076190476190476,0.9969787136230764,False,-0.10074811735004928,Negligible effect,negligible,144,144
HE # Hebrew,PS # Pashto,45.65396825396826,0.98934235945027,False,0.06975284804687766,Negligible effect,negligible,144,144
HE # Hebrew,PT # Portuguese,36.86666666666667,0.9998680494211653,False,-0.28358202357496626,Small effect,small,144,144
HE # Hebrew,RU # Russian,31.663492063492065,0.99995075698953,False,-0.06866162778636453,Negligible effect,negligible,144,144
HE # Hebrew,SQ # Albanian,38.60952380952382,0.9988583504261996,False,-0.0004035645619906822,Negligible effect,negligible,144,144
HE # Hebrew,SW # Swahili,51.433766233766235,0.982880908054387,False,-0.3079462871893341,Small effect,small,144,144
HE # Hebrew,TH # Thai,40.35757575757576,0.998282636924733,False,-0.14826860444888665,Negligible effect,negligible,144,144
HE # Hebrew,TR # Turkish,30.45396825396826,0.9999767036270973,False,-0.02043916015468048,Negligible effect,negligible,144,144
HE # Hebrew,UR # Urdu,31.676190476190477,0.9999503817226241,False,-0.1435549709087143,Negligible effect,negligible,144,144
HE # Hebrew,VI # Vietnamese,46.733333333333334,0.9909052791499143,False,-0.11949770881903916,Negligible effect,negligible,144,144
HE # Hebrew,ZH # Mandarin,38.03376623376623,0.9983323366753141,False,0.044901544394749006,Negligible effect,negligible,144,144
HI # Hindi,IT # Italian,52.090909090909086,0.9695117641946495,False,-0.022314263818261574,Negligible effect,negligible,144,144
HI # Hindi,JA # Japanese,41.53333333333333,0.9979783253358616,False,-0.034932446697371604,Negligible effect,negligible,144,144
HI # Hindi,KO # Korean,39.733333333333334,0.9986636129419393,False,0.007725420568010543,Negligible effect,negligible,144,144
HI # Hindi,LV # Latvian,50.56666666666666,0.9741290969337033,False,-0.06964230431928566,Negligible effect,negligible,144,144
HI # Hindi,PL # Polish,44.833333333333336,0.9935492692730695,False,-0.05745056599042338,Negligible effect,negligible,144,144
HI # Hindi,PS # Pashto,38.13333333333334,0.9990682018224631,False,0.1133909743891257,Negligible effect,negligible,144,144
HI # Hindi,PT # Portuguese,44.6,0.998470179072561,False,-0.24267235255288552,Small effect,small,144,144
HI # Hindi,RU # Russian,41.94285714285714,0.9976391739832696,False,-0.025187623523414082,Negligible effect,negligible,144,144
HI # Hindi,SQ # Albanian,52.333333333333336,0.967736388708432,False,0.04277474471960318,Negligible effect,negligible,144,144
HI # Hindi,SW # Swahili,32.433766233766235,0.9999766339658307,False,-0.26557526896605743,Small effect,small,144,144
HI # Hindi,TH # Thai,27.424242424242422,0.9999971968489478,False,-0.10572835640564994,Negligible effect,negligible,144,144
HI # Hindi,TR # Turkish,55.86666666666666,0.9059717541092858,False,0.02329891073311337,Negligible effect,negligible,144,144
HI # Hindi,UR # Urdu,30.53333333333334,0.9999932133848606,False,-0.10015673511126308,Negligible effect,negligible,144,144
HI # Hindi,VI # Vietnamese,27.866666666666667,0.9999975454342797,False,-0.07729350027568906,Negligible effect,negligible,144,144
HI # Hindi,ZH # Mandarin,33.49090909090909,0.9998607857626134,False,0.08897249122168208,Negligible effect,negligible,144,144
IT # Italian,JA # Japanese,50.624242424242425,0.9678727978227424,False,-0.011881123214962555,Negligible effect,negligible,144,144
IT # Italian,KO # Korean,41.09090909090909,0.9969622622902956,False,0.029731296052484268,Negligible effect,negligible,144,144
IT # Italian,LV # Latvian,40.367099567099565,0.9976860996622305,False,-0.0458011707880314,Negligible effect,negligible,144,144
IT # Italian,PL # Polish,32.03376623376623,0.9999093358971242,False,-0.033930865094598715,Negligible effect,negligible,144,144
IT # Italian,PS # Pashto,49.790909090909096,0.978707429004507,False,0.1327995109855161,Negligible effect,negligible,144,144
IT # Italian,PT # Portuguese,32.033766233766244,0.9999921632556659,False,-0.21635416704309365,Small effect,small,144,144
IT # Italian,RU # Russian,39.190909090909095,0.9989326102396744,False,-0.002376562491156529,Negligible effect,negligible,144,144
IT # Italian,SQ # Albanian,19.090909090909093,0.9999999953886447,False,0.06375908102105833,Negligible effect,negligible,144,144
IT # Italian,SW # Swahili,54.74285714285715,0.9687106127767532,False,-0.23762306420076024,Small effect,small,144,144
IT # Italian,TH # Thai,43.333333333333336,0.9949006866726848,False,-0.08146864001568178,Negligible effect,negligible,144,144
IT # Italian,TR # Turkish,34.72424242424242,0.9998148502655448,False,0.04502039455450373,Negligible effect,negligible,144,144
IT # Italian,UR # Urdu,54.55757575757576,0.9562136216484811,False,-0.07551949911545179,Negligible effect,negligible,144,144
IT # Italian,VI # Vietnamese,52.55757575757576,0.9721097506245024,False,-0.053906013007908364,Negligible effect,negligible,144,144
IT # Italian,ZH # Mandarin,54.94285714285715,0.932612745273679,False,0.10916233803687099,Negligible effect,negligible,144,144
JA # Japanese,KO # Korean,17.2,0.9999999996146165,False,0.042421949646386896,Negligible effect,negligible,144,144
JA # Japanese,LV # Latvian,47.11904761904762,0.9837736761143212,False,-0.034601819040556876,Negligible effect,negligible,144,144
JA # Japanese,PL # Polish,34.44285714285714,0.9995344559102329,False,-0.022514071356764823,Negligible effect,negligible,144,144
JA # Japanese,PS # Pashto,44.400000000000006,0.9907071729090581,False,0.14751987281237947,Negligible effect,negligible,144,144
JA # Japanese,PT # Portuguese,36.0,0.9999163423973018,False,-0.20862798679169325,Small effect,small,144,144
JA # Japanese,RU # Russian,37.02857142857143,0.9994300929490061,False,0.00968822596350547,Negligible effect,negligible,144,144
JA # Japanese,SQ # Albanian,45.2,0.9881670136666645,False,0.07699400241700265,Negligible effect,negligible,144,144
JA # Japanese,SW # Swahili,37.63376623376624,0.9998635546498341,False,-0.23014317025300632,Small effect,small,144,144
JA # Japanese,TH # Thai,22.624242424242425,0.9999999597748186,False,-0.07111107162338896,Negligible effect,negligible,144,144
JA # Japanese,TR # Turkish,50.60952380952381,0.9610282766098548,False,0.05807649742885443,Negligible effect,negligible,144,144
JA # Japanese,UR # Urdu,32.2,0.999969583208296,False,-0.06487193395253014,Negligible effect,negligible,144,144
JA # Japanese,VI # Vietnamese,20.933333333333334,0.9999999935443813,False,-0.043119685490546594,Negligible effect,negligible,144,144
JA # Japanese,ZH # Mandarin,14.709956709956709,0.9999999999920827,False,0.12358605848230476,Negligible effect,negligible,144,144
KO # Korean,LV # Latvian,48.161904761904765,0.9827595413010488,False,-0.07692430190360762,Negligible effect,negligible,144,144
KO # Korean,PL # Polish,32.161904761904765,0.9999024815644135,False,-0.06479193381686024,Negligible effect,negligible,144,144
KO # Korean,PS # Pashto,40.4,0.995863287287007,False,0.10507149448380242,Negligible effect,negligible,144,144
KO # Korean,PT # Portuguese,35.34285714285715,0.999960198537369,False,-0.24874895698199312,Small effect,small,144,144
KO # Korean,RU # Russian,33.0,0.9999275176566174,False,-0.03273034634247584,Negligible effect,negligible,144,144
KO # Korean,SQ # Albanian,37.13333333333333,0.9988571908964967,False,0.03492221525364383,Negligible effect,negligible,144,144
KO # Korean,SW # Swahili,32.37662337662338,0.9999850757395371,False,-0.2717078161451343,Small effect,small,144,144
KO # Korean,TH # Thai,19.224242424242426,0.999999997100442,False,-0.11269998544192325,Negligible effect,negligible,144,144
KO # Korean,TR # Turkish,43.409523809523805,0.9912488267220657,False,0.01544848226660654,Negligible effect,negligible,144,144
KO # Korean,UR # Urdu,27.076190476190476,0.9999978557918423,False,-0.10728612849438701,Negligible effect,negligible,144,144
KO # Korean,VI # Vietnamese,19.733333333333334,0.9999999971074902,False,-0.08435857460593658,Negligible effect,negligible,144,144
KO # Korean,ZH # Mandarin,18.243290043290045,0.9999999984170159,False,0.08069995931413271,Negligible effect,negligible,144,144
LV # Latvian,PL # Polish,26.0,0.9999985218835856,False,0.012023461368489939,Negligible effect,negligible,144,144
LV # Latvian,PS # Pashto,35.657575757575756,0.9997030938179808,False,0.18179503616889944,Negligible effect,negligible,144,144
LV # Latvian,PT # Portuguese,36.42857142857143,0.99989493155379,False,-0.17545580055133975,Negligible effect,negligible,144,144
LV # Latvian,RU # Russian,16.611544011544012,0.9999999998350516,False,0.04426463532699085,Negligible effect,negligible,144,144
LV # Latvian,SQ # Albanian,29.495238095238093,0.9999876010995605,False,0.11113468257067843,Negligible effect,negligible,144,144
LV # Latvian,SW # Swahili,56.45281385281385,0.9545804372018346,False,-0.19572329053607473,Negligible effect,negligible,144,144
LV # Latvian,TH # Thai,49.78614718614719,0.9787334037785719,False,-0.03702383346507447,Negligible effect,negligible,144,144
LV # Latvian,TR # Turkish,36.30995670995671,0.9992045639046367,False,0.0927074027044993,Negligible effect,negligible,144,144
LV # Latvian,UR # Urdu,40.53809523809524,0.9981562594679205,False,-0.030125096789879426,Negligible effect,negligible,144,144
LV # Latvian,VI # Vietnamese,51.76190476190476,0.9770084707521502,False,-0.009380006836837002,Negligible effect,negligible,144,144
LV # Latvian,ZH # Mandarin,56.452813852813854,0.9108568940945833,False,0.15826602031042872,Negligible effect,negligible,144,144
PL # Polish,PS # Pashto,45.733333333333334,0.9914381570862156,False,0.16954367615070828,Negligible effect,negligible,144,144
PL # Polish,PT # Portuguese,25.16190476190476,0.9999999076007519,False,-0.18669682245275507,Negligible effect,negligible,144,144
PL # Polish,RU # Russian,19.15396825396825,0.9999999973423432,False,0.03216767159262147,Negligible effect,negligible,144,144
PL # Polish,SQ # Albanian,23.82857142857143,0.9999996187039761,False,0.09906638269260265,Negligible effect,negligible,144,144
PL # Polish,SW # Swahili,48.58614718614719,0.9923061056616834,False,-0.20733840894210387,Small effect,small,144,144
PL # Polish,TH # Thai,37.519480519480524,0.9994878938629116,False,-0.04880391711808522,Negligible effect,negligible,144,144
PL # Polish,TR # Turkish,37.05238095238095,0.9991999194750264,False,0.08049953878610705,Negligible effect,negligible,144,144
PL # Polish,UR # Urdu,42.63333333333334,0.9977029597202932,False,-0.04214277653204586,Negligible effect,negligible,144,144
PL # Polish,VI # Vietnamese,37.96190476190476,0.9995499629786395,False,-0.02108968334187654,Negligible effect,negligible,144,144
PL # Polish,ZH # Mandarin,47.11948051948052,0.9837717392270751,False,0.14591341508067426,Negligible effect,negligible,144,144
PS # Pashto,PT # Portuguese,48.08571428571429,0.9960153636330885,False,-0.3482157444313447,Small effect,small,144,144
PS # Pashto,RU # Russian,29.74285714285714,0.9999853592490107,False,-0.13781380377345562,Negligible effect,negligible,144,144
PS # Pashto,SQ # Albanian,31.490909090909092,0.9999556083365643,False,-0.06925344200452366,Negligible effect,negligible,144,144
PS # Pashto,SW # Swahili,44.56709956709957,0.9965092560312321,False,-0.37479986376085905,Small effect,small,144,144
PS # Pashto,TH # Thai,37.89090909090909,0.9991614211352875,False,-0.21575899614330743,Small effect,small,144,144
PS # Pashto,TR # Turkish,33.06666666666666,0.9998392272890867,False,-0.09012789717757419,Negligible effect,negligible,144,144
PS # Pashto,UR # Urdu,19.066666666666663,0.9999999916544784,False,-0.21240486771243272,Small effect,small,144,144
PS # Pashto,VI # Vietnamese,33.66666666666667,0.9998469842472425,False,-0.1865263025562958,Negligible effect,negligible,144,144
PS # Pashto,ZH # Mandarin,42.833766233766234,0.9927213053085067,False,-0.025479125516225394,Negligible effect,negligible,144,144
