language1,language2,chi2_statistic,p_value,significant,cohens_d,cohens_d_interpretation,lang1_sample_size,lang2_sample_size
BN # Bengali,KO # Korean,15.333333333333332,0.9999999142988073,False,0.051275970597076975,Negligible effect,48,48
BN # Bengali,LV # Latvian,14.666666666666666,0.9999998673089004,False,0.13755612225581954,Negligible effect,48,48
BN # Bengali,PL # Polish,18.666666666666668,0.9999981240163345,False,0.07378930083178899,Negligible effect,48,48
BN # Bengali,PS # Pashto,16.0,0.9999998962550579,False,-0.004603783532191897,Negligible effect,48,48
BN # Bengali,PT # Portuguese,13.333333333333334,0.9999999889774287,False,0.05281823081160843,Negligible effect,48,48
BN # Bengali,RU # Russian,18.0,0.9999990357237041,False,0.06175040141956076,Negligible effect,48,48
BN # Bengali,SQ # Albanian,18.0,0.9999990357237041,False,0.06328472789519558,Negligible effect,48,48
BN # Bengali,SW # Swahili,10.0,0.9999999999298219,False,0.0,Negligible effect,48,48
BN # Bengali,TH # Thai,10.0,0.9999999999298219,False,0.0015332086374348283,Negligible effect,48,48
BN # Bengali,TR # Turkish,22.0,0.9999874155333099,False,0.06328472789519558,Negligible effect,48,48
BN # Bengali,UR # Urdu,16.0,0.9999998962550579,False,-0.004603783532191897,Negligible effect,48,48
BN # Bengali,VI # Vietnamese,12.0,0.9999999986557516,False,0.0,Negligible effect,48,48
BN # Bengali,ZH # Mandarin,18.0,0.9999994551377468,False,0.0,Negligible effect,48,48
DE # German,ES # Spanish,9.333333333333334,0.9999999999084955,False,-0.06980528809608086,Negligible effect,48,48
DE # German,FA # Persian,16.666666666666664,0.9999995856343123,False,-0.12047710193778816,Negligible effect,48,48
DE # German,FR # French,9.333333333333332,0.9999999999084955,False,-0.053527750871566485,Negligible effect,48,48
DE # German,GA # Irish,10.333333333333334,0.999999998486619,False,-0.029232766921186416,Negligible effect,48,48
DE # German,HE # Hebrew,14.0,0.9999999443859747,False,-0.004792010178358971,Negligible effect,48,48
DE # German,HI # Hindi,22.0,0.9999796300580788,False,-0.11569146091118017,Negligible effect,48,48
DE # German,IT # Italian,10.666666666666666,0.9999999994155332,False,-0.12047710193778816,Negligible effect,48,48
DE # German,JA # Japanese,11.333333333333334,0.9999999980630713,False,-0.11888801867275009,Negligible effect,48,48
DE # German,KO # Korean,16.0,0.9999996448553437,False,-0.06658116753048536,Negligible effect,48,48
DE # German,LV # Latvian,7.333333333333334,0.9999999999956597,False,0.01937130619428218,Negligible effect,48,48
DE # German,PL # Polish,4.666666666666666,0.9999999999999988,False,-0.044868499853468295,Negligible effect,48,48
DE # German,PS # Pashto,16.666666666666668,0.9999995856343123,False,-0.12205966973364318,Negligible effect,48,48
DE # German,PT # Portuguese,7.333333333333334,0.9999999999983181,False,-0.06498110191374995,Negligible effect,48,48
DE # German,RU # Russian,7.333333333333334,0.9999999999983181,False,-0.055110641617276225,Negligible effect,48,48
DE # German,SQ # Albanian,7.333333333333333,0.9999999999983181,False,-0.05352775087156649,Negligible effect,48,48
DE # German,SW # Swahili,22.0,0.9999796300580788,False,-0.1172927080126345,Negligible effect,48,48
DE # German,TH # Thai,18.0,0.9999983083428231,False,-0.11569146091118017,Negligible effect,48,48
DE # German,TR # Turkish,13.333333333333332,0.9999999779965497,False,-0.05352775087156649,Negligible effect,48,48
DE # German,UR # Urdu,18.666666666666668,0.9999981240163345,False,-0.12205966973364318,Negligible effect,48,48
DE # German,VI # Vietnamese,11.333333333333332,0.9999999980630713,False,-0.1172927080126345,Negligible effect,48,48
DE # German,ZH # Mandarin,18.0,0.9999983083428231,False,-0.1172927080126345,Negligible effect,48,48
ES # Spanish,FA # Persian,15.333333333333332,0.9999999142988073,False,-0.051337654130970446,Negligible effect,48,48
ES # Spanish,FR # French,12.666666666666668,0.9999999918308222,False,0.01565227735955889,Negligible effect,48,48
ES # Spanish,GA # Irish,19.0,0.9999955868068346,False,0.041965021318502084,Negligible effect,48,48
ES # Spanish,HE # Hebrew,11.333333333333334,0.9999999980630713,False,0.0651004540863931,Negligible effect,48,48
ES # Spanish,HI # Hindi,22.0,0.9999874155333099,False,-0.046634041746277534,Negligible effect,48,48
ES # Spanish,IT # Italian,11.333333333333332,0.9999999990959837,False,-0.051337654130970446,Negligible effect,48,48
ES # Spanish,JA # Japanese,13.333333333333332,0.9999999889774287,False,-0.04977185037786957,Negligible effect,48,48
ES # Spanish,KO # Korean,14.0,0.9999999714632625,False,0.003151916168896148,Negligible effect,48,48
ES # Spanish,LV # Latvian,16.666666666666664,0.9999992518832225,False,0.08984922817562195,Negligible effect,48,48
ES # Spanish,PL # Polish,7.333333333333333,0.9999999999983181,False,0.025485352639285405,Negligible effect,48,48
ES # Spanish,PS # Pashto,15.333333333333332,0.9999999142988073,False,-0.05290102291540997,Negligible effect,48,48
ES # Spanish,PT # Portuguese,10.0,0.9999999998400414,False,0.004726810305435341,Negligible effect,48,48
ES # Spanish,RU # Russian,16.666666666666668,0.9999995856343123,False,0.014089208980536132,Negligible effect,48,48
ES # Spanish,SQ # Albanian,8.666666666666666,0.9999999999795395,False,0.015652277359558892,Negligible effect,48,48
ES # Spanish,SW # Swahili,18.0,0.9999990357237041,False,-0.048203887415734725,Negligible effect,48,48
ES # Spanish,TH # Thai,18.0,0.9999990357237041,False,-0.046634041746277534,Negligible effect,48,48
ES # Spanish,TR # Turkish,16.666666666666664,0.9999995856343123,False,0.015652277359558892,Negligible effect,48,48
ES # Spanish,UR # Urdu,13.333333333333332,0.9999999889774287,False,-0.05290102291540997,Negligible effect,48,48
ES # Spanish,VI # Vietnamese,17.333333333333336,0.9999995222674961,False,-0.048203887415734725,Negligible effect,48,48
ES # Spanish,ZH # Mandarin,16.0,0.9999998071886679,False,-0.048203887415734725,Negligible effect,48,48
FA # Persian,FR # French,17.333333333333332,0.9999995222674961,False,0.0664021695563945,Negligible effect,48,48
FA # Persian,GA # Irish,23.333333333333336,0.99994529725666,False,0.09387203809720818,Negligible effect,48,48
FA # Persian,HE # Hebrew,8.666666666666668,0.9999999999795395,False,0.11587774697763649,Negligible effect,48,48
FA # Persian,HI # Hindi,24.0,0.9999773836335384,False,0.00460170331360179,Negligible effect,48,48
FA # Persian,IT # Italian,18.0,0.9999994551377468,False,0.0,Negligible effect,48,48
FA # Persian,JA # Japanese,16.0,0.9999998962550579,False,0.0015347680092625555,Negligible effect,48,48
FA # Persian,KO # Korean,21.333333333333336,0.9999927075216066,False,0.054408832505349426,Negligible effect,48,48
FA # Persian,LV # Latvian,20.666666666666664,0.9999886461093875,False,0.14078592252633662,Negligible effect,48,48
FA # Persian,PL # Polish,21.333333333333332,0.9999880182321287,False,0.07696570386325932,Negligible effect,48,48
FA # Persian,PS # Pashto,10.0,0.9999999999298219,False,-0.0015352888581494713,Negligible effect,48,48
FA # Persian,PT # Portuguese,19.333333333333332,0.9999979362945676,False,0.055951116639184256,Negligible effect,48,48
FA # Persian,RU # Russian,15.333333333333332,0.9999999142988073,False,0.06486760998045682,Negligible effect,48,48
FA # Persian,SQ # Albanian,17.333333333333332,0.9999995222674961,False,0.0664021695563945,Negligible effect,48,48
FA # Persian,SW # Swahili,18.0,0.9999994551377468,False,0.0030687554405726607,Negligible effect,48,48
FA # Persian,TH # Thai,16.0,0.9999998962550579,False,0.00460170331360179,Negligible effect,48,48
FA # Persian,TR # Turkish,3.333333333333333,1.0,False,0.0664021695563945,Negligible effect,48,48
FA # Persian,UR # Urdu,8.0,0.9999999999984307,False,-0.0015352888581494713,Negligible effect,48,48
FA # Persian,VI # Vietnamese,16.0,0.9999998962550579,False,0.0030687554405726607,Negligible effect,48,48
FA # Persian,ZH # Mandarin,16.0,0.9999998962550579,False,0.0030687554405726607,Negligible effect,48,48
FR # French,GA # Irish,17.666666666666668,0.9999978813692603,False,0.02562020270313064,Negligible effect,48,48
FR # French,HE # Hebrew,15.333333333333334,0.9999998388134671,False,0.04884506873908223,Negligible effect,48,48
FR # French,HI # Hindi,28.0,0.9997979229265102,False,-0.06172179023662048,Negligible effect,48,48
FR # French,IT # Italian,9.333333333333334,0.999999999960827,False,-0.0664021695563945,Negligible effect,48,48
FR # French,JA # Japanese,16.0,0.9999998071886679,False,-0.06484494513672552,Negligible effect,48,48
FR # French,KO # Korean,15.333333333333334,0.9999998388134671,False,-0.012512464596576255,Negligible effect,48,48
FR # French,LV # Latvian,12.666666666666668,0.99999998343123,False,0.07322733061487878,Negligible effect,48,48
FR # French,PL # Polish,10.0,0.999999999638892,False,0.009483306653145033,Negligible effect,48,48
FR # French,PS # Pashto,21.333333333333332,0.9999927075216066,False,-0.0679561299152671,Negligible effect,48,48
FR # French,PT # Portuguese,4.666666666666666,0.9999999999999997,False,-0.010945979777846757,Negligible effect,48,48
FR # French,RU # Russian,10.0,0.9999999998400414,False,-0.00155380196595055,Negligible effect,48,48
FR # French,SQ # Albanian,8.0,0.9999999999960433,False,0.0,Negligible effect,48,48
FR # French,SW # Swahili,18.0,0.9999990357237041,False,-0.06328472789519558,Negligible effect,48,48
FR # French,TH # Thai,16.0,0.9999998071886679,False,-0.06172179023662048,Negligible effect,48,48
FR # French,TR # Turkish,14.0,0.9999999714632625,False,0.0,Negligible effect,48,48
FR # French,UR # Urdu,19.333333333333336,0.9999979362945676,False,-0.0679561299152671,Negligible effect,48,48
FR # French,VI # Vietnamese,16.0,0.9999998071886679,False,-0.06328472789519558,Negligible effect,48,48
FR # French,ZH # Mandarin,20.0,0.999996179175254,False,-0.06328472789519558,Negligible effect,48,48
GA # Irish,HE # Hebrew,21.333333333333332,0.9999684750040437,False,0.024382075427432044,Negligible effect,48,48
GA # Irish,HI # Hindi,25.0,0.9998907966677777,False,-0.0890258955543617,Negligible effect,48,48
GA # Irish,IT # Italian,21.333333333333336,0.9999804805677674,False,-0.09387203809720818,Negligible effect,48,48
GA # Irish,JA # Japanese,14.333333333333332,0.9999999135041353,False,-0.09226137010552521,Negligible effect,48,48
GA # Irish,KO # Korean,13.0,0.9999999729280464,False,-0.03870616405626756,Negligible effect,48,48
GA # Irish,LV # Latvian,6.533333333333333,0.9999999999988615,False,0.04929994614966327,Negligible effect,48,48
GA # Irish,PL # Polish,11.2,0.9999999967228191,False,-0.016308570969739217,Negligible effect,48,48
GA # Irish,PS # Pashto,16.333333333333332,0.9999994817663866,False,-0.0954775924674688,Negligible effect,48,48
GA # Irish,PT # Portuguese,15.0,0.9999997990938093,False,-0.0370846655848084,Negligible effect,48,48
GA # Irish,RU # Russian,9.666666666666666,0.999999999580715,False,-0.027225832446867927,Negligible effect,48,48
GA # Irish,SQ # Albanian,17.666666666666668,0.9999978813692603,False,-0.02562020270313064,Negligible effect,48,48
GA # Irish,SW # Swahili,25.0,0.9998907966677777,False,-0.09064588851934743,Negligible effect,48,48
GA # Irish,TH # Thai,25.0,0.9998907966677777,False,-0.0890258955543617,Negligible effect,48,48
GA # Irish,TR # Turkish,20.666666666666668,0.9999813781971457,False,-0.02562020270313064,Negligible effect,48,48
GA # Irish,UR # Urdu,20.333333333333336,0.9999914296230158,False,-0.0954775924674688,Negligible effect,48,48
GA # Irish,VI # Vietnamese,10.333333333333332,0.9999999993119619,False,-0.09064588851934743,Negligible effect,48,48
GA # Irish,ZH # Mandarin,17.0,0.9999989311336536,False,-0.09064588851934743,Negligible effect,48,48
HE # Hebrew,HI # Hindi,32.0,0.9988688046428447,False,-0.11109177558394778,Negligible effect,48,48
HE # Hebrew,IT # Italian,16.666666666666668,0.9999995856343123,False,-0.11587774697763649,Negligible effect,48,48
HE # Hebrew,JA # Japanese,17.333333333333336,0.9999991462861316,False,-0.11428829329364192,Negligible effect,48,48
HE # Hebrew,KO # Korean,22.0,0.9999796300580788,False,-0.061877203375101206,Negligible effect,48,48
HE # Hebrew,LV # Latvian,18.0,0.9999970585907196,False,0.024235184299211336,Negligible effect,48,48
HE # Hebrew,PL # Polish,19.333333333333336,0.9999940246147314,False,-0.04009548018691888,Negligible effect,48,48
HE # Hebrew,PS # Pashto,18.666666666666668,0.9999981240163345,False,-0.11746094524687924,Negligible effect,48,48
HE # Hebrew,PT # Portuguese,17.333333333333336,0.9999991462861316,False,-0.06027685707916932,Negligible effect,48,48
HE # Hebrew,RU # Russian,15.333333333333334,0.9999998388134671,False,-0.05042854820880194,Negligible effect,48,48
HE # Hebrew,SQ # Albanian,17.333333333333336,0.9999991462861316,False,-0.04884506873908223,Negligible effect,48,48
HE # Hebrew,SW # Swahili,24.0,0.9999441635833543,False,-0.11269287248391252,Negligible effect,48,48
HE # Hebrew,TH # Thai,24.0,0.9999441635833543,False,-0.11109177558394778,Negligible effect,48,48
HE # Hebrew,TR # Turkish,9.333333333333332,0.9999999999084955,False,-0.04884506873908223,Negligible effect,48,48
HE # Hebrew,UR # Urdu,14.666666666666664,0.999999930338606,False,-0.11746094524687924,Negligible effect,48,48
HE # Hebrew,VI # Vietnamese,19.333333333333336,0.9999964730429155,False,-0.11269287248391252,Negligible effect,48,48
HE # Hebrew,ZH # Mandarin,18.0,0.9999983083428231,False,-0.11269287248391252,Negligible effect,48,48
HI # Hindi,IT # Italian,28.0,0.9998642042772495,False,-0.00460170331360179,Negligible effect,48,48
HI # Hindi,JA # Japanese,18.0,0.9999994551377468,False,-0.00306719606950028,Negligible effect,48,48
HI # Hindi,KO # Korean,24.0,0.9999643182790225,False,0.049706314727462904,Negligible effect,48,48
HI # Hindi,LV # Latvian,21.333333333333336,0.9999804805677674,False,0.13593016977241185,Negligible effect,48,48
HI # Hindi,PL # Polish,21.333333333333332,0.9999880182321287,False,0.07219582984678466,Negligible effect,48,48
HI # Hindi,PS # Pashto,16.0,0.9999998962550579,False,-0.0061364707719641165,Negligible effect,48,48
HI # Hindi,PT # Portuguese,24.0,0.9999643182790225,False,0.051248430614060654,Negligible effect,48,48
HI # Hindi,RU # Russian,24.0,0.9999643182790225,False,0.060187710406232664,Negligible effect,48,48
HI # Hindi,SQ # Albanian,24.0,0.9999643182790225,False,0.061721790236620486,Negligible effect,48,48
HI # Hindi,SW # Swahili,12.0,0.9999999986557516,False,-0.0015332086374348283,Negligible effect,48,48
HI # Hindi,TH # Thai,16.0,0.9999998962550579,False,0.0,Negligible effect,48,48
HI # Hindi,TR # Turkish,28.0,0.9997979229265102,False,0.061721790236620486,Negligible effect,48,48
HI # Hindi,UR # Urdu,18.0,0.9999994551377468,False,-0.0061364707719641165,Negligible effect,48,48
HI # Hindi,VI # Vietnamese,18.0,0.9999994551377468,False,-0.0015332086374348283,Negligible effect,48,48
HI # Hindi,ZH # Mandarin,20.0,0.9999977464659493,False,-0.0015332086374348283,Negligible effect,48,48
IT # Italian,JA # Japanese,16.0,0.9999998962550579,False,0.0015347680092625555,Negligible effect,48,48
IT # Italian,KO # Korean,13.333333333333332,0.9999999889774287,False,0.054408832505349426,Negligible effect,48,48
IT # Italian,LV # Latvian,18.666666666666668,0.999996766847204,False,0.14078592252633662,Negligible effect,48,48
IT # Italian,PL # Polish,11.333333333333332,0.9999999980630713,False,0.07696570386325932,Negligible effect,48,48
IT # Italian,PS # Pashto,20.0,0.9999977464659493,False,-0.0015352888581494713,Negligible effect,48,48
IT # Italian,PT # Portuguese,9.333333333333332,0.999999999960827,False,0.055951116639184256,Negligible effect,48,48
IT # Italian,RU # Russian,15.333333333333332,0.9999999142988073,False,0.06486760998045682,Negligible effect,48,48
IT # Italian,SQ # Albanian,5.333333333333334,0.9999999999999979,False,0.0664021695563945,Negligible effect,48,48
IT # Italian,SW # Swahili,24.0,0.9999773836335384,False,0.0030687554405726607,Negligible effect,48,48
IT # Italian,TH # Thai,16.0,0.9999998962550579,False,0.00460170331360179,Negligible effect,48,48
IT # Italian,TR # Turkish,15.333333333333334,0.9999999142988073,False,0.0664021695563945,Negligible effect,48,48
IT # Italian,UR # Urdu,22.0,0.9999922901379592,False,-0.0015352888581494713,Negligible effect,48,48
IT # Italian,VI # Vietnamese,20.0,0.9999977464659493,False,0.0030687554405726607,Negligible effect,48,48
IT # Italian,ZH # Mandarin,22.0,0.9999922901379592,False,0.0030687554405726607,Negligible effect,48,48
JA # Japanese,KO # Korean,9.333333333333332,0.999999999960827,False,0.052843568624317376,Negligible effect,48,48
JA # Japanese,LV # Latvian,10.666666666666666,0.999999998721988,False,0.13917480776633687,Negligible effect,48,48
JA # Japanese,PL # Polish,12.666666666666668,0.9999999918308222,False,0.07537935492495192,Negligible effect,48,48
JA # Japanese,PS # Pashto,14.0,0.9999999854909243,False,-0.003069969930405613,Negligible effect,48,48
JA # Japanese,PT # Portuguese,11.333333333333334,0.9999999990959837,False,0.054385884930178985,Negligible effect,48,48
JA # Japanese,RU # Russian,10.0,0.9999999998400414,False,0.06331045871919476,Negligible effect,48,48
JA # Japanese,SQ # Albanian,14.0,0.9999999714632625,False,0.06484494513672552,Negligible effect,48,48
JA # Japanese,SW # Swahili,14.0,0.9999999854909243,False,0.0015340743679599965,Negligible effect,48,48
JA # Japanese,TH # Thai,10.0,0.9999999999298219,False,0.00306719606950028,Negligible effect,48,48
JA # Japanese,TR # Turkish,16.0,0.9999998071886679,False,0.06484494513672552,Negligible effect,48,48
JA # Japanese,UR # Urdu,14.0,0.9999999854909243,False,-0.003069969930405613,Negligible effect,48,48
JA # Japanese,VI # Vietnamese,6.0,0.9999999999999911,False,0.0015340743679599965,Negligible effect,48,48
JA # Japanese,ZH # Mandarin,6.0,0.9999999999999911,False,0.0015340743679599965,Negligible effect,48,48
KO # Korean,LV # Latvian,17.333333333333336,0.9999984879594864,False,0.08657230106801822,Negligible effect,48,48
KO # Korean,PL # Polish,13.333333333333332,0.9999999779965497,False,0.02228242715705303,Negligible effect,48,48
KO # Korean,PS # Pashto,13.333333333333332,0.9999999889774287,False,-0.05597148676884307,Negligible effect,48,48
KO # Korean,PT # Portuguese,10.0,0.9999999998400414,False,0.0015744103763951948,Negligible effect,48,48
KO # Korean,RU # Russian,15.333333333333332,0.9999998388134671,False,0.010950082258914882,Negligible effect,48,48
KO # Korean,SQ # Albanian,11.333333333333332,0.9999999980630713,False,0.012512464596576258,Negligible effect,48,48
KO # Korean,SW # Swahili,18.0,0.9999990357237041,False,-0.051275970597076975,Negligible effect,48,48
KO # Korean,TH # Thai,14.0,0.9999999714632625,False,-0.049706314727462904,Negligible effect,48,48
KO # Korean,TR # Turkish,21.333333333333332,0.9999880182321287,False,0.012512464596576258,Negligible effect,48,48
KO # Korean,UR # Urdu,17.333333333333332,0.9999995222674961,False,-0.05597148676884307,Negligible effect,48,48
KO # Korean,VI # Vietnamese,9.333333333333332,0.999999999960827,False,-0.051275970597076975,Negligible effect,48,48
KO # Korean,ZH # Mandarin,12.0,0.9999999971735226,False,-0.051275970597076975,Negligible effect,48,48
LV # Latvian,PL # Polish,9.333333333333332,0.9999999997883428,False,-0.06483869161268242,Negligible effect,48,48
LV # Latvian,PS # Pashto,18.0,0.9999983083428231,False,-0.1423891664084692,Negligible effect,48,48
LV # Latvian,PT # Portuguese,10.666666666666668,0.999999998721988,False,-0.08494932278203074,Negligible effect,48,48
LV # Latvian,RU # Russian,6.666666666666666,0.9999999999993651,False,-0.07483109216644647,Negligible effect,48,48
LV # Latvian,SQ # Albanian,14.666666666666668,0.9999998673089004,False,-0.07322733061487878,Negligible effect,48,48
LV # Latvian,SW # Swahili,21.333333333333336,0.9999804805677674,False,-0.13755612225581954,Negligible effect,48,48
LV # Latvian,TH # Thai,21.333333333333336,0.9999804805677674,False,-0.13593016977241185,Negligible effect,48,48
LV # Latvian,TR # Turkish,17.333333333333336,0.9999984879594864,False,-0.07322733061487878,Negligible effect,48,48
LV # Latvian,UR # Urdu,18.0,0.9999983083428231,False,-0.1423891664084692,Negligible effect,48,48
LV # Latvian,VI # Vietnamese,10.666666666666666,0.999999998721988,False,-0.13755612225581954,Negligible effect,48,48
LV # Latvian,ZH # Mandarin,17.333333333333332,0.9999984879594864,False,-0.13755612225581954,Negligible effect,48,48
PL # Polish,PS # Pashto,18.666666666666668,0.9999981240163345,False,-0.07854806094660549,Negligible effect,48,48
PL # Polish,PT # Portuguese,5.333333333333334,0.9999999999999937,False,-0.02068607614333543,Negligible effect,48,48
PL # Polish,RU # Russian,12.0,0.9999999941124801,False,-0.011065587080381425,Negligible effect,48,48
PL # Polish,SQ # Albanian,7.999999999999999,0.9999999999901216,False,-0.009483306653145033,Negligible effect,48,48
PL # Polish,SW # Swahili,21.333333333333336,0.9999880182321287,False,-0.07378930083178899,Negligible effect,48,48
PL # Polish,TH # Thai,17.333333333333332,0.9999991462861316,False,-0.07219582984678466,Negligible effect,48,48
PL # Polish,TR # Turkish,18.666666666666664,0.999996766847204,False,-0.009483306653145033,Negligible effect,48,48
PL # Polish,UR # Urdu,20.666666666666668,0.9999931372296014,False,-0.07854806094660549,Negligible effect,48,48
PL # Polish,VI # Vietnamese,12.666666666666666,0.9999999918308222,False,-0.07378930083178899,Negligible effect,48,48
PL # Polish,ZH # Mandarin,19.333333333333336,0.9999964730429155,False,-0.07378930083178899,Negligible effect,48,48
PS # Pashto,PT # Portuguese,19.333333333333336,0.9999979362945676,False,0.05751365048615306,Negligible effect,48,48
PS # Pashto,RU # Russian,13.333333333333334,0.9999999889774287,False,0.06642158400032952,Negligible effect,48,48
PS # Pashto,SQ # Albanian,15.333333333333334,0.9999999142988073,False,0.0679561299152671,Negligible effect,48,48
PS # Pashto,SW # Swahili,14.0,0.9999999854909243,False,0.004603783532191897,Negligible effect,48,48
PS # Pashto,TH # Thai,14.0,0.9999999854909243,False,0.0061364707719641165,Negligible effect,48,48
PS # Pashto,TR # Turkish,13.333333333333334,0.9999999889774287,False,0.0679561299152671,Negligible effect,48,48
PS # Pashto,UR # Urdu,4.0,1.0,False,0.0,Negligible effect,48,48
PS # Pashto,VI # Vietnamese,14.0,0.9999999854909243,False,0.004603783532191897,Negligible effect,48,48
PS # Pashto,ZH # Mandarin,16.0,0.9999998962550579,False,0.004603783532191897,Negligible effect,48,48
PT # Portuguese,RU # Russian,10.666666666666666,0.9999999994155332,False,0.009383703771890583,Negligible effect,48,48
PT # Portuguese,SQ # Albanian,6.666666666666666,0.9999999999997653,False,0.010945979777846759,Negligible effect,48,48
PT # Portuguese,SW # Swahili,16.0,0.9999998071886679,False,-0.05281823081160843,Negligible effect,48,48
PT # Portuguese,TH # Thai,12.0,0.9999999971735226,False,-0.051248430614060654,Negligible effect,48,48
PT # Portuguese,TR # Turkish,16.666666666666664,0.9999995856343123,False,0.010945979777846759,Negligible effect,48,48
PT # Portuguese,UR # Urdu,19.333333333333336,0.9999979362945676,False,-0.05751365048615306,Negligible effect,48,48
PT # Portuguese,VI # Vietnamese,11.333333333333332,0.9999999990959837,False,-0.05281823081160843,Negligible effect,48,48
PT # Portuguese,ZH # Mandarin,18.0,0.9999990357237041,False,-0.05281823081160843,Negligible effect,48,48
RU # Russian,SQ # Albanian,14.0,0.9999999714632625,False,0.0015538019659505503,Negligible effect,48,48
RU # Russian,SW # Swahili,20.0,0.999996179175254,False,-0.06175040141956076,Negligible effect,48,48
RU # Russian,TH # Thai,20.0,0.999996179175254,False,-0.060187710406232664,Negligible effect,48,48
RU # Russian,TR # Turkish,12.0,0.9999999971735226,False,0.0015538019659505503,Negligible effect,48,48
RU # Russian,UR # Urdu,13.333333333333332,0.9999999889774287,False,-0.06642158400032952,Negligible effect,48,48
RU # Russian,VI # Vietnamese,8.0,0.9999999999960433,False,-0.06175040141956076,Negligible effect,48,48
RU # Russian,ZH # Mandarin,14.0,0.9999999714632625,False,-0.06175040141956076,Negligible effect,48,48
SQ # Albanian,SW # Swahili,20.0,0.999996179175254,False,-0.06328472789519558,Negligible effect,48,48
SQ # Albanian,TH # Thai,12.0,0.9999999971735226,False,-0.061721790236620486,Negligible effect,48,48
SQ # Albanian,TR # Turkish,14.0,0.9999999714632625,False,0.0,Negligible effect,48,48
SQ # Albanian,UR # Urdu,17.333333333333332,0.9999995222674961,False,-0.0679561299152671,Negligible effect,48,48
SQ # Albanian,VI # Vietnamese,16.0,0.9999998071886679,False,-0.06328472789519558,Negligible effect,48,48
SQ # Albanian,ZH # Mandarin,18.0,0.9999990357237041,False,-0.06328472789519558,Negligible effect,48,48
SW # Swahili,TH # Thai,8.0,0.9999999999984307,False,0.0015332086374348283,Negligible effect,48,48
