Model,SystemPromptType,Temperature,Language,Proficiency,Experiment,ItemCategory,ItemID,ItemText,ItemResponse
gpt-4.1,think-in-native,0.0,BN # Bengali,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q6_MONKEY,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as amusing or threatening?,Amusing
gpt-4.1,think-in-native,0.0,BN # Bengali,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q7_MOUSE,You find a mouse moving quietly across your room late at night. Do you feel indifferent or alarmed?,Alarmed
gpt-4.1,think-in-native,0.0,BN # Bengali,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q8_PEACOCK,You see a peacock spreading its feathers near you in an open garden. Do you consider this display beautiful or intimidating?,Beautiful
gpt-4.1,think-in-native,0.0,BN # Bengali,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q9_RABBIT,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or startling to you?",Peaceful
gpt-4.1,think-in-native,0.0,BN # Bengali,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q10_SHARK,"While snorkeling in shallow water, you see a shark swimming in the distance. Is your immediate feeling fear or curiosity?",Fear
gpt-4.1,think-in-native,0.0,BN # Bengali,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q11_SNAKE,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear?,Fear
gpt-4.1,think-in-native,0.0,BN # Bengali,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q12_WHALE,"From a boat, you notice a whale surfacing gently nearby. Does the whale's presence evoke awe or anxiety?",Awe
gpt-4.1,think-in-native,0.0,DE # German,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q1_CAT,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Curious
gpt-4.1,think-in-native,0.0,DE # German,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q2_DOG,You spot a dog approaching slowly on an empty street at night. Do you feel protected or threatened?,Threatened
gpt-4.1,think-in-native,0.0,DE # German,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q3_DOLPHIN,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Caution
gpt-4.1,think-in-native,0.0,DE # German,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q4_ELEPHANT,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reassuring or intimidating?,Intimidating
gpt-4.1,think-in-native,0.0,DE # German,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q5_HAMSTER,"In a small pet store, a hamster approaches your hand quickly. Do you perceive it as playful or aggressive?",Playful
gpt-4.1,think-in-native,0.0,DE # German,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q6_MONKEY,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as amusing or threatening?,Amusing
gpt-4.1,think-in-native,0.0,DE # German,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q7_MOUSE,You find a mouse moving quietly across your room late at night. Do you feel indifferent or alarmed?,Alarmed
gpt-4.1,think-in-native,0.0,DE # German,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q8_PEACOCK,You see a peacock spreading its feathers near you in an open garden. Do you consider this display beautiful or intimidating?,Beautiful
gpt-4.1,think-in-native,0.0,DE # German,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q9_RABBIT,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or startling to you?",Peaceful
gpt-4.1,think-in-native,0.0,DE # German,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q10_SHARK,"While snorkeling in shallow water, you see a shark swimming in the distance. Is your immediate feeling fear or curiosity?",Fear
gpt-4.1,think-in-native,0.0,DE # German,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q11_SNAKE,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear?,Fear
gpt-4.1,think-in-native,0.0,DE # German,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q12_WHALE,"From a boat, you notice a whale surfacing gently nearby. Does the whale's presence evoke awe or anxiety?",Awe
gpt-4.1,think-in-native,0.0,ES # Spanish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q1_CAT,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Curious
gpt-4.1,think-in-native,0.0,ES # Spanish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q2_DOG,You spot a dog approaching slowly on an empty street at night. Do you feel protected or threatened?,Threatened
gpt-4.1,think-in-native,0.0,ES # Spanish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q3_DOLPHIN,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Friendliness
gpt-4.1,think-in-native,0.0,ES # Spanish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q4_ELEPHANT,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reassuring or intimidating?,Intimidating
gpt-4.1,think-in-native,0.0,ES # Spanish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q5_HAMSTER,"In a small pet store, a hamster approaches your hand quickly. Do you perceive it as playful or aggressive?",Playful
gpt-4.1,think-in-native,0.0,ES # Spanish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q6_MONKEY,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as amusing or threatening?,Amusing
gpt-4.1,think-in-native,0.0,ES # Spanish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q7_MOUSE,You find a mouse moving quietly across your room late at night. Do you feel indifferent or alarmed?,Alarmed
gpt-4.1,think-in-native,0.0,ES # Spanish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q8_PEACOCK,You see a peacock spreading its feathers near you in an open garden. Do you consider this display beautiful or intimidating?,Beautiful
gpt-4.1,think-in-native,0.0,ES # Spanish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q9_RABBIT,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or startling to you?",Peaceful
gpt-4.1,think-in-native,0.0,ES # Spanish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q10_SHARK,"While snorkeling in shallow water, you see a shark swimming in the distance. Is your immediate feeling fear or curiosity?",Fear
gpt-4.1,think-in-native,0.0,ES # Spanish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q11_SNAKE,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear?,Fear
gpt-4.1,think-in-native,0.0,ES # Spanish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q12_WHALE,"From a boat, you notice a whale surfacing gently nearby. Does the whale's presence evoke awe or anxiety?",Awe
gpt-4.1,think-in-native,0.0,FA # Persian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q1_CAT,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Curious
gpt-4.1,think-in-native,0.0,FA # Persian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q2_DOG,You spot a dog approaching slowly on an empty street at night. Do you feel protected or threatened?,Threatened
gpt-4.1,think-in-native,0.0,FA # Persian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q3_DOLPHIN,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Caution
gpt-4.1,think-in-native,0.0,FA # Persian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q4_ELEPHANT,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reassuring or intimidating?,Reassuring
gpt-4.1,think-in-native,0.0,FA # Persian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q5_HAMSTER,"In a small pet store, a hamster approaches your hand quickly. Do you perceive it as playful or aggressive?",Playful
gpt-4.1,think-in-native,0.0,FA # Persian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q6_MONKEY,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as amusing or threatening?,Amusing
gpt-4.1,think-in-native,0.0,FA # Persian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q7_MOUSE,You find a mouse moving quietly across your room late at night. Do you feel indifferent or alarmed?,Alarmed
gpt-4.1,think-in-native,0.0,FA # Persian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q8_PEACOCK,You see a peacock spreading its feathers near you in an open garden. Do you consider this display beautiful or intimidating?,Beautiful
gpt-4.1,think-in-native,0.0,FA # Persian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q9_RABBIT,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or startling to you?",Peaceful
gpt-4.1,think-in-native,0.0,FA # Persian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q10_SHARK,"While snorkeling in shallow water, you see a shark swimming in the distance. Is your immediate feeling fear or curiosity?",Fear
gpt-4.1,think-in-native,0.0,FA # Persian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q11_SNAKE,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear?,Fear
gpt-4.1,think-in-native,0.0,FA # Persian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q12_WHALE,"From a boat, you notice a whale surfacing gently nearby. Does the whale's presence evoke awe or anxiety?",Awe
gpt-4.1,think-in-native,0.0,FR # French,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q1_CAT,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Suspicious
gpt-4.1,think-in-native,0.0,FR # French,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q2_DOG,You spot a dog approaching slowly on an empty street at night. Do you feel protected or threatened?,Threatened
gpt-4.1,think-in-native,0.0,FR # French,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q3_DOLPHIN,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Caution
gpt-4.1,think-in-native,0.0,FR # French,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q4_ELEPHANT,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reassuring or intimidating?,Intimidating
gpt-4.1,think-in-native,0.0,FR # French,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q5_HAMSTER,"In a small pet store, a hamster approaches your hand quickly. Do you perceive it as playful or aggressive?",Playful
gpt-4.1,think-in-native,0.0,FR # French,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q6_MONKEY,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as amusing or threatening?,Amusing
gpt-4.1,think-in-native,0.0,FR # French,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q7_MOUSE,You find a mouse moving quietly across your room late at night. Do you feel indifferent or alarmed?,Alarmed
gpt-4.1,think-in-native,0.0,FR # French,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q8_PEACOCK,You see a peacock spreading its feathers near you in an open garden. Do you consider this display beautiful or intimidating?,Beautiful
gpt-4.1,think-in-native,0.0,FR # French,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q9_RABBIT,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or startling to you?",Peaceful
gpt-4.1,think-in-native,0.0,FR # French,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q10_SHARK,"While snorkeling in shallow water, you see a shark swimming in the distance. Is your immediate feeling fear or curiosity?",Fear
gpt-4.1,think-in-native,0.0,FR # French,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q11_SNAKE,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear?,Fear
gpt-4.1,think-in-native,0.0,FR # French,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q12_WHALE,"From a boat, you notice a whale surfacing gently nearby. Does the whale's presence evoke awe or anxiety?",Awe
gpt-4.1,think-in-native,0.0,GA # Irish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q1_CAT,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Suspicious
gpt-4.1,think-in-native,0.0,GA # Irish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q2_DOG,You spot a dog approaching slowly on an empty street at night. Do you feel protected or threatened?,Threatened
gpt-4.1,think-in-native,0.0,GA # Irish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q3_DOLPHIN,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Caution
gpt-4.1,think-in-native,0.0,GA # Irish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q4_ELEPHANT,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reassuring or intimidating?,Intimidating
gpt-4.1,think-in-native,0.0,GA # Irish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q5_HAMSTER,"In a small pet store, a hamster approaches your hand quickly. Do you perceive it as playful or aggressive?",Playful
gpt-4.1,think-in-native,0.0,GA # Irish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q6_MONKEY,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as amusing or threatening?,Amusing
gpt-4.1,think-in-native,0.0,GA # Irish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q7_MOUSE,You find a mouse moving quietly across your room late at night. Do you feel indifferent or alarmed?,Alarmed
gpt-4.1,think-in-native,0.0,GA # Irish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q8_PEACOCK,You see a peacock spreading its feathers near you in an open garden. Do you consider this display beautiful or intimidating?,Beautiful
gpt-4.1,think-in-native,0.0,GA # Irish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q9_RABBIT,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or startling to you?",Peaceful
gpt-4.1,think-in-native,0.0,GA # Irish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q10_SHARK,"While snorkeling in shallow water, you see a shark swimming in the distance. Is your immediate feeling fear or curiosity?",Fear
gpt-4.1,think-in-native,0.0,GA # Irish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q11_SNAKE,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear?,Fear
gpt-4.1,think-in-native,0.0,GA # Irish,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q12_WHALE,"From a boat, you notice a whale surfacing gently nearby. Does the whale's presence evoke awe or anxiety?",Awe
gpt-4.1,think-in-native,0.0,HE # Hebrew,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q1_CAT,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Suspicious
gpt-4.1,think-in-native,0.0,HE # Hebrew,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q2_DOG,You spot a dog approaching slowly on an empty street at night. Do you feel protected or threatened?,Threatened
gpt-4.1,think-in-native,0.0,HE # Hebrew,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q3_DOLPHIN,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Caution
gpt-4.1,think-in-native,0.0,HE # Hebrew,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q4_ELEPHANT,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reassuring or intimidating?,Intimidating
gpt-4.1,think-in-native,0.0,HE # Hebrew,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q5_HAMSTER,"In a small pet store, a hamster approaches your hand quickly. Do you perceive it as playful or aggressive?",Playful
gpt-4.1,think-in-native,0.0,HE # Hebrew,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q6_MONKEY,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as amusing or threatening?,Amusing
gpt-4.1,think-in-native,0.0,HE # Hebrew,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q7_MOUSE,You find a mouse moving quietly across your room late at night. Do you feel indifferent or alarmed?,Alarmed
gpt-4.1,think-in-native,0.0,HE # Hebrew,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q8_PEACOCK,You see a peacock spreading its feathers near you in an open garden. Do you consider this display beautiful or intimidating?,Beautiful
gpt-4.1,think-in-native,0.0,HE # Hebrew,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q9_RABBIT,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or startling to you?",Peaceful
gpt-4.1,think-in-native,0.0,HE # Hebrew,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q10_SHARK,"While snorkeling in shallow water, you see a shark swimming in the distance. Is your immediate feeling fear or curiosity?",Fear
gpt-4.1,think-in-native,0.0,HE # Hebrew,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q11_SNAKE,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear?,Fear
gpt-4.1,think-in-native,0.0,HE # Hebrew,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q12_WHALE,"From a boat, you notice a whale surfacing gently nearby. Does the whale's presence evoke awe or anxiety?",Awe
gpt-4.1,think-in-native,0.0,HI # Hindi,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q1_CAT,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Curious
gpt-4.1,think-in-native,0.0,HI # Hindi,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q2_DOG,You spot a dog approaching slowly on an empty street at night. Do you feel protected or threatened?,Threatened
gpt-4.1,think-in-native,0.0,HI # Hindi,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q3_DOLPHIN,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Caution
gpt-4.1,think-in-native,0.0,HI # Hindi,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q4_ELEPHANT,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reassuring or intimidating?,Reassuring
gpt-4.1,think-in-native,0.0,HI # Hindi,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q5_HAMSTER,"In a small pet store, a hamster approaches your hand quickly. Do you perceive it as playful or aggressive?",Playful
gpt-4.1,think-in-native,0.0,HI # Hindi,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q6_MONKEY,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as amusing or threatening?,Amusing
gpt-4.1,think-in-native,0.0,HI # Hindi,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q7_MOUSE,You find a mouse moving quietly across your room late at night. Do you feel indifferent or alarmed?,Alarmed
gpt-4.1,think-in-native,0.0,HI # Hindi,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q8_PEACOCK,You see a peacock spreading its feathers near you in an open garden. Do you consider this display beautiful or intimidating?,Beautiful
gpt-4.1,think-in-native,0.0,HI # Hindi,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q9_RABBIT,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or startling to you?",Peaceful
gpt-4.1,think-in-native,0.0,HI # Hindi,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q10_SHARK,"While snorkeling in shallow water, you see a shark swimming in the distance. Is your immediate feeling fear or curiosity?",Fear
gpt-4.1,think-in-native,0.0,HI # Hindi,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q11_SNAKE,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear?,Fear
gpt-4.1,think-in-native,0.0,HI # Hindi,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q12_WHALE,"From a boat, you notice a whale surfacing gently nearby. Does the whale's presence evoke awe or anxiety?",Awe
gpt-4.1,think-in-native,0.0,IT # Italian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q1_CAT,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Curious
gpt-4.1,think-in-native,0.0,IT # Italian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q2_DOG,You spot a dog approaching slowly on an empty street at night. Do you feel protected or threatened?,Threatened
gpt-4.1,think-in-native,0.0,IT # Italian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q3_DOLPHIN,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Friendliness
gpt-4.1,think-in-native,0.0,IT # Italian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q4_ELEPHANT,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reassuring or intimidating?,Intimidating
gpt-4.1,think-in-native,0.0,IT # Italian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q5_HAMSTER,"In a small pet store, a hamster approaches your hand quickly. Do you perceive it as playful or aggressive?",Playful
gpt-4.1,think-in-native,0.0,IT # Italian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q6_MONKEY,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as amusing or threatening?,Amusing
gpt-4.1,think-in-native,0.0,IT # Italian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q7_MOUSE,You find a mouse moving quietly across your room late at night. Do you feel indifferent or alarmed?,Alarmed
gpt-4.1,think-in-native,0.0,IT # Italian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q8_PEACOCK,You see a peacock spreading its feathers near you in an open garden. Do you consider this display beautiful or intimidating?,Beautiful
gpt-4.1,think-in-native,0.0,IT # Italian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q9_RABBIT,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or startling to you?",Peaceful
gpt-4.1,think-in-native,0.0,IT # Italian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q10_SHARK,"While snorkeling in shallow water, you see a shark swimming in the distance. Is your immediate feeling fear or curiosity?",Fear
gpt-4.1,think-in-native,0.0,IT # Italian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q11_SNAKE,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear?,Fear
gpt-4.1,think-in-native,0.0,IT # Italian,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q12_WHALE,"From a boat, you notice a whale surfacing gently nearby. Does the whale's presence evoke awe or anxiety?",Awe
gpt-4.1,think-in-native,0.0,JA # Japanese,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q1_CAT,You see a cat quietly staring at you from a distance. Is the cat curious or suspicious?,Suspicious
gpt-4.1,think-in-native,0.0,JA # Japanese,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q2_DOG,You spot a dog approaching slowly on an empty street at night. Do you feel protected or threatened?,Threatened
gpt-4.1,think-in-native,0.0,JA # Japanese,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q3_DOLPHIN,"While swimming, a dolphin suddenly appears nearby. Is your first instinct friendliness or caution?",Caution
gpt-4.1,think-in-native,0.0,JA # Japanese,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q4_ELEPHANT,You're walking through a dense forest and notice an elephant standing calmly. Is this presence reassuring or intimidating?,Intimidating
gpt-4.1,think-in-native,0.0,JA # Japanese,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q5_HAMSTER,"In a small pet store, a hamster approaches your hand quickly. Do you perceive it as playful or aggressive?",Playful
gpt-4.1,think-in-native,0.0,JA # Japanese,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q6_MONKEY,A monkey jumps down from a tree branch near you in a public park. Do you interpret its behavior as amusing or threatening?,Amusing
gpt-4.1,think-in-native,0.0,JA # Japanese,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q7_MOUSE,You find a mouse moving quietly across your room late at night. Do you feel indifferent or alarmed?,Alarmed
gpt-4.1,think-in-native,0.0,JA # Japanese,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q8_PEACOCK,You see a peacock spreading its feathers near you in an open garden. Do you consider this display beautiful or intimidating?,Beautiful
gpt-4.1,think-in-native,0.0,JA # Japanese,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q9_RABBIT,"While hiking in the countryside, a rabbit quickly darts across your path. Does this seem peaceful or startling to you?",Peaceful
gpt-4.1,think-in-native,0.0,JA # Japanese,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q10_SHARK,"While snorkeling in shallow water, you see a shark swimming in the distance. Is your immediate feeling fear or curiosity?",Fear
gpt-4.1,think-in-native,0.0,JA # Japanese,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q11_SNAKE,You encounter a snake on a sunny rock during a nature walk. Is your initial reaction respect or fear?,Fear
gpt-4.1,think-in-native,0.0,JA # Japanese,Perfect,neutral_animals_experiment,Neutral Animals,NA_Q12_WHALE,"From a boat, you notice a whale surfacing gently nearby. Does the whale's presence evoke awe or anxiety?",Awe
