Language1,Language2,Proficiency,LanguageEmbeddingDistance,AvgNounDistance,AvgJaccardDistance
JA # Japanese,PL # Polish,B1,0.0010890365,0.024414044,0.2185222185222185
BN # Bengali,ZH # Mandarin,B1,0.0010920167,0.0250165,0.23307017057017054
JA # Japanese,SQ # Albanian,B1,0.0010945201,0.020922754,0.19604700854700854
HI # Hindi,SQ # Albanian,B1,0.001100421,0.02628038,0.23130457505457505
AR # Arabic,FA # Persian,B1,0.0011075735,0.023844844,0.22094572094572093
PL # Polish,VI # Vietnamese,B1,0.0011280179,0.024687326,0.23990361490361492
SW # Swahili,ZH # Mandarin,B1,0.0011382103,0.023479333,0.23373848373848372
HI # Hindi,IT # Italian,B1,0.0011502504,0.023065034,0.22955747955747954
IT # Italian,RU # Russian,B1,0.0012463331,0.021051165,0.2180065305065305
KO # Korean,SQ # Albanian,B1,0.0012531877,0.02299472,0.21404058904058904
JA # Japanese,LV # Latvian,B1,0.0012740493,0.027911779,0.2375085766629884
UR # Urdu,ZH # Mandarin,B1,0.0012764335,0.023924472,0.2339165464165464
JA # Japanese,PS # Pashto,B1,0.0012772679,0.026440931,0.22428959928959927
HI # Hindi,RU # Russian,B1,0.0012805462,0.024035677,0.24704693454693455
HI # Hindi,VI # Vietnamese,B1,0.001290977,0.031883214,0.25941304066304066
IT # Italian,JA # Japanese,B1,0.0013139844,0.028677076,0.2446727088271206
LV # Latvian,RU # Russian,B1,0.0013172626,0.020203223,0.19375069375069376
FA # Persian,UR # Urdu,B1,0.001321137,0.025485048,0.23775067525067525
ES # Spanish,ZH # Mandarin,B1,0.0013250709,0.028009597,0.2688191438191438
FA # Persian,ZH # Mandarin,B1,0.0013471842,0.027443008,0.24308099308099307
HE # Hebrew,JA # Japanese,B1,0.0013524294,0.029559873,0.243583520237932
AR # Arabic,ZH # Mandarin,B1,0.001354754,0.023546891,0.22335766085766087
JA # Japanese,VI # Vietnamese,B1,0.0013725758,0.026527142,0.2309056684056684
HI # Hindi,PS # Pashto,B1,0.0013820529,0.028342664,0.25186387686387685
KO # Korean,LV # Latvian,B1,0.0014051795,0.03075511,0.2579418470962589
HE # Hebrew,KO # Korean,B1,0.0014103651,0.032106582,0.24809752475193653
HI # Hindi,LV # Latvian,B1,0.0014138222,0.022551086,0.22384328634328632
JA # Japanese,KO # Korean,B1,0.0014212728,0.022175586,0.20504033004033
BN # Bengali,LV # Latvian,B1,0.0014272928,0.026317537,0.2421052531346649
HI # Hindi,SW # Swahili,B1,0.0014394522,0.02855871,0.25385494135494135
AR # Arabic,VI # Vietnamese,B1,0.0014442801,0.023332123,0.2301934176934177
HI # Hindi,PL # Polish,B1,0.0014488697,0.030687442,0.26362873237873236
HE # Hebrew,SQ # Albanian,B1,0.0014490485,0.023472257,0.19454922120363294
VI # Vietnamese,ZH # Mandarin,B1,0.0014490485,0.024331646,0.23755642505642507
ES # Spanish,SW # Swahili,B1,0.0014582276,0.023756672,0.23439754689754688
JA # Japanese,TR # Turkish,B1,0.0014702082,0.027335184,0.23954748954748956
AR # Arabic,LV # Latvian,B1,0.0014828444,0.027495854,0.24516700619641796
KO # Korean,PL # Polish,B1,0.0014858246,0.026197808,0.2319879194879195
SQ # Albanian,SW # Swahili,B1,0.0014984608,0.025077896,0.22242167554667555
HI # Hindi,TR # Turkish,B1,0.0015069246,0.02745689,0.25038387538387535
IT # Italian,KO # Korean,B1,0.001511693,0.029940818,0.24877740043181218
JA # Japanese,ZH # Mandarin,B1,0.0015250444,0.027493892,0.25245356495356497
GA # Irish,PS # Pashto,B1,0.0015352368,0.033906892,0.3266606079106079
PL # Polish,SW # Swahili,B1,0.0015528202,0.024295697,0.23101666851666852
HI # Hindi,KO # Korean,B1,0.0015650392,0.032605246,0.2661354848854849
ES # Spanish,PL # Polish,B1,0.0016029477,0.024080032,0.2279872904872905
AR # Arabic,UR # Urdu,B1,0.0016164184,0.022263268,0.21773828023828024
JA # Japanese,RU # Russian,B1,0.0016360283,0.027502025,0.24803032615532614
KO # Korean,TR # Turkish,B1,0.0016427636,0.02765585,0.2357087357087357
HI # Hindi,ZH # Mandarin,B1,0.0016466379,0.03268581,0.2864901302401302
RU # Russian,TR # Turkish,B1,0.0016537309,0.027536083,0.25504819254819255
PS # Pashto,ZH # Mandarin,B1,0.0016557574,0.030079693,0.26582040644540644
BN # Bengali,PS # Pashto,B1,0.0016559958,0.028253248,0.25605413105413105
KO # Korean,TH # Thai,B1,0.0016574264,0.030150583,0.23746830058104568
FA # Persian,VI # Vietnamese,B1,0.0016602874,0.030958805,0.2782778564028564
KO # Korean,PS # Pashto,B1,0.0016742349,0.035498645,0.27963240463240463
FR # French,UR # Urdu,B1,0.001678884,0.024932057,0.2196160321160321
BN # Bengali,PL # Polish,B1,0.0017082095,0.024623504,0.21949115699115698
AR # Arabic,IT # Italian,B1,0.0017092228,0.026894992,0.21672554025495203
BN # Bengali,VI # Vietnamese,B1,0.0017418861,0.028780214,0.26124569874569875
FA # Persian,PL # Polish,B1,0.0017434955,0.028337535,0.2523009398009398
SW # Swahili,VI # Vietnamese,B1,0.0017457604,0.025755933,0.2260262885262885
HE # Hebrew,ZH # Mandarin,B1,0.0017515421,0.03041232,0.254093843248255
PS # Pashto,RU # Russian,B1,0.001753509,0.029088609,0.27494727494727494
HE # Hebrew,VI # Vietnamese,B1,0.0017598867,0.033843186,0.2573739917489917
AR # Arabic,KO # Korean,B1,0.0017673969,0.025810458,0.23136238761238762
LV # Latvian,SQ # Albanian,B1,0.0017797351,0.024859147,0.2135186776730894
HE # Hebrew,TH # Thai,B1,0.0017819405,0.025725354,0.22675703925703924
FA # Persian,HI # Hindi,B1,0.0017846823,0.029374875,0.26972564472564475
AR # Arabic,TR # Turkish,B1,0.0017940402,0.025393683,0.22760341510341509
BN # Bengali,TR # Turkish,B1,0.0017977357,0.025538668,0.2436059311059311
PS # Pashto,TH # Thai,B1,0.0018012524,0.031782884,0.2640160765160765
ES # Spanish,SQ # Albanian,B1,0.0018023849,0.027464993,0.25429200429200427
PS # Pashto,PT # Portuguese,B1,0.0018024445,0.031595405,0.2597680097680098
ES # Spanish,UR # Urdu,B1,0.0018055439,0.028071148,0.2662106412106412
LV # Latvian,VI # Vietnamese,B1,0.001816392,0.032464042,0.2716762404262404
FA # Persian,SQ # Albanian,B1,0.001829803,0.029028395,0.26830576830576836
BN # Bengali,JA # Japanese,B1,0.0018308759,0.02776472,0.25530256780256777
BN # Bengali,IT # Italian,B1,0.0018518567,0.029378235,0.2547407657701775
AR # Arabic,SW # Swahili,B1,0.001853764,0.023683913,0.22628760128760128
BN # Bengali,HE # Hebrew,B1,0.0018545985,0.026496267,0.23242511845453018
IT # Italian,TH # Thai,B1,0.0018655658,0.028588925,0.25244258056758057
FA # Persian,PS # Pashto,B1,0.0018664598,0.03469941,0.30005989380989384
AR # Arabic,PL # Polish,B1,0.0018717647,0.023190983,0.21439208939208937
TR # Turkish,ZH # Mandarin,B1,0.0018747449,0.02887163,0.25692825692825694
HE # Hebrew,PL # Polish,B1,0.0018783808,0.029333552,0.2257980649524767
BN # Bengali,HI # Hindi,B1,0.0018877983,0.025775116,0.2380911912161912
PL # Polish,TR # Turkish,B1,0.00189358,0.028773125,0.24304630554630555
IT # Italian,VI # Vietnamese,B1,0.001903832,0.029973043,0.2519066581566582
GA # Irish,TR # Turkish,B1,0.0019097328,0.03463802,0.32803076553076554
LV # Latvian,TH # Thai,B1,0.0019116998,0.026802016,0.25133200133200134
FA # Persian,LV # Latvian,B1,0.001914978,0.03355759,0.29733460983460985
DE # German,GA # Irish,B1,0.0019227862,0.03203219,0.3046004921004921
PS # Pashto,VI # Vietnamese,B1,0.0019276142,0.03761016,0.29445381007881005
BN # Bengali,SQ # Albanian,B1,0.0019305944,0.025988776,0.23853750416250413
AR # Arabic,JA # Japanese,B1,0.0019318461,0.027998202,0.2576728826728827
GA # Irish,JA # Japanese,B1,0.0019336939,0.032925505,0.3034222721722722
LV # Latvian,PL # Polish,B1,0.0019356608,0.027351521,0.22250737416178593
FA # Persian,HE # Hebrew,B1,0.0019363165,0.033299915,0.2820674695674696
PS # Pashto,SQ # Albanian,B1,0.0019488335,0.030161342,0.25767982017982016
AR # Arabic,PS # Pashto,B1,0.001954794,0.035564,0.29627317127317127
KO # Korean,ZH # Mandarin,B1,0.0019614697,0.03171752,0.27383727383727385
GA # Irish,HE # Hebrew,B1,0.0019624233,0.029729983,0.2846667221667222
LV # Latvian,PT # Portuguese,B1,0.0019655228,0.031011786,0.2638919155463273
IT # Italian,PT # Portuguese,B1,0.0019789338,0.026808169,0.21562074227515404
SQ # Albanian,TR # Turkish,B1,0.0020020604,0.02636584,0.23904162966662967
PT # Portuguese,TR # Turkish,B1,0.0020213723,0.026637029,0.22975172975172972
LV # Latvian,ZH # Mandarin,B1,0.0020231009,0.03244226,0.2798990565534683
GA # Irish,LV # Latvian,B1,0.0020269752,0.03180478,0.3022602397602398
FA # Persian,TR # Turkish,B1,0.002034545,0.03236653,0.2887112887112887
AR # Arabic,SQ # Albanian,B1,0.0020644069,0.026933987,0.25278425278425276
AR # Arabic,PT # Portuguese,B1,0.002069652,0.02325628,0.21874190624190623
FA # Persian,IT # Italian,B1,0.0020765066,0.03278842,0.27448246198246196
TH # Thai,TR # Turkish,B1,0.0020791888,0.029223105,0.253237639267051
AR # Arabic,HE # Hebrew,B1,0.0020825863,0.030357953,0.25516164119105295
JA # Japanese,SW # Swahili,B1,0.0020843148,0.028061774,0.2488136863136863
RU # Russian,SQ # Albanian,B1,0.0020899773,0.029256633,0.26003221315721314
PL # Polish,UR # Urdu,B1,0.0020970702,0.024347706,0.2210081585081585
IT # Italian,ZH # Mandarin,B1,0.0021147728,0.03161197,0.26111228776669954
GA # Irish,IT # Italian,B1,0.0021200776,0.03558661,0.3277879527879528
KO # Korean,RU # Russian,B1,0.0021336675,0.033069067,0.2909596190846191
TR # Turkish,VI # Vietnamese,B1,0.0021343827,0.030340532,0.2495282495282495
SQ # Albanian,UR # Urdu,B1,0.002151668,0.027105354,0.2328181078181078
IT # Italian,SQ # Albanian,B1,0.0021607876,0.030531777,0.25711397126838303
ES # Spanish,FR # French,B1,0.002169609,0.03051617,0.28209521959521955
BN # Bengali,PT # Portuguese,B1,0.0021832585,0.029071407,0.2657874532874533
FA # Persian,JA # Japanese,B1,0.002183795,0.0285782,0.26321016946016945
PL # Polish,PS # Pashto,B1,0.0022114515,0.034606304,0.28470603470603467
RU # Russian,TH # Thai,B1,0.0022764802,0.031783406,0.28537434787434784
BN # Bengali,ES # Spanish,B1,0.0022848248,0.03073049,0.2715895215895216
UR # Urdu,VI # Vietnamese,B1,0.0023328066,0.030219913,0.257527195027195
IT # Italian,PL # Polish,B1,0.002335608,0.031529482,0.2454820846364964
HE # Hebrew,SW # Swahili,B1,0.0023578405,0.029758684,0.23644526769526766
RU # Russian,VI # Vietnamese,B1,0.0023677945,0.033131525,0.29080930643430647
FA # Persian,KO # Korean,B1,0.0023741722,0.031795304,0.2839076432826433
ES # Spanish,JA # Japanese,B1,0.0024160147,0.02677121,0.24670005920005916
AR # Arabic,HI # Hindi,B1,0.0024365783,0.032126307,0.2902959309209309
TH # Thai,VI # Vietnamese,B1,0.0025024414,0.031702854,0.21863478297301825
BN # Bengali,KO # Korean,B1,0.0025351644,0.031378478,0.2736002423502424
GA # Irish,PT # Portuguese,B1,0.0025357008,0.041880578,0.3596149221149221
ES # Spanish,VI # Vietnamese,B1,0.0025578737,0.030555986,0.28675491175491175
HI # Hindi,UR # Urdu,B1,0.002562821,0.030276146,0.25487012987012986
FR # French,ZH # Mandarin,B1,0.0025740266,0.02839955,0.25507594257594257
FA # Persian,RU # Russian,B1,0.002583146,0.03203298,0.29358604358604357
BN # Bengali,RU # Russian,B1,0.0025925636,0.030300567,0.28681966181966184
AR # Arabic,RU # Russian,B1,0.0026032925,0.031492904,0.2827519702519703
IT # Italian,SW # Swahili,B1,0.0026067495,0.03144533,0.25859383671883673
GA # Irish,ZH # Mandarin,B1,0.0026292205,0.0362057,0.3190836940836941
FR # French,SW # Swahili,B1,0.0026314855,0.028510528,0.24412624412624412
PL # Polish,RU # Russian,B1,0.0026327968,0.030694544,0.26677546990046985
JA # Japanese,PT # Portuguese,B1,0.0026362538,0.02503208,0.23033679283679284
DE # German,JA # Japanese,B1,0.0026384592,0.030656163,0.28535353535353536
RU # Russian,ZH # Mandarin,B1,0.002677679,0.032638397,0.29779306341806344
ES # Spanish,FA # Persian,B1,0.0026884675,0.032731,0.2883713508713509
AR # Arabic,ES # Spanish,B1,0.0026895404,0.0277402,0.25058275058275054
PS # Pashto,SW # Swahili,B1,0.0026965141,0.033002146,0.2639149045399045
BN # Bengali,FR # French,B1,0.0027073026,0.030321257,0.25834350834350833
JA # Japanese,UR # Urdu,B1,0.0027109385,0.027375156,0.22939560439560436
LV # Latvian,SW # Swahili,B1,0.0027546287,0.031097353,0.26683096995596994
ES # Spanish,HI # Hindi,B1,0.0027595162,0.032030344,0.29018435268435266
RU # Russian,SW # Swahili,B1,0.0027618408,0.030026384,0.2646265771265771
BN # Bengali,GA # Irish,B1,0.0027655363,0.034507506,0.3217898999148999
GA # Irish,HI # Hindi,B1,0.0027786493,0.03195911,0.30010325322825326
DE # German,PS # Pashto,B1,0.0028018951,0.031783063,0.28164196914196915
SW # Swahili,TR # Turkish,B1,0.0028101206,0.031429674,0.2583504458504458
FA # Persian,GA # Irish,B1,0.0028495193,0.03428606,0.31072631072631074
GA # Irish,RU # Russian,B1,0.0028505921,0.035647683,0.32222175972175976
HE # Hebrew,PT # Portuguese,B1,0.0028609037,0.034536663,0.26705541870983046
HI # Hindi,TH # Thai,B1,0.002882123,0.03278085,0.2718514124764125
DE # German,IT # Italian,B1,0.0029096603,0.034458347,0.30363155363155364
BN # Bengali,DE # German,B1,0.0029295683,0.029065652,0.2810707810707811
JA # Japanese,TH # Thai,B1,0.0029305816,0.036228593,0.2655368755246206
LV # Latvian,UR # Urdu,B1,0.0029497147,0.030619051,0.25332133144633145
GA # Irish,SQ # Albanian,B1,0.0029790401,0.03043583,0.284877738002738
AR # Arabic,FR # French,B1,0.0029816031,0.027381735,0.24116392866392866
DE # German,RU # Russian,B1,0.0029820204,0.03174652,0.2828421578421578
KO # Korean,SW # Swahili,B1,0.0030061007,0.033779915,0.2750380406630406
DE # German,HE # Hebrew,B1,0.0030152202,0.034689013,0.2963147963147963
DE # German,LV # Latvian,B1,0.0030391812,0.03375931,0.2953227328227328
PS # Pashto,UR # Urdu,B1,0.0030480623,0.030516572,0.23543354793354793
DE # German,PT # Portuguese,B1,0.0030828714,0.029620446,0.2854229104229104
AR # Arabic,GA # Irish,B1,0.0030862093,0.040184304,0.3539354164354165
PT # Portuguese,ZH # Mandarin,B1,0.0030917525,0.03055552,0.26992451992451993
DE # German,TR # Turkish,B1,0.0031462908,0.032790955,0.2908688533688534
FA # Persian,PT # Portuguese,B1,0.0031670928,0.034272704,0.2982249232249232
FA # Persian,FR # French,B1,0.0032218695,0.030858304,0.2563154438154438
IT # Italian,UR # Urdu,B1,0.0032257438,0.032622974,0.2613179644429644
FR # French,PL # Polish,B1,0.0032520294,0.029348992,0.24018574018574018
HE # Hebrew,UR # Urdu,B1,0.0032693148,0.03233551,0.2505093286343286
GA # Irish,PL # Polish,B1,0.0032761693,0.036899727,0.3314284095534095
TR # Turkish,UR # Urdu,B1,0.0033578873,0.029691326,0.2397186147186147
ES # Spanish,KO # Korean,B1,0.0033823848,0.032564726,0.2888708513708514
AR # Arabic,TH # Thai,B1,0.003396809,0.037043273,0.2833233510316844
FR # French,SQ # Albanian,B1,0.0034103394,0.034361556,0.2694666444666445
DE # German,ZH # Mandarin,B1,0.003415525,0.029556854,0.2796925296925297
PT # Portuguese,UR # Urdu,B1,0.0034316778,0.029391114,0.250041625041625
GA # Irish,KO # Korean,B1,0.0034723878,0.039572194,0.3302692677692678
SQ # Albanian,TH # Thai,B1,0.0035307407,0.034507133,0.26362617048891557
GA # Irish,TH # Thai,B1,0.0035625696,0.043246157,0.36134178321678323
ES # Spanish,HE # Hebrew,B1,0.0036102533,0.031380147,0.25923671236171236
DE # German,HI # Hindi,B1,0.0036332011,0.037091155,0.3207163207163207
AR # Arabic,DE # German,B1,0.0036648512,0.032501083,0.2995546120546121
FR # French,VI # Vietnamese,B1,0.0037155151,0.035323422,0.2896108521108521
ES # Spanish,LV # Latvian,B1,0.0037215948,0.030964417,0.26964066026566025
ES # Spanish,IT # Italian,B1,0.003752172,0.031874605,0.2674715330965331
KO # Korean,UR # Urdu,B1,0.0037940145,0.036116485,0.285563973063973
GA # Irish,VI # Vietnamese,B1,0.0037990808,0.04265601,0.3440182502682503
KO # Korean,PT # Portuguese,B1,0.0038198829,0.030481355,0.2622285122285122
DE # German,FA # Persian,B1,0.0038514137,0.031654812,0.2982041107041107
GA # Irish,SW # Swahili,B1,0.003923714,0.03347503,0.3031019906019906
ES # Spanish,TR # Turkish,B1,0.0039396286,0.03570104,0.3028661153661154
DE # German,SW # Swahili,B1,0.0039516687,0.025330978,0.2335026085026085
RU # Russian,UR # Urdu,B1,0.00399065,0.031607635,0.2719878501128501
HI # Hindi,PT # Portuguese,B1,0.00402689,0.03795191,0.30803064718505896
ES # Spanish,PS # Pashto,B1,0.0040605664,0.038869597,0.3225044631294631
PL # Polish,PT # Portuguese,B1,0.004062712,0.03257598,0.2742442742442742
PT # Portuguese,VI # Vietnamese,B1,0.004073739,0.034115132,0.2874093499093499
DE # German,UR # Urdu,B1,0.0040958524,0.028684758,0.25703231953231953
FA # Persian,TH # Thai,B1,0.0040991306,0.04312685,0.3315342065342065
FR # French,JA # Japanese,B1,0.0041050315,0.03227599,0.25508750508750505
PT # Portuguese,RU # Russian,B1,0.004117787,0.03412933,0.2951805139305139
PL # Polish,TH # Thai,B1,0.004139602,0.040015135,0.29085935397209906
ES # Spanish,RU # Russian,B1,0.00418067,0.031692043,0.28353590853590854
BN # Bengali,TH # Thai,B1,0.0042874217,0.038146496,0.30314669898003227
GA # Irish,UR # Urdu,B1,0.00435102,0.038252443,0.33187240999741
TH # Thai,ZH # Mandarin,B1,0.0043620467,0.04166849,0.30220795907070414
PT # Portuguese,SW # Swahili,B1,0.0043750405,0.033934675,0.28453259703259703
PT # Portuguese,SQ # Albanian,B1,0.0043774247,0.03291299,0.28130954693454696
DE # German,SQ # Albanian,B1,0.0044853687,0.0327815,0.29759823509823513
DE # German,PL # Polish,B1,0.0045257807,0.0319656,0.29143310393310395
PT # Portuguese,TH # Thai,B1,0.0047637224,0.042850357,0.31944824193598703
DE # German,ES # Spanish,B1,0.0049378276,0.03057199,0.27215608465608465
ES # Spanish,GA # Irish,B1,0.0050014853,0.036042135,0.323498260998261
ES # Spanish,PT # Portuguese,B1,0.005097747,0.034383494,0.2954776704776705
FR # French,PT # Portuguese,B1,0.0050985217,0.030440139,0.2375263625263625
FR # French,KO # Korean,B1,0.0051341653,0.039399948,0.29144524457024457
FR # French,HI # Hindi,B1,0.0052449703,0.038441077,0.30247009934509933
DE # German,TH # Thai,B1,0.005321145,0.04378783,0.34711411273911275
DE # German,KO # Korean,B1,0.00542897,0.04088359,0.3447854229104229
DE # German,VI # Vietnamese,B1,0.005446136,0.038864583,0.3266848891848892
SW # Swahili,TH # Thai,B1,0.0055965185,0.04221684,0.29737579278020454
FR # French,LV # Latvian,B1,0.005619645,0.036343437,0.2663154179698297
FR # French,PS # Pashto,B1,0.005922675,0.042026095,0.3116929366929367
FR # French,HE # Hebrew,B1,0.0060319304,0.040874645,0.28627982855924033
DE # German,FR # French,B1,0.0061549544,0.034484446,0.28908822658822664
FR # French,IT # Italian,B1,0.006169319,0.039382454,0.2913736930281048
FR # French,TR # Turkish,B1,0.006313622,0.035627466,0.276038776038776
FR # French,RU # Russian,B1,0.006532192,0.036893904,0.28793949106449107
TH # Thai,UR # Urdu,B1,0.006794691,0.048839778,0.33305365658306835
FR # French,GA # Irish,B1,0.006847143,0.04507225,0.35851417101417105
ES # Spanish,TH # Thai,B1,0.0073496103,0.044999164,0.33648425376366553
FR # French,TH # Thai,B1,0.0097875,0.054303616,0.3635875517002968
