Language1,Language2,Proficiency,LanguageEmbeddingDistance,AvgNounDistance,AvgJaccardDistance
FR # French,IT # Italian,B2,0.0006748438,0.01696411,0.17279017279017278
FR # French,JA # Japanese,B2,0.0032086968,0.035273492,0.28978872208038875
FR # French,KO # Korean,B2,0.0015957355,0.028500663,0.2470947262613929
FR # French,LV # Latvian,B2,0.0032193065,0.030053059,0.24343739049621402
FR # French,PL # Polish,B2,0.0025921464,0.029448625,0.2460523658440325
FR # French,PS # Pashto,B2,0.001976192,0.031111376,0.24381559798226465
FR # French,PT # Portuguese,B2,0.00184232,0.024302306,0.20065042981709647
FR # French,RU # Russian,B2,0.00079381466,0.016108561,0.16348235098235098
FR # French,SQ # Albanian,B2,0.0014469028,0.02783858,0.22825182261456772
FR # French,SW # Swahili,B2,0.0017843843,0.027380876,0.24117345073227428
FR # French,TH # Thai,B2,0.0013959408,0.029414257,0.23939178105844772
FR # French,TR # Turkish,B2,0.0027765632,0.030901002,0.2551581724375842
FR # French,UR # Urdu,B2,0.0021127462,0.028804395,0.24534416201082868
FR # French,VI # Vietnamese,B2,0.0023044944,0.031148987,0.26420886439268787
FR # French,ZH # Mandarin,B2,0.002619505,0.027052574,0.2232921399588066
GA # Irish,HE # Hebrew,B2,0.0011174083,0.024044398,0.24715562215562217
GA # Irish,HI # Hindi,B2,0.0009792447,0.026309434,0.25873200873200874
GA # Irish,IT # Italian,B2,0.0017713904,0.02591117,0.2633200133200133
GA # Irish,JA # Japanese,B2,0.003913939,0.040140912,0.3401413401413402
GA # Irish,KO # Korean,B2,0.0014314055,0.026287979,0.24501424501424504
GA # Irish,LV # Latvian,B2,0.0031895638,0.033299558,0.3008195508195508
GA # Irish,PL # Polish,B2,0.0028823018,0.035743065,0.3172776297776298
GA # Irish,PS # Pashto,B2,0.002488494,0.034743562,0.3062654937654938
GA # Irish,PT # Portuguese,B2,0.0016741157,0.026449203,0.2429006179006179
GA # Irish,RU # Russian,B2,0.0014893413,0.026016004,0.2502243127243127
GA # Irish,SQ # Albanian,B2,0.0020138621,0.033536706,0.2999939874939875
GA # Irish,SW # Swahili,B2,0.0024875998,0.032531098,0.30624236874236876
GA # Irish,TH # Thai,B2,0.0018776059,0.032116592,0.285531598031598
GA # Irish,TR # Turkish,B2,0.0024263859,0.03279486,0.2969877344877345
GA # Irish,UR # Urdu,B2,0.0022744536,0.029670311,0.26815776815776815
GA # Irish,VI # Vietnamese,B2,0.0025221705,0.035201546,0.3101857633107633
GA # Irish,ZH # Mandarin,B2,0.0027734637,0.030657845,0.27388121138121135
HE # Hebrew,HI # Hindi,B2,0.0012193322,0.025283195,0.23713786213786214
HE # Hebrew,IT # Italian,B2,0.0008855462,0.020764498,0.20262145262145262
HE # Hebrew,JA # Japanese,B2,0.0030936003,0.03918375,0.3268369362119362
HE # Hebrew,KO # Korean,B2,0.0008715391,0.026679201,0.22904641654641653
HE # Hebrew,LV # Latvian,B2,0.002461195,0.030039808,0.24086908461908463
HE # Hebrew,PL # Polish,B2,0.002073586,0.031046275,0.24410890035890034
HE # Hebrew,PS # Pashto,B2,0.0017832518,0.034345564,0.2610105376649494
HE # Hebrew,PT # Portuguese,B2,0.0009227395,0.020550352,0.16593129093129091
HE # Hebrew,RU # Russian,B2,0.000954628,0.021984922,0.21148989898989898
HE # Hebrew,SQ # Albanian,B2,0.0013793111,0.029732695,0.23707889332889331
HE # Hebrew,SW # Swahili,B2,0.0011588931,0.026243849,0.22814049376549375
HE # Hebrew,TH # Thai,B2,0.0015159845,0.033936653,0.2704945517445517
HE # Hebrew,TR # Turkish,B2,0.002548337,0.032801934,0.25930204055204054
HE # Hebrew,UR # Urdu,B2,0.0016893148,0.029000342,0.2312513875013875
HE # Hebrew,VI # Vietnamese,B2,0.00175035,0.03270077,0.2766527454027454
HE # Hebrew,ZH # Mandarin,B2,0.0018842816,0.027565617,0.2135653698153698
HI # Hindi,IT # Italian,B2,0.0017397404,0.031227648,0.28897780460280464
HI # Hindi,JA # Japanese,B2,0.0026655793,0.034517992,0.3109980297480297
HI # Hindi,KO # Korean,B2,0.0010682344,0.028096428,0.2509672040922041
HI # Hindi,LV # Latvian,B2,0.0021830797,0.031603537,0.2746003996003996
HI # Hindi,PL # Polish,B2,0.0019580126,0.029684143,0.25530719280719283
HI # Hindi,PS # Pashto,B2,0.0015633702,0.03028816,0.25372601935101935
HI # Hindi,PT # Portuguese,B2,0.0010570288,0.025299214,0.2314051689051689
HI # Hindi,RU # Russian,B2,0.001034081,0.025026927,0.23287129537129536
HI # Hindi,SQ # Albanian,B2,0.0013138652,0.02766491,0.24703768453768454
HI # Hindi,SW # Swahili,B2,0.0020489693,0.028222773,0.25487706737706733
HI # Hindi,TH # Thai,B2,0.0013466477,0.031080948,0.27231564731564734
HI # Hindi,TR # Turkish,B2,0.0014204979,0.030297628,0.2563154438154438
HI # Hindi,UR # Urdu,B2,0.0014216304,0.026663344,0.2309241684241684
HI # Hindi,VI # Vietnamese,B2,0.0015779734,0.028628107,0.26145902708402713
HI # Hindi,ZH # Mandarin,B2,0.0018155575,0.02803725,0.255469067969068
IT # Italian,JA # Japanese,B2,0.0023240447,0.034705564,0.28479982707923884
IT # Italian,KO # Korean,B2,0.0015047789,0.032633614,0.28291051268992445
IT # Italian,LV # Latvian,B2,0.0019635558,0.02422439,0.18570434195434193
IT # Italian,PL # Polish,B2,0.0018852949,0.030555563,0.24307835410776585
IT # Italian,PS # Pashto,B2,0.0018618107,0.031971596,0.2506008651841985
IT # Italian,PT # Portuguese,B2,0.0013691783,0.02666929,0.231945274224686
IT # Italian,RU # Russian,B2,0.0012215376,0.022901287,0.22371378621378624
IT # Italian,SQ # Albanian,B2,0.001291573,0.030918095,0.2517611065405183
IT # Italian,SW # Swahili,B2,0.0011251569,0.02589418,0.22279874945316122
IT # Italian,TH # Thai,B2,0.0015032887,0.035357025,0.27935157163098334
IT # Italian,TR # Turkish,B2,0.0023216605,0.032428846,0.26258348133348136
IT # Italian,UR # Urdu,B2,0.0020911694,0.032262914,0.2683995606789724
IT # Italian,VI # Vietnamese,B2,0.0016492009,0.0302931,0.2602867244411362
IT # Italian,ZH # Mandarin,B2,0.0020375252,0.028424475,0.22963508441449618
JA # Japanese,KO # Korean,B2,0.0021130443,0.028793914,0.2627835127835128
JA # Japanese,LV # Latvian,B2,0.0011937022,0.026292648,0.24915593665593663
JA # Japanese,PL # Polish,B2,0.0010302663,0.025288455,0.24137667887667888
JA # Japanese,PS # Pashto,B2,0.0012583733,0.024313247,0.2401001776001776
JA # Japanese,PT # Portuguese,B2,0.0015227199,0.028720064,0.2727532883782884
JA # Japanese,RU # Russian,B2,0.0024290085,0.032557115,0.28163098475598475
JA # Japanese,SQ # Albanian,B2,0.0013004541,0.027547799,0.27131028693528697
JA # Japanese,SW # Swahili,B2,0.0016390681,0.025720816,0.24314805564805564
JA # Japanese,TH # Thai,B2,0.0015761256,0.026142605,0.24960051522551524
JA # Japanese,TR # Turkish,B2,0.0015413761,0.025764367,0.25665538165538165
JA # Japanese,UR # Urdu,B2,0.0018393397,0.025828524,0.2561836311836312
JA # Japanese,VI # Vietnamese,B2,0.00097996,0.022992322,0.22351491101491103
JA # Japanese,ZH # Mandarin,B2,0.0010268092,0.025145747,0.2506041412291412
KO # Korean,LV # Latvian,B2,0.0018230677,0.025238793,0.24597393347393348
KO # Korean,PL # Polish,B2,0.001403153,0.024710149,0.23488548488548489
KO # Korean,PS # Pashto,B2,0.0005645156,0.019236593,0.1943981943981944
KO # Korean,PT # Portuguese,B2,0.0004975796,0.018685468,0.1830368705368705
KO # Korean,RU # Russian,B2,0.00071537495,0.02317234,0.20639776889776887
KO # Korean,SQ # Albanian,B2,0.0007953644,0.022697154,0.22722878972878974
KO # Korean,SW # Swahili,B2,0.00092953444,0.019676162,0.19359575609575608
KO # Korean,TH # Thai,B2,0.0007984042,0.017861018,0.18334905834905835
KO # Korean,TR # Turkish,B2,0.0013161898,0.023807453,0.22742303992303992
KO # Korean,UR # Urdu,B2,0.00043225288,0.015154166,0.15687321937321935
KO # Korean,VI # Vietnamese,B2,0.0011270642,0.024182504,0.22701430513930512
KO # Korean,ZH # Mandarin,B2,0.00081819296,0.018896459,0.18727568727568725
LV # Latvian,PL # Polish,B2,0.0003541708,0.01614612,0.15172790172790174
LV # Latvian,PS # Pashto,B2,0.0013813972,0.022422139,0.21549284049284048
LV # Latvian,PT # Portuguese,B2,0.0011223555,0.023840748,0.2322029822029822
LV # Latvian,RU # Russian,B2,0.0021302104,0.027554912,0.2381993006993007
LV # Latvian,SQ # Albanian,B2,0.001504302,0.024271136,0.22593378843378842
LV # Latvian,SW # Swahili,B2,0.0011707544,0.02126275,0.19625975875975876
LV # Latvian,TH # Thai,B2,0.0021241903,0.027395755,0.24736895049395047
LV # Latvian,TR # Turkish,B2,0.0017332435,0.023103476,0.21506040256040254
LV # Latvian,UR # Urdu,B2,0.0017656088,0.02418851,0.23184223184223182
LV # Latvian,VI # Vietnamese,B2,0.00060367584,0.023278333,0.22684028934028935
LV # Latvian,ZH # Mandarin,B2,0.0009872317,0.021761775,0.2074962074962075
PL # Polish,PS # Pashto,B2,0.0008736849,0.020400325,0.19564521127021126
PL # Polish,PT # Portuguese,B2,0.0009111762,0.023259308,0.22669055481555478
PL # Polish,RU # Russian,B2,0.001580596,0.027011164,0.23534856347356348
PL # Polish,SQ # Albanian,B2,0.0010675788,0.02302994,0.21686877936877938
PL # Polish,SW # Swahili,B2,0.0008442998,0.020839402,0.19503644503644502
PL # Polish,TH # Thai,B2,0.0015226603,0.025703762,0.23714017464017464
PL # Polish,TR # Turkish,B2,0.0014675856,0.021905426,0.20099576349576348
PL # Polish,UR # Urdu,B2,0.0013454556,0.02288989,0.22296280108780106
PL # Polish,VI # Vietnamese,B2,0.00044691563,0.02142524,0.21432329244829243
PL # Polish,ZH # Mandarin,B2,0.0006327629,0.01884424,0.18780987530987528
PS # Pashto,PT # Portuguese,B2,0.00071275234,0.021781553,0.21842278092278092
PS # Pashto,RU # Russian,B2,0.00094360113,0.024894884,0.20360253172753173
PS # Pashto,SQ # Albanian,B2,0.0005404353,0.018879335,0.18800181300181298
PS # Pashto,SW # Swahili,B2,0.0010597706,0.0202784,0.18744449994449994
PS # Pashto,TH # Thai,B2,0.00063562393,0.018313404,0.18386243386243384
PS # Pashto,TR # Turkish,B2,0.0008932948,0.019938333,0.18654724904724904
PS # Pashto,UR # Urdu,B2,0.00036638975,0.017233688,0.1781968031968032
PS # Pashto,VI # Vietnamese,B2,0.00080037117,0.021608923,0.21236633736633737
PS # Pashto,ZH # Mandarin,B2,0.00047433376,0.019245567,0.19985338735338734
PT # Portuguese,RU # Russian,B2,0.0011088848,0.024467295,0.21416546416546414
PT # Portuguese,SQ # Albanian,B2,0.00077432394,0.020673756,0.21165177415177414
PT # Portuguese,SW # Swahili,B2,0.00075799227,0.021606697,0.20997983497983497
PT # Portuguese,TH # Thai,B2,0.0011325479,0.023173427,0.2279086654086654
PT # Portuguese,TR # Turkish,B2,0.0012893081,0.023861399,0.23213591963591965
PT # Portuguese,UR # Urdu,B2,0.00071144104,0.016949873,0.17759324009324007
PT # Portuguese,VI # Vietnamese,B2,0.00082808733,0.023603763,0.23743444055944055
PT # Portuguese,ZH # Mandarin,B2,0.00046288967,0.01695955,0.17256586006586005
RU # Russian,SQ # Albanian,B2,0.00081044436,0.0244053,0.20609020609020606
RU # Russian,SW # Swahili,B2,0.0013340116,0.024578555,0.2288429163429163
RU # Russian,TH # Thai,B2,0.00072288513,0.02619719,0.22522847522847522
RU # Russian,TR # Turkish,B2,0.0013162494,0.02657085,0.2265997890997891
RU # Russian,UR # Urdu,B2,0.0008341074,0.023259627,0.19436813186813187
RU # Russian,VI # Vietnamese,B2,0.0013148189,0.028041963,0.24571955821955824
RU # Russian,ZH # Mandarin,B2,0.0014876127,0.023644235,0.20720945720945722
SQ # Albanian,SW # Swahili,B2,0.0011681914,0.022658383,0.2142140267140267
SQ # Albanian,TH # Thai,B2,0.0005005002,0.018803768,0.19315406815406813
SQ # Albanian,TR # Turkish,B2,0.0007367134,0.019101001,0.18107586857586855
SQ # Albanian,UR # Urdu,B2,0.0006964803,0.018946616,0.19213194213194212
SQ # Albanian,VI # Vietnamese,B2,0.0008085966,0.020541962,0.2046148296148296
SQ # Albanian,ZH # Mandarin,B2,0.0008947849,0.021123677,0.20495707995707996
SW # Swahili,TH # Thai,B2,0.0014733076,0.024482021,0.21993284493284493
SW # Swahili,TR # Turkish,B2,0.002106011,0.02547736,0.22752479002479
SW # Swahili,UR # Urdu,B2,0.0013998747,0.023608752,0.2199750481000481
SW # Swahili,VI # Vietnamese,B2,0.0009101033,0.021257551,0.2127085877085877
SW # Swahili,ZH # Mandarin,B2,0.00076651573,0.017857086,0.17932761682761683
TH # Thai,TR # Turkish,B2,0.00094360113,0.022898456,0.21592759092759092
TH # Thai,UR # Urdu,B2,0.00077688694,0.018892678,0.18845506345506344
TH # Thai,VI # Vietnamese,B2,0.0011032224,0.022308327,0.21398971398971398
TH # Thai,ZH # Mandarin,B2,0.0012153983,0.020949032,0.20029276279276279
TR # Turkish,UR # Urdu,B2,0.0008761287,0.019055268,0.18594599844599843
TR # Turkish,VI # Vietnamese,B2,0.0010541081,0.021005386,0.2044992044992045
TR # Turkish,ZH # Mandarin,B2,0.0011972189,0.02142707,0.20540801790801788
UR # Urdu,VI # Vietnamese,B2,0.0010940433,0.022694863,0.22816361878861877
UR # Urdu,ZH # Mandarin,B2,0.000659883,0.017971747,0.18202688515188514
VI # Vietnamese,ZH # Mandarin,B2,0.00074356794,0.019759843,0.21031977281977282
