Language1,Language2,Proficiency,LanguageEmbeddingDistance,AvgNounDistance,AvgJaccardDistance
ES # Spanish,FA # Persian,Perfect,0.0010906458,0.028115489,0.25017170329670324
ES # Spanish,FR # French,Perfect,0.0014179945,0.026523365,0.23052757427757425
ES # Spanish,GA # Irish,Perfect,0.0015619397,0.03143172,0.286939911939912
ES # Spanish,HE # Hebrew,Perfect,0.00091326237,0.022865653,0.20381759444259445
ES # Spanish,HI # Hindi,Perfect,0.0007302761,0.021375379,0.20503570503570503
ES # Spanish,IT # Italian,Perfect,0.00096672773,0.021678051,0.19085370647870648
ES # Spanish,JA # Japanese,Perfect,0.0005272627,0.021985121,0.21465108965108964
ES # Spanish,KO # Korean,Perfect,0.00065398216,0.025217801,0.2299182299182299
ES # Spanish,LV # Latvian,Perfect,0.0011324286,0.027467605,0.22620622161063336
ES # Spanish,PL # Polish,Perfect,0.002462864,0.034524087,0.29632431838314194
ES # Spanish,PS # Pashto,Perfect,0.001846075,0.029168215,0.24904435841935843
ES # Spanish,PT # Portuguese,Perfect,0.0009866357,0.022101114,0.2011790293040293
ES # Spanish,RU # Russian,Perfect,0.0005649328,0.018279456,0.16510572760572761
ES # Spanish,SQ # Albanian,Perfect,0.0005198717,0.02043674,0.192007067007067
ES # Spanish,SW # Swahili,Perfect,0.0019326806,0.03208401,0.2735340299678535
ES # Spanish,TH # Thai,Perfect,0.001606226,0.027197892,0.21741788531004216
ES # Spanish,TR # Turkish,Perfect,0.0006595254,0.018827824,0.18708143708143707
ES # Spanish,UR # Urdu,Perfect,0.00080913305,0.025677763,0.23478662541162543
ES # Spanish,VI # Vietnamese,Perfect,0.00037771463,0.019710004,0.18624199874199873
ES # Spanish,ZH # Mandarin,Perfect,0.0010591745,0.02474497,0.22392320370261545
FA # Persian,FR # French,Perfect,0.0013347268,0.028983805,0.26376632626632623
FA # Persian,GA # Irish,Perfect,0.0021626353,0.039090067,0.3325193325193325
FA # Persian,HE # Hebrew,Perfect,0.001512289,0.030126844,0.2537254412254412
FA # Persian,HI # Hindi,Perfect,0.001498878,0.030260673,0.2646554834054834
FA # Persian,IT # Italian,Perfect,0.0012391806,0.028084997,0.2441686400019733
FA # Persian,JA # Japanese,Perfect,0.00075411797,0.023587085,0.22293909793909794
FA # Persian,KO # Korean,Perfect,0.00057291985,0.022528987,0.20887908387908385
FA # Persian,LV # Latvian,Perfect,0.0007071495,0.023517646,0.22184990934990934
FA # Persian,PL # Polish,Perfect,0.0026096702,0.042682186,0.3563126688126688
FA # Persian,PS # Pashto,Perfect,0.0018051863,0.032846414,0.27451483701483703
FA # Persian,PT # Portuguese,Perfect,0.0012332797,0.025622439,0.22768088393088393
FA # Persian,RU # Russian,Perfect,0.0015288591,0.03062427,0.2755901505901506
FA # Persian,SQ # Albanian,Perfect,0.0011074543,0.02889161,0.24824712324712322
FA # Persian,SW # Swahili,Perfect,0.0022816062,0.03826639,0.3173094266844267
FA # Persian,TH # Thai,Perfect,0.0017266273,0.032147363,0.2616451835201835
FA # Persian,TR # Turkish,Perfect,0.0009099245,0.025632335,0.22196553446553446
FA # Persian,UR # Urdu,Perfect,0.0009664893,0.028686553,0.2476296851296851
FA # Persian,VI # Vietnamese,Perfect,0.0009771585,0.025950667,0.23936711436711436
FA # Persian,ZH # Mandarin,Perfect,0.0013515353,0.030742168,0.2595530830824948
FR # French,GA # Irish,Perfect,0.0009860992,0.027690873,0.2572103822103822
FR # French,HE # Hebrew,Perfect,0.0006812811,0.021109551,0.19665519665519665
FR # French,HI # Hindi,Perfect,0.0009931922,0.024401404,0.2238687238687239
FR # French,IT # Italian,Perfect,0.0005212426,0.020409836,0.18596681096681097
FR # French,JA # Japanese,Perfect,0.002061963,0.03230595,0.28939347689347694
FR # French,KO # Korean,Perfect,0.0011395812,0.027007824,0.2425213675213675
FR # French,LV # Latvian,Perfect,0.00038564205,0.01639808,0.15146890146890146
FR # French,PL # Polish,Perfect,0.0010288954,0.02953081,0.2704378954378954
FR # French,PS # Pashto,Perfect,0.00054371357,0.022840573,0.21267621267621264
FR # French,PT # Portuguese,Perfect,0.00067585707,0.022369107,0.2047813297813298
FR # French,RU # Russian,Perfect,0.0009727478,0.023713155,0.21904021904021903
FR # French,SQ # Albanian,Perfect,0.0009937882,0.02487592,0.2265812890812891
FR # French,SW # Swahili,Perfect,0.0007352829,0.02722346,0.24151427276427276
FR # French,TH # Thai,Perfect,0.00055861473,0.022527043,0.20447376697376696
FR # French,TR # Turkish,Perfect,0.0011271834,0.02536904,0.21063716376216376
FR # French,UR # Urdu,Perfect,0.0007418394,0.029360397,0.25276575276575275
FR # French,VI # Vietnamese,Perfect,0.0014226437,0.028072827,0.25353812853812857
FR # French,ZH # Mandarin,Perfect,0.0010806322,0.023077412,0.2085992710992711
GA # Irish,HE # Hebrew,Perfect,0.0008634329,0.027284302,0.25745319495319496
GA # Irish,HI # Hindi,Perfect,0.0009714365,0.025642842,0.23996142746142748
GA # Irish,IT # Italian,Perfect,0.0009652376,0.029208226,0.2726902726902727
GA # Irish,JA # Japanese,Perfect,0.0025378466,0.03888896,0.34136118511118513
GA # Irish,KO # Korean,Perfect,0.0016118288,0.034039035,0.30055650368150366
GA # Irish,LV # Latvian,Perfect,0.0013663173,0.03216919,0.28382497132497136
GA # Irish,PL # Polish,Perfect,0.0005927086,0.022225885,0.21063774188774187
GA # Irish,PS # Pashto,Perfect,0.00084763765,0.028195836,0.2536144411144411
GA # Irish,PT # Portuguese,Perfect,0.0010262132,0.028843084,0.26895095645095646
GA # Irish,RU # Russian,Perfect,0.0010890961,0.026993677,0.26236032486032485
GA # Irish,SQ # Albanian,Perfect,0.0012837648,0.030736754,0.27981509231509233
GA # Irish,SW # Swahili,Perfect,0.0007289648,0.02542806,0.23030499592999595
GA # Irish,TH # Thai,Perfect,0.0009456277,0.030204607,0.2685532060532061
GA # Irish,TR # Turkish,Perfect,0.0012800097,0.030274812,0.26733451733451735
GA # Irish,UR # Urdu,Perfect,0.0009524226,0.031264648,0.2776505901505901
GA # Irish,VI # Vietnamese,Perfect,0.0019087195,0.034975912,0.3104094979094979
GA # Irish,ZH # Mandarin,Perfect,0.0012863874,0.027764387,0.25474120786620785
HE # Hebrew,HI # Hindi,Perfect,0.00042957067,0.020895593,0.19047734672734673
HE # Hebrew,IT # Italian,Perfect,0.00022315979,0.01617683,0.15546953046953046
HE # Hebrew,JA # Japanese,Perfect,0.001493454,0.02722111,0.24366605616605616
HE # Hebrew,KO # Korean,Perfect,0.0009921789,0.024552695,0.21685952935952935
HE # Hebrew,LV # Latvian,Perfect,0.0007831454,0.02278047,0.19753452565952564
HE # Hebrew,PL # Polish,Perfect,0.0011257529,0.02818387,0.2589100714100714
HE # Hebrew,PS # Pashto,Perfect,0.0007341504,0.02337253,0.21686877936877935
HE # Hebrew,PT # Portuguese,Perfect,0.000351429,0.017281342,0.16646547896547895
HE # Hebrew,RU # Russian,Perfect,0.00062286854,0.019222451,0.18429949679949678
HE # Hebrew,SQ # Albanian,Perfect,0.0004069805,0.017207593,0.16730722980722978
HE # Hebrew,SW # Swahili,Perfect,0.00064378977,0.024203824,0.22738950863950866
HE # Hebrew,TH # Thai,Perfect,0.00046014786,0.016561773,0.15315240315240314
HE # Hebrew,TR # Turkish,Perfect,0.0006804466,0.01970054,0.17867086617086614
HE # Hebrew,UR # Urdu,Perfect,0.00046098232,0.021493295,0.20088245088245085
HE # Hebrew,VI # Vietnamese,Perfect,0.0009914637,0.021421036,0.20236938986938985
HE # Hebrew,ZH # Mandarin,Perfect,0.0010843277,0.022223389,0.20704584767084766
HI # Hindi,IT # Italian,Perfect,0.0006607771,0.021680273,0.19425713175713175
HI # Hindi,JA # Japanese,Perfect,0.0014996529,0.029309891,0.26632915695415693
HI # Hindi,KO # Korean,Perfect,0.0011149645,0.026649734,0.24363368113368114
HI # Hindi,LV # Latvian,Perfect,0.0009058118,0.025834888,0.22305703555703557
HI # Hindi,PL # Polish,Perfect,0.0013603568,0.02659311,0.24376794229735405
HI # Hindi,PS # Pashto,Perfect,0.0010896921,0.022154164,0.19537869537869537
HI # Hindi,PT # Portuguese,Perfect,0.0006466508,0.019012012,0.17778749028749027
HI # Hindi,RU # Russian,Perfect,0.00084733963,0.021688027,0.20988964738964738
HI # Hindi,SQ # Albanian,Perfect,0.0006632805,0.022165796,0.2053877835127835
HI # Hindi,SW # Swahili,Perfect,0.0010408163,0.023265641,0.21917203167203167
HI # Hindi,TH # Thai,Perfect,0.0007366538,0.022395235,0.18642988955488957
HI # Hindi,TR # Turkish,Perfect,0.0006066561,0.019502236,0.1893199393199393
HI # Hindi,UR # Urdu,Perfect,0.00059580803,0.01906797,0.1829096829096829
HI # Hindi,VI # Vietnamese,Perfect,0.0010954738,0.024941763,0.24008167758167756
HI # Hindi,ZH # Mandarin,Perfect,0.00078064203,0.019825675,0.19038600288600285
IT # Italian,JA # Japanese,Perfect,0.0014234781,0.028097633,0.252900456025456
IT # Italian,KO # Korean,Perfect,0.00087559223,0.024892218,0.21944735547676722
IT # Italian,LV # Latvian,Perfect,0.0006452203,0.021309981,0.18740763593704768
IT # Italian,PL # Polish,Perfect,0.0011150837,0.02856297,0.2646843896843897
IT # Italian,PS # Pashto,Perfect,0.0005977154,0.024224052,0.21988196988196987
IT # Italian,PT # Portuguese,Perfect,0.00024729967,0.01633593,0.15507640507640508
IT # Italian,RU # Russian,Perfect,0.00065612793,0.021630969,0.19846183908683906
IT # Italian,SQ # Albanian,Perfect,0.00038528442,0.019806748,0.18315018315018314
IT # Italian,SW # Swahili,Perfect,0.00064766407,0.027828583,0.24876685814185814
IT # Italian,TH # Thai,Perfect,0.00040996075,0.021034053,0.1896090021090021
IT # Italian,TR # Turkish,Perfect,0.00079500675,0.022149313,0.1923978798978799
IT # Italian,UR # Urdu,Perfect,0.00045704842,0.022631684,0.20437201687201687
IT # Italian,VI # Vietnamese,Perfect,0.00096160173,0.023960177,0.22264598827098828
IT # Italian,ZH # Mandarin,Perfect,0.0010842085,0.021604683,0.19893069893069892
JA # Japanese,KO # Korean,Perfect,0.00059485435,0.021657836,0.19993432493432495
JA # Japanese,LV # Latvian,Perfect,0.0014435649,0.030811114,0.26294423169423164
JA # Japanese,PL # Polish,Perfect,0.0035182834,0.044666454,0.37179718429718434
JA # Japanese,PS # Pashto,Perfect,0.0025940537,0.03707598,0.31262371887371887
JA # Japanese,PT # Portuguese,Perfect,0.0013267398,0.026920939,0.24032275594775593
JA # Japanese,RU # Russian,Perfect,0.0010706186,0.026241668,0.24873506123506126
JA # Japanese,SQ # Albanian,Perfect,0.00086051226,0.025789797,0.2389994264994265
JA # Japanese,SW # Swahili,Perfect,0.0028363466,0.039394073,0.33773300501241676
JA # Japanese,TH # Thai,Perfect,0.0022072196,0.03270311,0.27037270327711505
JA # Japanese,TR # Turkish,Perfect,0.0010116696,0.023868162,0.23074841824841824
JA # Japanese,UR # Urdu,Perfect,0.0013362765,0.030544033,0.27297008547008544
JA # Japanese,VI # Vietnamese,Perfect,0.00041502714,0.019535346,0.18484755984755982
JA # Japanese,ZH # Mandarin,Perfect,0.001803875,0.031219058,0.2740761757305875
KO # Korean,LV # Latvian,Perfect,0.000874877,0.024549462,0.21108058608058608
KO # Korean,PL # Polish,Perfect,0.00238055,0.03940785,0.32882337569837566
KO # Korean,PS # Pashto,Perfect,0.0015758872,0.03216615,0.266513579013579
KO # Korean,PT # Portuguese,Perfect,0.000782609,0.022622297,0.2036088911088911
KO # Korean,RU # Russian,Perfect,0.0008546114,0.02343171,0.22297378547378546
KO # Korean,SQ # Albanian,Perfect,0.0006509423,0.024424894,0.21519915269915268
KO # Korean,SW # Swahili,Perfect,0.0018228292,0.03448837,0.2915591353091353
KO # Korean,TH # Thai,Perfect,0.0015389323,0.028756239,0.23120455932955933
KO # Korean,TR # Turkish,Perfect,0.00080251694,0.024036407,0.21364977614977612
KO # Korean,UR # Urdu,Perfect,0.00071036816,0.02454091,0.2264078514078514
KO # Korean,VI # Vietnamese,Perfect,0.0005879402,0.01950858,0.18809893809893807
KO # Korean,ZH # Mandarin,Perfect,0.0011341572,0.027212901,0.24170505420505417
LV # Latvian,PL # Polish,Perfect,0.0014616847,0.035099898,0.3039992414992415
LV # Latvian,PS # Pashto,Perfect,0.0009848475,0.026724972,0.23496873496873494
LV # Latvian,PT # Portuguese,Perfect,0.00083887577,0.021182146,0.18340571465571465
LV # Latvian,RU # Russian,Perfect,0.001091063,0.02458343,0.21251780626780625
LV # Latvian,SQ # Albanian,Perfect,0.0008971691,0.025302812,0.21888123450623448
LV # Latvian,SW # Swahili,Perfect,0.0012968779,0.03291715,0.2773372460872461
LV # Latvian,TH # Thai,Perfect,0.0007273555,0.02251579,0.19575332075332075
LV # Latvian,TR # Turkish,Perfect,0.0008273721,0.023158588,0.19083000333000333
LV # Latvian,UR # Urdu,Perfect,0.0007148981,0.026712632,0.2279427748177748
LV # Latvian,VI # Vietnamese,Perfect,0.0011045337,0.024519851,0.2208613146113146
LV # Latvian,ZH # Mandarin,Perfect,0.0011454821,0.027143257,0.23203648203648206
PL # Polish,PS # Pashto,Perfect,0.0007247925,0.022212204,0.21284040034040033
PL # Polish,PT # Portuguese,Perfect,0.0013626814,0.030119201,0.2759047869341987
PL # Polish,RU # Russian,Perfect,0.0018694401,0.031543307,0.2842602998852999
PL # Polish,SQ # Albanian,Perfect,0.0018561482,0.032502946,0.28087377627818805
PL # Polish,SW # Swahili,Perfect,0.0007200241,0.020334275,0.19423631923631923
PL # Polish,TH # Thai,Perfect,0.00083220005,0.026321676,0.24753776316276316
PL # Polish,TR # Turkish,Perfect,0.0017165542,0.033278205,0.2818125161875162
PL # Polish,UR # Urdu,Perfect,0.0011901855,0.02846714,0.25546213046213045
PL # Polish,VI # Vietnamese,Perfect,0.0028226376,0.03837727,0.32291608854108855
PL # Polish,ZH # Mandarin,Perfect,0.00154531,0.02638634,0.2436151811151811
PS # Pashto,PT # Portuguese,Perfect,0.00070136786,0.024008056,0.22083472083472083
PS # Pashto,RU # Russian,Perfect,0.0013359785,0.02791606,0.25086718836718835
PS # Pashto,SQ # Albanian,Perfect,0.0010716915,0.024810838,0.21284791597291597
PS # Pashto,SW # Swahili,Perfect,0.000372231,0.017439306,0.1639356014356014
PS # Pashto,TH # Thai,Perfect,0.00060236454,0.020319201,0.1956145706145706
PS # Pashto,TR # Turkish,Perfect,0.0014555454,0.026080463,0.21983687608687608
PS # Pashto,UR # Urdu,Perfect,0.00060003996,0.021128269,0.183006808006808
PS # Pashto,VI # Vietnamese,Perfect,0.0017626286,0.03131789,0.27145539645539646
PS # Pashto,ZH # Mandarin,Perfect,0.0012657642,0.022008209,0.1920741295741296
PT # Portuguese,RU # Russian,Perfect,0.0005406141,0.01750619,0.17660580160580158
PT # Portuguese,SQ # Albanian,Perfect,0.00044351816,0.020120148,0.19319453694453692
PT # Portuguese,SW # Swahili,Perfect,0.0006879568,0.025168246,0.24026205276205279
PT # Portuguese,TH # Thai,Perfect,0.0005380511,0.01868399,0.17606005106005107
PT # Portuguese,TR # Turkish,Perfect,0.0008586049,0.019814128,0.1806873681873682
PT # Portuguese,UR # Urdu,Perfect,0.0005120039,0.02165158,0.20477901727901726
PT # Portuguese,VI # Vietnamese,Perfect,0.00093972683,0.023251366,0.21125633625633625
PT # Portuguese,ZH # Mandarin,Perfect,0.0011608601,0.022087393,0.2036088911088911
RU # Russian,SQ # Albanian,Perfect,0.0005041361,0.021486957,0.2055120805120805
RU # Russian,SW # Swahili,Perfect,0.0010985136,0.026757022,0.2513967513967514
RU # Russian,TH # Thai,Perfect,0.0009969473,0.022247858,0.20182248307248307
RU # Russian,TR # Turkish,Perfect,0.0011239648,0.022835119,0.21875115625115626
RU # Russian,UR # Urdu,Perfect,0.0010073781,0.027738651,0.2608548858548858
RU # Russian,VI # Vietnamese,Perfect,0.0006105304,0.02151642,0.20995670995670995
RU # Russian,ZH # Mandarin,Perfect,0.0016014576,0.026692402,0.2513927045177045
SQ # Albanian,SW # Swahili,Perfect,0.0012110472,0.027887817,0.24206940934882112
SQ # Albanian,TH # Thai,Perfect,0.00090509653,0.023223171,0.20157807198248373
SQ # Albanian,TR # Turkish,Perfect,0.0007671714,0.021023296,0.19717319717319717
SQ # Albanian,UR # Urdu,Perfect,0.00046998262,0.020553404,0.18256280756280754
SQ # Albanian,VI # Vietnamese,Perfect,0.0005938411,0.022430304,0.20837495837495837
SQ # Albanian,ZH # Mandarin,Perfect,0.0011767149,0.02194196,0.19555689408630583
SW # Swahili,TH # Thai,Perfect,0.0005736351,0.024619538,0.22664141414141412
SW # Swahili,TR # Turkish,Perfect,0.0015946627,0.029689776,0.2568370491164609
SW # Swahili,UR # Urdu,Perfect,0.00088351965,0.02537432,0.2309594340844341
SW # Swahili,VI # Vietnamese,Perfect,0.0019916296,0.034774624,0.30421083546083544
SW # Swahili,ZH # Mandarin,Perfect,0.0016365647,0.025745753,0.23264467014467016
TH # Thai,TR # Turkish,Perfect,0.0012353063,0.024889609,0.20709192768016296
TH # Thai,UR # Urdu,Perfect,0.0008403063,0.026695507,0.22735886798386795
TH # Thai,VI # Vietnamese,Perfect,0.001611352,0.026496492,0.22838850963850962
TH # Thai,ZH # Mandarin,Perfect,0.0013252497,0.021751862,0.18506493506493504
TR # Turkish,UR # Urdu,Perfect,0.00048595667,0.01951312,0.17493848743848744
TR # Turkish,VI # Vietnamese,Perfect,0.0010344982,0.02319199,0.22113592426092424
TR # Turkish,ZH # Mandarin,Perfect,0.00068855286,0.023061477,0.201126998001998
UR # Urdu,VI # Vietnamese,Perfect,0.00092715025,0.024287952,0.2268056018056018
UR # Urdu,ZH # Mandarin,Perfect,0.00061511993,0.021535434,0.18512332574832574
VI # Vietnamese,ZH # Mandarin,Perfect,0.0014619231,0.027212217,0.24361807174307173
