language1,language2,chi2_statistic,p_value,significant,cohens_d,cohens_d_interpretation,effect_category,lang1_sample_size,lang2_sample_size
BN # Bengali,ZH # Mandarin,1.2,0.9999884889872948,False,0.08755439638625742,Negligible effect,negligible,36,36
DE # German,ES # Spanish,4.157575757575757,0.9971740334377678,False,0.24990646231016378,Small effect,small,36,36
DE # German,FA # Persian,2.290909090909091,0.9999276405859647,False,0.15264233727686155,Negligible effect,negligible,36,36
DE # German,FR # French,4.157575757575757,0.9971740334377678,False,0.24990646231016378,Small effect,small,36,36
DE # German,GA # Irish,3.066666666666667,0.9995391859963015,False,0.18105894482252485,Negligible effect,negligible,36,36
DE # German,HE # Hebrew,4.157575757575758,0.9971740334377678,False,0.23297166155582275,Small effect,small,36,36
DE # German,HI # Hindi,4.157575757575757,0.9986045265234598,False,0.11891109031255256,Negligible effect,negligible,36,36
DE # German,IT # Italian,1.8666666666666665,0.9999812676764686,False,0.09680764379962825,Negligible effect,negligible,36,36
DE # German,JA # Japanese,1.7575757575757573,0.9999874946067411,False,0.09614267214771602,Negligible effect,negligible,36,36
DE # German,KO # Korean,2.290909090909091,0.9999276405859647,False,0.13985781689405827,Negligible effect,negligible,36,36
DE # German,LV # Latvian,5.357575757575757,0.98864150505276,False,0.310873556312108,Small effect,small,36,36
DE # German,PL # Polish,3.490909090909091,0.9989857477056892,False,0.234718911412531,Small effect,small,36,36
DE # German,PS # Pashto,2.957575757575757,0.9996318615765625,False,0.17231233064328277,Negligible effect,negligible,36,36
DE # German,PT # Portuguese,4.157575757575757,0.9971740334377678,False,0.24990646231016378,Small effect,small,36,36
DE # German,RU # Russian,2.9575757575757575,0.9996318615765625,False,0.15959196618304053,Negligible effect,negligible,36,36
DE # German,SQ # Albanian,4.157575757575758,0.9971740334377678,False,0.254687504847398,Small effect,small,36,36
DE # German,SW # Swahili,1.2,0.9999990882004394,False,0.07671745399248293,Negligible effect,negligible,36,36
DE # German,TH # Thai,8.357575757575757,0.937501373706864,False,0.2325981558732162,Small effect,small,36,36
DE # German,TR # Turkish,2.290909090909091,0.9999276405859647,False,0.15264233727686155,Negligible effect,negligible,36,36
DE # German,UR # Urdu,2.957575757575757,0.9996318615765625,False,0.17231233064328277,Negligible effect,negligible,36,36
DE # German,VI # Vietnamese,3.490909090909091,0.9995396969009177,False,0.10030248299653495,Negligible effect,negligible,36,36
DE # German,ZH # Mandarin,4.157575757575758,0.9971740334377678,False,0.254687504847398,Small effect,small,36,36
ES # Spanish,FA # Persian,1.8666666666666667,0.9998470639055742,False,-0.10326390191656995,Negligible effect,negligible,36,36
ES # Spanish,FR # French,0.0,1.0,False,0.0,Negligible effect,negligible,36,36
ES # Spanish,GA # Irish,2.424242424242424,0.9993403568251953,False,-0.06429930668370577,Negligible effect,negligible,36,36
ES # Spanish,HE # Hebrew,4.866666666666666,0.9780120746473585,False,-0.02302586731564282,Negligible effect,negligible,36,36
ES # Spanish,HI # Hindi,3.7333333333333334,0.9968680924406473,False,-0.12360385310999654,Negligible effect,negligible,36,36
ES # Spanish,IT # Italian,2.290909090909091,0.9998099783717798,False,-0.15680401456591478,Negligible effect,negligible,36,36
ES # Spanish,JA # Japanese,3.733333333333333,0.9968680924406473,False,-0.15549331357329563,Negligible effect,negligible,36,36
ES # Spanish,KO # Korean,5.4,0.9794305456555232,False,-0.11852771679349003,Negligible effect,negligible,36,36
ES # Spanish,LV # Latvian,3.6666666666666665,0.9887283764223549,False,0.062036117306445544,Negligible effect,negligible,36,36
ES # Spanish,PL # Polish,0.6666666666666666,0.9999985670476998,False,-0.014943884332063928,Negligible effect,negligible,36,36
ES # Spanish,PS # Pashto,2.5333333333333328,0.999161555019346,False,-0.08099666673539807,Negligible effect,negligible,36,36
ES # Spanish,PT # Portuguese,0.0,1.0,False,0.0,Negligible effect,negligible,36,36
ES # Spanish,RU # Russian,6.066666666666666,0.964783043631006,False,-0.09612082827417495,Negligible effect,negligible,36,36
ES # Spanish,SQ # Albanian,1.3333333333333335,0.9999308993175229,False,0.007466477438660302,Negligible effect,negligible,36,36
ES # Spanish,SW # Swahili,2.957575757575757,0.9991465395064253,False,-0.17614796259210572,Negligible effect,negligible,36,36
ES # Spanish,TH # Thai,6.666666666666667,0.9185029357098817,False,-0.014776814032556936,Negligible effect,negligible,36,36
ES # Spanish,TR # Turkish,1.8666666666666667,0.9998470639055742,False,-0.10326390191656995,Negligible effect,negligible,36,36
ES # Spanish,UR # Urdu,2.5333333333333328,0.999161555019346,False,-0.08099666673539807,Negligible effect,negligible,36,36
ES # Spanish,VI # Vietnamese,3.0666666666666664,0.998950319289781,False,-0.1444938709148314,Negligible effect,negligible,36,36
ES # Spanish,ZH # Mandarin,1.3333333333333335,0.9999308993175229,False,0.007466477438660302,Negligible effect,negligible,36,36
FA # Persian,FR # French,1.8666666666666667,0.9998470639055742,False,0.10326390191656995,Negligible effect,negligible,36,36
FA # Persian,GA # Irish,2.9575757575757575,0.9991465395064253,False,0.03502805469538265,Negligible effect,negligible,36,36
FA # Persian,HE # Hebrew,1.8666666666666667,0.9998470639055742,False,0.08254406966141303,Negligible effect,negligible,36,36
FA # Persian,HI # Hindi,4.266666666666667,0.9967245731895077,False,-0.026973599984871473,Negligible effect,negligible,36,36
FA # Persian,IT # Italian,1.7575757575757578,0.9999625938976191,False,-0.0559173035409215,Negligible effect,negligible,36,36
FA # Persian,JA # Japanese,1.8666666666666667,0.9999456044658518,False,-0.05546758154065365,Negligible effect,negligible,36,36
FA # Persian,KO # Korean,2.4,0.9997488875374123,False,-0.01450725637557831,Negligible effect,negligible,36,36
FA # Persian,LV # Latvian,3.0666666666666664,0.9976831485587313,False,0.16671588168816348,Negligible effect,negligible,36,36
FA # Persian,PL # Polish,1.2,0.9999884889872948,False,0.08776368718742611,Negligible effect,negligible,36,36
FA # Persian,PS # Pashto,0.6666666666666666,0.9999996827147446,False,0.02163509045769216,Negligible effect,negligible,36,36
FA # Persian,PT # Portuguese,1.8666666666666667,0.9998470639055742,False,0.10326390191656995,Negligible effect,negligible,36,36
FA # Persian,RU # Russian,3.0666666666666664,0.998950319289781,False,0.007240415650183789,Negligible effect,negligible,36,36
FA # Persian,SQ # Albanian,1.8666666666666665,0.9998470639055742,False,0.10962773488002024,Negligible effect,negligible,36,36
FA # Persian,SW # Swahili,1.0909090909090908,0.9999982282210644,False,-0.07603985381921528,Negligible effect,negligible,36,36
FA # Persian,TH # Thai,6.066666666666666,0.964783043631006,False,0.08682297848459006,Negligible effect,negligible,36,36
FA # Persian,TR # Turkish,0.0,1.0,False,0.0,Negligible effect,negligible,36,36
FA # Persian,UR # Urdu,0.6666666666666666,0.9999996827147446,False,0.02163509045769216,Negligible effect,negligible,36,36
FA # Persian,VI # Vietnamese,3.6,0.9987810165210779,False,-0.047295138145608415,Negligible effect,negligible,36,36
FA # Persian,ZH # Mandarin,1.8666666666666665,0.9998470639055742,False,0.10962773488002024,Negligible effect,negligible,36,36
FR # French,GA # Irish,2.424242424242424,0.9993403568251953,False,-0.06429930668370577,Negligible effect,negligible,36,36
FR # French,HE # Hebrew,4.866666666666666,0.9780120746473585,False,-0.02302586731564282,Negligible effect,negligible,36,36
FR # French,HI # Hindi,3.7333333333333334,0.9968680924406473,False,-0.12360385310999654,Negligible effect,negligible,36,36
FR # French,IT # Italian,2.290909090909091,0.9998099783717798,False,-0.15680401456591478,Negligible effect,negligible,36,36
FR # French,JA # Japanese,3.733333333333333,0.9968680924406473,False,-0.15549331357329563,Negligible effect,negligible,36,36
FR # French,KO # Korean,5.4,0.9794305456555232,False,-0.11852771679349003,Negligible effect,negligible,36,36
FR # French,LV # Latvian,3.6666666666666665,0.9887283764223549,False,0.062036117306445544,Negligible effect,negligible,36,36
FR # French,PL # Polish,0.6666666666666666,0.9999985670476998,False,-0.014943884332063928,Negligible effect,negligible,36,36
FR # French,PS # Pashto,2.5333333333333328,0.999161555019346,False,-0.08099666673539807,Negligible effect,negligible,36,36
FR # French,PT # Portuguese,0.0,1.0,False,0.0,Negligible effect,negligible,36,36
FR # French,RU # Russian,6.066666666666666,0.964783043631006,False,-0.09612082827417495,Negligible effect,negligible,36,36
FR # French,SQ # Albanian,1.3333333333333335,0.9999308993175229,False,0.007466477438660302,Negligible effect,negligible,36,36
FR # French,SW # Swahili,2.957575757575757,0.9991465395064253,False,-0.17614796259210572,Negligible effect,negligible,36,36
FR # French,TH # Thai,6.666666666666667,0.9185029357098817,False,-0.014776814032556936,Negligible effect,negligible,36,36
FR # French,TR # Turkish,1.8666666666666667,0.9998470639055742,False,-0.10326390191656995,Negligible effect,negligible,36,36
FR # French,UR # Urdu,2.5333333333333328,0.999161555019346,False,-0.08099666673539807,Negligible effect,negligible,36,36
FR # French,VI # Vietnamese,3.0666666666666664,0.998950319289781,False,-0.1444938709148314,Negligible effect,negligible,36,36
FR # French,ZH # Mandarin,1.3333333333333335,0.9999308993175229,False,0.007466477438660302,Negligible effect,negligible,36,36
GA # Irish,HE # Hebrew,3.490909090909091,0.9978301225599628,False,0.04356304603168432,Negligible effect,negligible,36,36
GA # Irish,HI # Hindi,3.4909090909090907,0.9989857477056892,False,-0.05908534805951639,Negligible effect,negligible,36,36
GA # Irish,IT # Italian,2.5333333333333328,0.9996537586569633,False,-0.0882910283327224,Negligible effect,negligible,36,36
GA # Irish,JA # Japanese,3.490909090909091,0.9989857477056892,False,-0.08762015504975934,Negligible effect,negligible,36,36
GA # Irish,KO # Korean,5.357575757575757,0.98864150505276,False,-0.04923101206144335,Negligible effect,negligible,36,36
GA # Irish,LV # Latvian,2.290909090909091,0.999516719252553,False,0.12456683965213514,Negligible effect,negligible,36,36
GA # Irish,PL # Polish,1.7575757575757573,0.9998916735760628,False,0.049613635698577845,Negligible effect,negligible,36,36
GA # Irish,PS # Pashto,2.290909090909091,0.9998099783717798,False,-0.013989522972614236,Negligible effect,negligible,36,36
GA # Irish,PT # Portuguese,2.424242424242424,0.9993403568251953,False,0.06429930668370577,Negligible effect,negligible,36,36
GA # Irish,RU # Russian,4.690909090909091,0.9944356580929226,False,-0.028083826139849978,Negligible effect,negligible,36,36
GA # Irish,SQ # Albanian,1.0909090909090908,0.9999935077010467,False,0.07082997531321206,Negligible effect,negligible,36,36
GA # Irish,SW # Swahili,1.8666666666666665,0.9999456044658518,False,-0.10753537442499786,Negligible effect,negligible,36,36
GA # Irish,TH # Thai,5.290909090909091,0.9813379442020947,False,0.04911371200797346,Negligible effect,negligible,36,36
GA # Irish,TR # Turkish,2.9575757575757575,0.9991465395064253,False,-0.03502805469538265,Negligible effect,negligible,36,36
GA # Irish,UR # Urdu,2.290909090909091,0.9998099783717798,False,-0.013989522972614236,Negligible effect,negligible,36,36
GA # Irish,VI # Vietnamese,4.157575757575758,0.9971740334377678,False,-0.07892492314072744,Negligible effect,negligible,36,36
GA # Irish,ZH # Mandarin,1.0909090909090908,0.9999935077010467,False,0.07082997531321206,Negligible effect,negligible,36,36
HE # Hebrew,HI # Hindi,4.8,0.9936885645905628,False,-0.10454722458074593,Negligible effect,negligible,36,36
HE # Hebrew,IT # Italian,4.757575757575758,0.988908596083452,False,-0.1376124261159739,Negligible effect,negligible,36,36
HE # Hebrew,JA # Japanese,2.4,0.9997488875374123,False,-0.13642511060375417,Negligible effect,negligible,36,36
HE # Hebrew,KO # Korean,1.8666666666666667,0.9998470639055742,False,-0.09799007347053791,Negligible effect,negligible,36,36
HE # Hebrew,LV # Latvian,1.2,0.9999611439218486,False,0.08694043762672997,Negligible effect,negligible,36,36
HE # Hebrew,PL # Polish,3.0666666666666664,0.9976831485587313,False,0.007605107793329114,Negligible effect,negligible,36,36
HE # Hebrew,PS # Pashto,1.2,0.9999884889872948,False,-0.059925417864639424,Negligible effect,negligible,36,36
HE # Hebrew,PT # Portuguese,4.866666666666666,0.9780120746473585,False,0.02302586731564282,Negligible effect,negligible,36,36
HE # Hebrew,RU # Russian,1.2,0.9999884889872948,False,-0.07522874762708522,Negligible effect,negligible,36,36
HE # Hebrew,SQ # Albanian,2.4,0.9993756828690362,False,0.030397383505836772,Negligible effect,negligible,36,36
HE # Hebrew,SW # Swahili,2.9575757575757575,0.9991465395064253,False,-0.15745947160170845,Negligible effect,negligible,36,36
HE # Hebrew,TH # Thai,4.2,0.9888718636865471,False,0.007517079144948516,Negligible effect,negligible,36,36
HE # Hebrew,TR # Turkish,1.8666666666666667,0.9998470639055742,False,-0.08254406966141303,Negligible effect,negligible,36,36
HE # Hebrew,UR # Urdu,1.2,0.9999884889872948,False,-0.059925417864639424,Negligible effect,negligible,36,36
HE # Hebrew,VI # Vietnamese,5.466666666666667,0.987383592449106,False,-0.12571605153426554,Negligible effect,negligible,36,36
HE # Hebrew,ZH # Mandarin,2.4,0.9993756828690362,False,0.030397383505836772,Negligible effect,negligible,36,36
HI # Hindi,IT # Italian,6.024242424242424,0.9878315065903294,False,-0.026207635201649628,Negligible effect,negligible,36,36
HI # Hindi,JA # Japanese,2.4000000000000004,0.9999021750288737,False,-0.026022160986779723,Negligible effect,negligible,36,36
HI # Hindi,KO # Korean,4.266666666666667,0.9967245731895077,False,0.013535636644952912,Negligible effect,negligible,36,36
HI # Hindi,LV # Latvian,3.6,0.9974305503743176,False,0.18275347414296514,Negligible effect,negligible,36,36
HI # Hindi,PL # Polish,3.066666666666667,0.998950319289781,False,0.1090637431119921,Negligible effect,negligible,36,36
HI # Hindi,PS # Pashto,3.6,0.9987810165210779,False,0.04713605475141202,Negligible effect,negligible,36,36
HI # Hindi,PT # Portuguese,3.7333333333333334,0.9968680924406473,False,0.12360385310999654,Negligible effect,negligible,36,36
HI # Hindi,RU # Russian,3.6,0.9987810165210779,False,0.033785414393326246,Negligible effect,negligible,36,36
HI # Hindi,SQ # Albanian,2.4000000000000004,0.9997488875374123,False,0.1294343483842154,Negligible effect,negligible,36,36
HI # Hindi,SW # Swahili,5.357575757575757,0.9936697373808603,False,-0.04541882895398785,Negligible effect,negligible,36,36
HI # Hindi,TH # Thai,3.066666666666667,0.998950319289781,False,0.10804611466163463,Negligible effect,negligible,36,36
HI # Hindi,TR # Turkish,4.266666666666667,0.9967245731895077,False,0.026973599984871473,Negligible effect,negligible,36,36
HI # Hindi,UR # Urdu,3.6,0.9987810165210779,False,0.04713605475141202,Negligible effect,negligible,36,36
HI # Hindi,VI # Vietnamese,0.6666666666666666,0.9999999321812744,False,-0.01907599150757969,Negligible effect,negligible,36,36
HI # Hindi,ZH # Mandarin,2.4000000000000004,0.9997488875374123,False,0.1294343483842154,Negligible effect,negligible,36,36
IT # Italian,JA # Japanese,3.624242424242424,0.9987313774297163,False,0.0,Negligible effect,negligible,36,36
IT # Italian,KO # Korean,5.290909090909091,0.9893636187703205,False,0.04210119818106319,Negligible effect,negligible,36,36
IT # Italian,LV # Latvian,5.957575757575757,0.9675494411426877,False,0.2192765533200392,Small effect,small,36,36
IT # Italian,PL # Polish,2.957575757575757,0.9991465395064253,False,0.1414229725090883,Negligible effect,negligible,36,36
IT # Italian,PS # Pashto,2.424242424242424,0.9997333753186657,False,0.07676776032827282,Negligible effect,negligible,36,36
IT # Italian,PT # Portuguese,2.290909090909091,0.9998099783717798,False,0.15680401456591478,Negligible effect,negligible,36,36
IT # Italian,RU # Russian,5.957575757575757,0.9804515799604523,False,0.06304413373258617,Negligible effect,negligible,36,36
IT # Italian,SQ # Albanian,3.624242424242424,0.9973345540144909,False,0.1625298777062464,Negligible effect,negligible,36,36
IT # Italian,SW # Swahili,0.6666666666666666,0.9999999321812744,False,-0.02012062543418281,Negligible effect,negligible,36,36
IT # Italian,TH # Thai,8.957575757575757,0.8797252094293234,False,0.14000448021505144,Negligible effect,negligible,36,36
IT # Italian,TR # Turkish,1.7575757575757578,0.9999625938976191,False,0.0559173035409215,Negligible effect,negligible,36,36
IT # Italian,UR # Urdu,2.424242424242424,0.9997333753186657,False,0.07676776032827282,Negligible effect,negligible,36,36
IT # Italian,VI # Vietnamese,5.357575757575758,0.9936697373808603,False,0.006563874839880525,Negligible effect,negligible,36,36
IT # Italian,ZH # Mandarin,3.624242424242424,0.9973345540144909,False,0.1625298777062464,Negligible effect,negligible,36,36
JA # Japanese,KO # Korean,1.8666666666666667,0.9999456044658518,False,0.04175998518594602,Negligible effect,negligible,36,36
JA # Japanese,LV # Latvian,3.6,0.9974305503743176,False,0.2173502212322087,Small effect,small,36,36
JA # Japanese,PL # Polish,3.066666666666667,0.998950319289781,False,0.140259214140821,Negligible effect,negligible,36,36
JA # Japanese,PS # Pashto,1.2,0.9999967069158676,False,0.07615222528095852,Negligible effect,negligible,36,36
JA # Japanese,PT # Portuguese,3.733333333333333,0.9968680924406473,False,0.15549331357329563,Negligible effect,negligible,36,36
JA # Japanese,RU # Russian,1.2,0.9999967069158676,False,0.06253490645343339,Negligible effect,negligible,36,36
JA # Japanese,SQ # Albanian,2.4000000000000004,0.9997488875374123,False,0.16119416246959792,Negligible effect,negligible,36,36
JA # Japanese,SW # Swahili,2.957575757575757,0.9996318615765625,False,-0.019971489650509412,Negligible effect,negligible,36,36
JA # Japanese,TH # Thai,6.6000000000000005,0.9678146565012233,False,0.13887511227933366,Negligible effect,negligible,36,36
JA # Japanese,TR # Turkish,1.8666666666666667,0.9999456044658518,False,0.05546758154065365,Negligible effect,negligible,36,36
JA # Japanese,UR # Urdu,1.2,0.9999967069158676,False,0.07615222528095852,Negligible effect,negligible,36,36
JA # Japanese,VI # Vietnamese,3.066666666666667,0.9995391859963015,False,0.006517253572242977,Negligible effect,negligible,36,36
JA # Japanese,ZH # Mandarin,2.4000000000000004,0.9997488875374123,False,0.16119416246959792,Negligible effect,negligible,36,36
KO # Korean,LV # Latvian,3.066666666666667,0.9976831485587313,False,0.18270473585948463,Negligible effect,negligible,36,36
KO # Korean,PL # Polish,3.6,0.9974305503743176,False,0.10282750891948533,Negligible effect,negligible,36,36
KO # Korean,PS # Pashto,3.0666666666666664,0.998950319289781,False,0.036207935876476784,Negligible effect,negligible,36,36
KO # Korean,PT # Portuguese,5.4,0.9794305456555232,False,0.11852771679349003,Negligible effect,negligible,36,36
KO # Korean,RU # Russian,0.6666666666666666,0.9999996827147446,False,0.021811998079078642,Negligible effect,negligible,36,36
KO # Korean,SQ # Albanian,4.266666666666667,0.9936364119505556,False,0.12477373281557556,Negligible effect,negligible,36,36
KO # Korean,SW # Swahili,3.490909090909091,0.9989857477056892,False,-0.0624512290210549,Negligible effect,negligible,36,36
KO # Korean,TH # Thai,6.066666666666666,0.964783043631006,False,0.10171607026809915,Negligible effect,negligible,36,36
KO # Korean,TR # Turkish,2.4,0.9997488875374123,False,0.01450725637557831,Negligible effect,negligible,36,36
KO # Korean,UR # Urdu,3.0666666666666664,0.998950319289781,False,0.036207935876476784,Negligible effect,negligible,36,36
KO # Korean,VI # Vietnamese,3.6,0.9987810165210779,False,-0.03390504585586628,Negligible effect,negligible,36,36
KO # Korean,ZH # Mandarin,4.266666666666667,0.9936364119505556,False,0.12477373281557556,Negligible effect,negligible,36,36
LV # Latvian,PL # Polish,1.8666666666666667,0.9995845716764056,False,-0.07682158103520588,Negligible effect,negligible,36,36
LV # Latvian,PS # Pashto,2.4,0.9993756828690362,False,-0.14372109348650872,Negligible effect,negligible,36,36
LV # Latvian,PT # Portuguese,3.6666666666666665,0.9887283764223549,False,-0.062036117306445544,Negligible effect,negligible,36,36
LV # Latvian,RU # Russian,2.4000000000000004,0.9993756828690362,False,-0.15954599106266243,Negligible effect,negligible,36,36
LV # Latvian,SQ # Albanian,1.2,0.9999611439218486,False,-0.05373353590569913,Negligible effect,negligible,36,36
LV # Latvian,SW # Swahili,4.157575757575757,0.9944412564035475,False,-0.2383049086573142,Small effect,small,36,36
LV # Latvian,TH # Thai,3.0,0.9955440192247521,False,-0.0759145864457128,Negligible effect,negligible,36,36
LV # Latvian,TR # Turkish,3.0666666666666664,0.9976831485587313,False,-0.16671588168816348,Negligible effect,negligible,36,36
LV # Latvian,UR # Urdu,2.4,0.9993756828690362,False,-0.14372109348650872,Negligible effect,negligible,36,36
LV # Latvian,VI # Vietnamese,4.2666666666666675,0.9936364119505556,False,-0.20426906216007004,Small effect,small,36,36
LV # Latvian,ZH # Mandarin,1.2,0.9999611439218486,False,-0.05373353590569913,Negligible effect,negligible,36,36
PL # Polish,PS # Pashto,1.8666666666666665,0.9998470639055742,False,-0.06571168880219458,Negligible effect,negligible,36,36
PL # Polish,PT # Portuguese,0.6666666666666666,0.9999985670476998,False,0.014943884332063928,Negligible effect,negligible,36,36
PL # Polish,RU # Russian,4.266666666666667,0.9936364119505556,False,-0.08064216438732105,Negligible effect,negligible,36,36
PL # Polish,SQ # Albanian,0.6666666666666666,0.9999985670476998,False,0.022205466745242968,Negligible effect,negligible,36,36
PL # Polish,SW # Swahili,2.290909090909091,0.9998099783717798,False,-0.1608046766220053,Negligible effect,negligible,36,36
PL # Polish,TH # Thai,4.866666666666667,0.9780120746473585,False,0.0,Negligible effect,negligible,36,36
PL # Polish,TR # Turkish,1.2,0.9999884889872948,False,-0.08776368718742611,Negligible effect,negligible,36,36
PL # Polish,UR # Urdu,1.8666666666666665,0.9998470639055742,False,-0.06571168880219458,Negligible effect,negligible,36,36
PL # Polish,VI # Vietnamese,2.4000000000000004,0.9997488875374123,False,-0.12976927741590122,Negligible effect,negligible,36,36
PL # Polish,ZH # Mandarin,0.6666666666666666,0.9999985670476998,False,0.022205466745242968,Negligible effect,negligible,36,36
PS # Pashto,PT # Portuguese,2.5333333333333328,0.999161555019346,False,0.08099666673539807,Negligible effect,negligible,36,36
PS # Pashto,RU # Russian,2.4,0.9997488875374123,False,-0.014456880415640094,Negligible effect,negligible,36,36
PS # Pashto,SQ # Albanian,1.2,0.9999884889872948,False,0.08755439638625742,Negligible effect,negligible,36,36
PS # Pashto,SW # Swahili,1.7575757575757576,0.9999625938976191,False,-0.09663205717683584,Negligible effect,negligible,36,36
PS # Pashto,TH # Thai,5.4,0.9794305456555232,False,0.0650096851007205,Negligible effect,negligible,36,36
PS # Pashto,TR # Turkish,0.6666666666666666,0.9999996827147446,False,-0.02163509045769216,Negligible effect,negligible,36,36
PS # Pashto,UR # Urdu,0.0,1.0,False,0.0,Negligible effect,negligible,36,36
PS # Pashto,VI # Vietnamese,4.266666666666667,0.9967245731895077,False,-0.06746714210582253,Negligible effect,negligible,36,36
PS # Pashto,ZH # Mandarin,1.2,0.9999884889872948,False,0.08755439638625742,Negligible effect,negligible,36,36
PT # Portuguese,RU # Russian,6.066666666666666,0.964783043631006,False,-0.09612082827417495,Negligible effect,negligible,36,36
