language1,language2,chi2_statistic,p_value,significant,cohens_d,cohens_d_interpretation,effect_category,lang1_sample_size,lang2_sample_size
BN # Bengali,TH # Thai,19.93333333333333,0.9999999874729683,False,0.17366204692297346,Negligible effect,negligible,144,144
BN # Bengali,TR # Turkish,46.06666666666666,0.9955443703581136,False,0.04683998489042262,Negligible effect,negligible,144,144
BN # Bengali,UR # Urdu,27.200000000000003,0.9999997973111673,False,-0.08253264477504402,Negligible effect,negligible,144,144
BN # Bengali,VI # Vietnamese,16.142857142857142,0.9999999999184859,False,0.1491383653239257,Negligible effect,negligible,144,144
BN # Bengali,ZH # Mandarin,23.866666666666667,0.9999997670435187,False,0.13777720433986024,Negligible effect,negligible,144,144
DE # German,ES # Spanish,18.076190476190476,0.9999999975657852,False,0.05336346067389498,Negligible effect,negligible,144,144
DE # German,FA # Persian,29.409523809523808,0.9999951747353211,False,-0.03915631740959826,Negligible effect,negligible,144,144
DE # German,FR # French,9.142857142857142,0.9999999999999996,False,0.06691199140832738,Negligible effect,negligible,144,144
DE # German,GA # Irish,28.530158730158732,0.9999936600505576,False,-0.03478673890520975,Negligible effect,negligible,144,144
DE # German,HE # Hebrew,26.619047619047617,0.9999975811157575,False,0.0523228871622885,Negligible effect,negligible,144,144
DE # German,HI # Hindi,42.30952380952381,0.9979659722581794,False,-0.04206496552747254,Negligible effect,negligible,144,144
DE # German,IT # Italian,17.476190476190474,0.9999999988977814,False,0.05277549526583527,Negligible effect,negligible,144,144
DE # German,JA # Japanese,29.676190476190477,0.9999504651498816,False,0.07720449003756655,Negligible effect,negligible,144,144
DE # German,KO # Korean,23.409523809523808,0.9999992573640035,False,0.0308045260731594,Negligible effect,negligible,144,144
DE # German,LV # Latvian,28.419047619047618,0.9999908260614887,False,0.047571035595330775,Negligible effect,negligible,144,144
DE # German,PL # Polish,22.61904761904762,0.9999999599880908,False,-0.04844529021030665,Negligible effect,negligible,144,144
DE # German,PS # Pashto,38.20952380952381,0.9994959108540281,False,-0.020400810519084222,Negligible effect,negligible,144,144
DE # German,PT # Portuguese,19.476190476190474,0.9999999926619265,False,-0.016759498529666142,Negligible effect,negligible,144,144
DE # German,RU # Russian,16.21904761904762,0.9999999999549797,False,0.004219755023006267,Negligible effect,negligible,144,144
DE # German,SQ # Albanian,19.133333333333333,0.9999999951435327,False,0.09758771983516547,Negligible effect,negligible,144,144
DE # German,SW # Swahili,32.0952380952381,0.9999364456119251,False,0.01259287690856415,Negligible effect,negligible,144,144
DE # German,TH # Thai,29.60952380952381,0.9999524750449051,False,0.11173669474314843,Negligible effect,negligible,144,144
DE # German,TR # Turkish,18.942857142857143,0.9999999989249836,False,-0.01567837551189386,Negligible effect,negligible,144,144
DE # German,UR # Urdu,29.476190476190474,0.9999967799703766,False,-0.14525052149362408,Negligible effect,negligible,144,144
DE # German,VI # Vietnamese,31.485714285714295,0.9999022865725535,False,0.08742973860535802,Negligible effect,negligible,144,144
DE # German,ZH # Mandarin,25.40952380952381,0.9999975661739947,False,0.07563484249152924,Negligible effect,negligible,144,144
ES # Spanish,FA # Persian,27.066666666666666,0.9999986827420008,False,-0.0895358666428575,Negligible effect,negligible,144,144
ES # Spanish,FR # French,13.4,0.9999999999964917,False,0.01376388131094114,Negligible effect,negligible,144,144
ES # Spanish,GA # Irish,38.77619047619048,0.9987757226626682,False,-0.08716635206353272,Negligible effect,negligible,144,144
ES # Spanish,HE # Hebrew,29.000000000000007,0.9999911708242619,False,-0.00039078046998827727,Negligible effect,negligible,144,144
ES # Spanish,HI # Hindi,41.63333333333333,0.9978996545816072,False,-0.09364015723519133,Negligible effect,negligible,144,144
ES # Spanish,IT # Italian,16.4,0.9999999997582415,False,-0.00039411530159759803,Negligible effect,negligible,144,144
ES # Spanish,JA # Japanese,24.333333333333336,0.9999972928949808,False,0.02259315333721775,Negligible effect,negligible,144,144
ES # Spanish,KO # Korean,17.4,0.9999999980757954,False,-0.022646076331089216,Negligible effect,negligible,144,144
ES # Spanish,LV # Latvian,36.476190476190474,0.9991430534380319,False,-0.005955054164220795,Negligible effect,negligible,144,144
ES # Spanish,PL # Polish,25.866666666666667,0.999999191616591,False,-0.10013413119736915,Negligible effect,negligible,144,144
ES # Spanish,PS # Pashto,36.2,0.9997265581745214,False,-0.07152027920040085,Negligible effect,negligible,144,144
ES # Spanish,PT # Portuguese,10.533333333333333,0.9999999999999929,False,-0.06853492748891264,Negligible effect,negligible,144,144
ES # Spanish,RU # Russian,15.933333333333334,0.999999999971266,False,-0.04688505818191759,Negligible effect,negligible,144,144
ES # Spanish,SQ # Albanian,17.40952380952381,0.9999999989929576,False,0.04434499766383838,Negligible effect,negligible,144,144
ES # Spanish,SW # Swahili,27.61904761904762,0.9999948377391213,False,-0.0398718281209945,Negligible effect,negligible,144,144
ES # Spanish,TH # Thai,26.466666666666672,0.9999944706479619,False,0.05688299706710827,Negligible effect,negligible,144,144
ES # Spanish,TR # Turkish,16.800000000000004,0.9999999999459973,False,-0.06774921982529652,Negligible effect,negligible,144,144
ES # Spanish,UR # Urdu,31.4,0.9999921000829438,False,-0.19460285744480565,Negligible effect,negligible,144,144
ES # Spanish,VI # Vietnamese,31.276190476190482,0.9999134112934165,False,0.03345502895276772,Negligible effect,negligible,144,144
ES # Spanish,ZH # Mandarin,28.333333333333336,0.9999791757211154,False,0.021573389815648384,Negligible effect,negligible,144,144
FA # Persian,FR # French,23.6,0.9999998941209621,False,0.10222253917488988,Negligible effect,negligible,144,144
FA # Persian,GA # Irish,39.62063492063492,0.9990637367953524,False,0.0056292515649791165,Negligible effect,negligible,144,144
FA # Persian,HE # Hebrew,17.628571428571426,0.999999999908189,False,0.08818322077107679,Negligible effect,negligible,144,144
FA # Persian,HI # Hindi,33.48571428571429,0.9999704440384265,False,-0.0018514924897039958,Negligible effect,negligible,144,144
FA # Persian,IT # Italian,26.333333333333336,0.9999992747141669,False,0.08887049756905714,Negligible effect,negligible,144,144
FA # Persian,JA # Japanese,29.666666666666668,0.9999860856623867,False,0.11271316344594673,Negligible effect,negligible,144,144
FA # Persian,KO # Korean,24.866666666666667,0.9999994290331248,False,0.06828203285014897,Negligible effect,negligible,144,144
FA # Persian,LV # Latvian,39.133333333333326,0.9994492594016109,False,0.08415730710702561,Negligible effect,negligible,144,144
FA # Persian,PL # Polish,30.409523809523808,0.999995999132013,False,-0.007797867394623676,Negligible effect,negligible,144,144
FA # Persian,PS # Pashto,29.400000000000002,0.9999980764633284,False,0.018318256904757867,Negligible effect,negligible,144,144
FA # Persian,PT # Portuguese,28.533333333333335,0.9999974551400131,False,0.02223159052276806,Negligible effect,negligible,144,144
FA # Persian,RU # Russian,23.609523809523807,0.9999999644389469,False,0.041637106051935005,Negligible effect,negligible,144,144
FA # Persian,SQ # Albanian,24.076190476190483,0.9999999028478967,False,0.13128575005243587,Negligible effect,negligible,144,144
FA # Persian,SW # Swahili,40.94285714285715,0.9988100912700298,False,0.05045793050278357,Negligible effect,negligible,144,144
FA # Persian,TH # Thai,26.066666666666666,0.9999984399781611,False,0.14540376996944931,Negligible effect,negligible,144,144
FA # Persian,TR # Turkish,18.733333333333334,0.9999999997798509,False,0.023462349149892082,Negligible effect,negligible,144,144
FA # Persian,UR # Urdu,18.74285714285714,0.999999999941681,False,-0.10145042627828615,Negligible effect,negligible,144,144
FA # Persian,VI # Vietnamese,30.676190476190477,0.9999731663396572,False,0.12204184776567928,Negligible effect,negligible,144,144
FA # Persian,ZH # Mandarin,29.000000000000007,0.9999911708242619,False,0.11094807476229415,Negligible effect,negligible,144,144
FR # French,GA # Irish,25.85238095238095,0.9999978644095253,False,-0.10034067891525318,Negligible effect,negligible,144,144
FR # French,HE # Hebrew,20.485714285714288,0.9999999766292403,False,-0.01398963626828371,Negligible effect,negligible,144,144
FR # French,HI # Hindi,35.36666666666667,0.9997430801537692,False,-0.10659696058110522,Negligible effect,negligible,144,144
FR # French,IT # Italian,11.333333333333332,0.9999999999998849,False,-0.014107675837590516,Negligible effect,negligible,144,144
FR # French,JA # Japanese,27.133333333333333,0.9999779328990344,False,0.008422094293008508,Negligible effect,negligible,144,144
FR # French,KO # Korean,21.333333333333336,0.9999998203600253,False,-0.03634090715624892,Negligible effect,negligible,144,144
FR # French,LV # Latvian,27.54285714285714,0.9999922899772841,False,-0.019735948535051406,Negligible effect,negligible,144,144
FR # French,PL # Polish,15.209523809523809,0.999999999981568,False,-0.113092534785952,Negligible effect,negligible,144,144
FR # French,PS # Pashto,29.933333333333337,0.9999892036173361,False,-0.08445267482135932,Negligible effect,negligible,144,144
FR # French,PT # Portuguese,9.6,0.9999999999999984,False,-0.08163749122550616,Negligible effect,negligible,144,144
FR # French,RU # Russian,8.80952380952381,0.9999999999999999,False,-0.05990661325535636,Negligible effect,negligible,144,144
FR # French,SQ # Albanian,12.342857142857142,0.9999999999995617,False,0.030437668913396002,Negligible effect,negligible,144,144
FR # French,SW # Swahili,20.885714285714286,0.9999999638274456,False,-0.053254478226769854,Negligible effect,negligible,144,144
FR # French,TH # Thai,22.666666666666664,0.9999993585730534,False,0.042509060504932625,Negligible effect,negligible,144,144
FR # French,TR # Turkish,12.200000000000001,0.9999999999999394,False,-0.08092633919584807,Negligible effect,negligible,144,144
FR # French,UR # Urdu,23.34285714285714,0.9999999524944084,False,-0.2066590457125882,Small effect,small,144,144
FR # French,VI # Vietnamese,26.076190476190476,0.9999934285695632,False,0.019402414176473638,Negligible effect,negligible,144,144
FR # French,ZH # Mandarin,24.466666666666665,0.9999981572675664,False,0.007546407394661265,Negligible effect,negligible,144,144
GA # Irish,HE # Hebrew,30.366666666666667,0.9999665755572787,False,0.08575019534290153,Negligible effect,negligible,144,144
GA # Irish,HI # Hindi,43.3,0.9983370235156733,False,-0.0076850505951394565,Negligible effect,negligible,144,144
GA # Irish,IT # Italian,31.376190476190473,0.9999381465114324,False,0.08647149778196594,Negligible effect,negligible,144,144
GA # Irish,JA # Japanese,49.70952380952381,0.9684125356408547,False,0.11131188847054042,Negligible effect,negligible,144,144
GA # Irish,KO # Korean,39.90952380952381,0.9974024562250544,False,0.06507420225475605,Negligible effect,negligible,144,144
GA # Irish,LV # Latvian,28.651515151515156,0.9999930878795803,False,0.08157861370538766,Negligible effect,negligible,144,144
GA # Irish,PL # Polish,35.96666666666667,0.9997564091905454,False,-0.013874476651634106,Negligible effect,negligible,144,144
GA # Irish,PS # Pashto,29.50952380952381,0.9999919192402367,False,0.013295201118176548,Negligible effect,negligible,144,144
GA # Irish,PT # Portuguese,36.70952380952381,0.9995082407127533,False,0.017302829340216014,Negligible effect,negligible,144,144
GA # Irish,RU # Russian,21.833333333333336,0.9999999687473164,False,0.03748206394763621,Negligible effect,negligible,144,144
GA # Irish,SQ # Albanian,22.444444444444446,0.9999998220815056,False,0.13052538460561028,Negligible effect,negligible,144,144
GA # Irish,SW # Swahili,35.84285714285714,0.999771035590624,False,0.04657526501629584,Negligible effect,negligible,144,144
GA # Irish,TH # Thai,38.976190476190474,0.997571039271591,False,0.14533770504371887,Negligible effect,negligible,144,144
GA # Irish,TR # Turkish,31.30952380952381,0.9999735869246668,False,0.018557885653953995,Negligible effect,negligible,144,144
GA # Irish,UR # Urdu,30.633333333333333,0.999995319244521,False,-0.11063482869030768,Negligible effect,negligible,144,144
GA # Irish,VI # Vietnamese,40.30952380952381,0.9969796982063448,False,0.12097476253073626,Negligible effect,negligible,144,144
GA # Irish,ZH # Mandarin,38.24285714285715,0.9986637441386956,False,0.10944733435494168,Negligible effect,negligible,144,144
HE # Hebrew,HI # Hindi,32.16666666666667,0.9999701964089595,False,-0.09218442434449606,Negligible effect,negligible,144,144
HE # Hebrew,IT # Italian,24.26666666666667,0.9999994358768917,False,0.0,Negligible effect,negligible,144,144
HE # Hebrew,JA # Japanese,38.26666666666667,0.998650416540367,False,0.0227104952396594,Negligible effect,negligible,144,144
HE # Hebrew,KO # Korean,28.542857142857144,0.9999844666803643,False,-0.021980196431107057,Negligible effect,negligible,144,144
HE # Hebrew,LV # Latvian,32.94285714285714,0.999849635330493,False,-0.005491053625096282,Negligible effect,negligible,144,144
HE # Hebrew,PL # Polish,28.0,0.9999972847077853,False,-0.09859598146595898,Negligible effect,negligible,144,144
HE # Hebrew,PS # Pashto,22.02857142857143,0.999999978391435,False,-0.07034095763367144,Negligible effect,negligible,144,144
HE # Hebrew,PT # Portuguese,29.06666666666667,0.999990752683864,False,-0.06736563977640948,Negligible effect,negligible,144,144
HE # Hebrew,RU # Russian,14.933333333333334,0.9999999999945235,False,-0.04598638769042139,Negligible effect,negligible,144,144
HE # Hebrew,SQ # Albanian,21.80952380952381,0.9999999051262244,False,0.044210291261436566,Negligible effect,negligible,144,144
HE # Hebrew,SW # Swahili,29.885714285714286,0.9999839030044537,False,-0.03901928990936921,Negligible effect,negligible,144,144
HE # Hebrew,TH # Thai,27.276190476190475,0.999989990614751,False,0.05657378794443271,Negligible effect,negligible,144,144
HE # Hebrew,TR # Turkish,18.476190476190474,0.9999999994166614,False,-0.06657831328680619,Negligible effect,negligible,144,144
HE # Hebrew,UR # Urdu,17.133333333333333,0.9999999999781382,False,-0.19213540565569598,Negligible effect,negligible,144,144
HE # Hebrew,VI # Vietnamese,30.009523809523813,0.9999596058758081,False,0.03344266557017591,Negligible effect,negligible,144,144
HE # Hebrew,ZH # Mandarin,28.60952380952381,0.9999837477735707,False,0.02170474498045798,Negligible effect,negligible,144,144
HI # Hindi,IT # Italian,33.233333333333334,0.9998789965666227,False,0.09293774599975263,Negligible effect,negligible,144,144
HI # Hindi,JA # Japanese,27.43333333333333,0.9999928775994126,False,0.11752065949010448,Negligible effect,negligible,144,144
HI # Hindi,KO # Korean,33.96666666666667,0.9998760445768679,False,0.0718938403317347,Negligible effect,negligible,144,144
HI # Hindi,LV # Latvian,44.111111111111114,0.9970263584502342,False,0.08815280616093732,Negligible effect,negligible,144,144
HI # Hindi,PL # Polish,41.43333333333334,0.9985513435584743,False,-0.006080141475364211,Negligible effect,negligible,144,144
HI # Hindi,PS # Pashto,35.7,0.9999288920974879,False,0.020608265793787682,Negligible effect,negligible,144,144
HI # Hindi,PT # Portuguese,33.900000000000006,0.9999180354273374,False,0.02464481442714597,Negligible effect,negligible,144,144
HI # Hindi,RU # Russian,36.43333333333334,0.9998486465238025,False,0.04444530593814068,Negligible effect,negligible,144,144
HI # Hindi,SQ # Albanian,38.576190476190476,0.9991791297595135,False,0.13634056522845503,Negligible effect,negligible,144,144
HI # Hindi,SW # Swahili,28.37619047619048,0.999996404907359,False,0.05356684756565492,Negligible effect,negligible,144,144
HI # Hindi,TH # Thai,19.366666666666667,0.9999999935612909,False,0.1510331911788517,Negligible effect,negligible,144,144
HI # Hindi,TR # Turkish,40.766666666666666,0.999186904475553,False,0.025920148309471976,Negligible effect,negligible,144,144
HI # Hindi,UR # Urdu,22.03333333333333,0.9999999979566125,False,-0.10183386045555398,Negligible effect,negligible,144,144
HI # Hindi,VI # Vietnamese,16.84285714285714,0.9999999997686568,False,0.12698588586725956,Negligible effect,negligible,144,144
HI # Hindi,ZH # Mandarin,22.166666666666664,0.9999999557494773,False,0.11564146305381157,Negligible effect,negligible,144,144
IT # Italian,JA # Japanese,26.53333333333333,0.999990781903778,False,0.022912065251368272,Negligible effect,negligible,144,144
IT # Italian,KO # Korean,21.133333333333333,0.9999999164853308,False,-0.022169449654729813,Negligible effect,negligible,144,144
IT # Italian,LV # Latvian,31.80952380952381,0.9998825494819721,False,-0.005538262911790409,Negligible effect,negligible,144,144
IT # Italian,PL # Polish,17.4,0.9999999994902666,False,-0.09940654112969348,Negligible effect,negligible,144,144
IT # Italian,PS # Pashto,36.46666666666667,0.9996884813564334,False,-0.07090267863828756,Negligible effect,negligible,144,144
IT # Italian,PT # Portuguese,14.666666666666668,0.9999999999844121,False,-0.06791687744929535,Negligible effect,negligible,144,144
IT # Italian,RU # Russian,14.266666666666667,0.9999999999963746,False,-0.046351188516909475,Negligible effect,negligible,144,144
IT # Italian,SQ # Albanian,13.276190476190477,0.9999999999938971,False,0.04458178486971858,Negligible effect,negligible,144,144
IT # Italian,SW # Swahili,26.619047619047617,0.9999961145565205,False,-0.03934463513890391,Negligible effect,negligible,144,144
IT # Italian,TH # Thai,22.53333333333333,0.9999994323459364,False,0.05707585790834816,Negligible effect,negligible,144,144
IT # Italian,TR # Turkish,17.866666666666667,0.9999999997458187,False,-0.06712913811252726,Negligible effect,negligible,144,144
IT # Italian,UR # Urdu,29.933333333333334,0.9999955310437592,False,-0.19361072532442472,Negligible effect,negligible,144,144
IT # Italian,VI # Vietnamese,29.542857142857144,0.9999544107916,False,0.033732010850960885,Negligible effect,negligible,144,144
IT # Italian,ZH # Mandarin,26.733333333333334,0.9999932550405037,False,0.021893685230898765,Negligible effect,negligible,144,144
JA # Japanese,KO # Korean,13.200000000000001,0.9999999999884293,False,-0.04580410941394821,Negligible effect,negligible,144,144
JA # Japanese,LV # Latvian,41.50952380952381,0.9939088890838044,False,-0.028757257218295994,Negligible effect,negligible,144,144
JA # Japanese,PL # Polish,30.7,0.999958882599507,False,-0.12422081634422352,Negligible effect,negligible,144,144
JA # Japanese,PS # Pashto,54.33333333333333,0.9402259034847694,False,-0.09467852182274364,Negligible effect,negligible,144,144
JA # Japanese,PT # Portuguese,20.733333333333334,0.999999945129043,False,-0.09195113910269322,Negligible effect,negligible,144,144
JA # Japanese,RU # Russian,27.933333333333337,0.9999935085036076,False,-0.0695000383094951,Negligible effect,negligible,144,144
JA # Japanese,SQ # Albanian,35.47619047619048,0.999242289037756,False,0.022810391603933944,Negligible effect,negligible,144,144
JA # Japanese,SW # Swahili,34.41904761904762,0.9996756679941808,False,-0.06297196223844762,Negligible effect,negligible,144,144
JA # Japanese,TH # Thai,14.666666666666668,0.9999999999313852,False,0.0350079314270447,Negligible effect,negligible,144,144
JA # Japanese,TR # Turkish,32.93333333333334,0.99989748587292,False,-0.09129345557394936,Negligible effect,negligible,144,144
JA # Japanese,UR # Urdu,32.266666666666666,0.99997893493681,False,-0.21947677401877122,Small effect,small,144,144
JA # Japanese,VI # Vietnamese,21.076190476190476,0.9999998613591623,False,0.011378674935672243,Negligible effect,negligible,144,144
JA # Japanese,ZH # Mandarin,12.8,0.9999999999945146,False,-0.0008153828102363191,Negligible effect,negligible,144,144
KO # Korean,LV # Latvian,36.76190476190476,0.9986627249017378,False,0.016750048072790687,Negligible effect,negligible,144,144
KO # Korean,PL # Polish,30.01904761904762,0.9999824256131671,False,-0.07835074042494536,Negligible effect,negligible,144,144
KO # Korean,PS # Pashto,39.53333333333333,0.9987689749360212,False,-0.04992991343603,Negligible effect,negligible,144,144
KO # Korean,PT # Portuguese,17.8,0.999999999119542,False,-0.046665471074178864,Negligible effect,negligible,144,144
KO # Korean,RU # Russian,20.599999999999998,0.9999999853368551,False,-0.02526334488286956,Negligible effect,negligible,144,144
KO # Korean,SQ # Albanian,27.009523809523806,0.9999917414825424,False,0.06701037953450298,Negligible effect,negligible,144,144
KO # Korean,SW # Swahili,28.75238095238095,0.9999884335140281,False,-0.017668120754114527,Negligible effect,negligible,144,144
KO # Korean,TH # Thai,15.600000000000001,0.9999999997032168,False,0.08025377781241298,Negligible effect,negligible,144,144
KO # Korean,TR # Turkish,22.0,0.9999999343669843,False,-0.04575491046240169,Negligible effect,negligible,144,144
KO # Korean,UR # Urdu,27.00952380952381,0.9999992271955812,False,-0.17393312789243623,Negligible effect,negligible,144,144
KO # Korean,VI # Vietnamese,23.942857142857143,0.9999988162564825,False,0.056413916244383924,Negligible effect,negligible,144,144
KO # Korean,ZH # Mandarin,12.133333333333333,0.9999999999985214,False,0.04454972112444976,Negligible effect,negligible,144,144
LV # Latvian,PL # Polish,25.676190476190477,0.999999311257042,False,-0.09465460648094323,Negligible effect,negligible,144,144
LV # Latvian,PS # Pashto,34.87619047619047,0.9998608179918976,False,-0.06601512114172842,Negligible effect,negligible,144,144
LV # Latvian,PT # Portuguese,35.53333333333333,0.9996044824782377,False,-0.06295342064603995,Negligible effect,negligible,144,144
LV # Latvian,RU # Russian,22.695238095238093,0.9999999243617292,False,-0.041311429945029315,Negligible effect,negligible,144,144
LV # Latvian,SQ # Albanian,21.37142857142857,0.999999939489485,False,0.05041787449200706,Negligible effect,negligible,144,144
LV # Latvian,SW # Swahili,49.55238095238095,0.9752475538762111,False,-0.03413351469173222,Negligible effect,negligible,144,144
LV # Latvian,TH # Thai,41.49523809523809,0.993938256044072,False,0.06318122564893214,Negligible effect,negligible,144,144
LV # Latvian,TR # Turkish,32.542857142857144,0.9999625749404295,False,-0.06213486868235658,Negligible effect,negligible,144,144
LV # Latvian,UR # Urdu,37.74285714285715,0.9997950016034968,False,-0.1896182899875107,Negligible effect,negligible,144,144
LV # Latvian,VI # Vietnamese,46.21904761904762,0.9841391426404671,False,0.03957984635687934,Negligible effect,negligible,144,144
LV # Latvian,ZH # Mandarin,37.94285714285714,0.9978234295949454,False,0.02767201736616036,Negligible effect,negligible,144,144
PL # Polish,PS # Pashto,42.60952380952381,0.9987280626395141,False,0.026679062679328437,Negligible effect,negligible,144,144
PL # Polish,PT # Portuguese,19.352380952380955,0.9999999981922613,False,0.030800677433330682,Negligible effect,negligible,144,144
PL # Polish,RU # Russian,16.819047619047616,0.999999999972582,False,0.05056362712460731,Negligible effect,negligible,144,144
PL # Polish,SQ # Albanian,21.02857142857143,0.999999986933961,False,0.14291134391308968,Negligible effect,negligible,144,144
PL # Polish,SW # Swahili,35.14285714285714,0.9998399195639682,False,0.05986582815118426,Negligible effect,negligible,144,144
PL # Polish,TH # Thai,29.685714285714283,0.9999783793056076,False,0.15783857154744504,Negligible effect,negligible,144,144
PL # Polish,TR # Turkish,23.342857142857145,0.9999999728409049,False,0.03211326734621706,Negligible effect,negligible,144,144
PL # Polish,UR # Urdu,35.53333333333333,0.9999556591178015,False,-0.09621442936809883,Negligible effect,negligible,144,144
PL # Polish,VI # Vietnamese,36.00952380952381,0.9996473709550187,False,0.13362795027202679,Negligible effect,negligible,144,144
PL # Polish,ZH # Mandarin,34.266666666666666,0.9998544109189632,False,0.1222693885513127,Negligible effect,negligible,144,144
PS # Pashto,PT # Portuguese,32.86666666666667,0.9999328395308931,False,0.003749319773196464,Negligible effect,negligible,144,144
PS # Pashto,RU # Russian,27.74285714285714,0.9999986105946534,False,0.02364512866178418,Negligible effect,negligible,144,144
PS # Pashto,SQ # Albanian,25.209523809523812,0.9999995384672817,False,0.11390246389096445,Negligible effect,negligible,144,144
PS # Pashto,SW # Swahili,35.409523809523805,0.9998722127644366,False,0.032154290636058444,Negligible effect,negligible,144,144
PS # Pashto,TH # Thai,40.0,0.9979926574948673,False,0.12778953484882824,Negligible effect,negligible,144,144
PS # Pashto,TR # Turkish,31.599999999999998,0.999990976271274,False,0.00489960056242913,Negligible effect,negligible,144,144
PS # Pashto,UR # Urdu,19.276190476190475,0.999999999877885,False,-0.1207754288874933,Negligible effect,negligible,144,144
