Model,SystemPromptType,Temperature,Language,Proficiency,Experiment,ItemCategory,ItemID,ItemText,ItemResponse
gemini-2.0-flash,think-in-native,0.0,FA # Persian,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",d
gemini-2.0-flash,think-in-native,0.0,FA # Persian,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,FA # Persian,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Go down, right, down, right, up, right, down, right to the end."
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",a
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,FR # French,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Down, right, down, right, right, up, right, down."
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",a
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,GA # Irish,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Down, right, down, right, up, right, down, right."
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",d
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,HE # Hebrew,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Start, down, right, up, right, down, right, right to end."
gemini-2.0-flash,think-in-native,0.0,HI # Hindi,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,HI # Hindi,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",d
gemini-2.0-flash,think-in-native,0.0,HI # Hindi,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,HI # Hindi,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Down, right, down, right, down, right, right, up, right."
gemini-2.0-flash,think-in-native,0.0,IT # Italian,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,IT # Italian,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",d
gemini-2.0-flash,think-in-native,0.0,IT # Italian,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,IT # Italian,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Down, right, down, right, right, up, right, down."
gemini-2.0-flash,think-in-native,0.0,JA # Japanese,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,JA # Japanese,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",a
gemini-2.0-flash,think-in-native,0.0,JA # Japanese,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,JA # Japanese,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Down, right, down, right, right, up, right, down."
gemini-2.0-flash,think-in-native,0.0,KO # Korean,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,KO # Korean,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",d
gemini-2.0-flash,think-in-native,0.0,KO # Korean,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,KO # Korean,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Start, down, right, up, right, down, right, right to end."
gemini-2.0-flash,think-in-native,0.0,LV # Latvian,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,LV # Latvian,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",a
gemini-2.0-flash,think-in-native,0.0,LV # Latvian,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,LV # Latvian,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Down, right, down, right, up, right, down, right."
gemini-2.0-flash,think-in-native,0.0,PL # Polish,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,PL # Polish,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",a
gemini-2.0-flash,think-in-native,0.0,PL # Polish,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,PL # Polish,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Go down, right, down, right, up, right, down, right to the end."
gemini-2.0-flash,think-in-native,0.0,PS # Pashto,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,PS # Pashto,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",a
gemini-2.0-flash,think-in-native,0.0,PS # Pashto,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,PS # Pashto,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Down, right, down, right, right, up, right, down."
gemini-2.0-flash,think-in-native,0.0,PT # Portuguese,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,PT # Portuguese,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",d
gemini-2.0-flash,think-in-native,0.0,PT # Portuguese,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,PT # Portuguese,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Start, down, right, up, right, down, right."
gemini-2.0-flash,think-in-native,0.0,RU # Russian,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,RU # Russian,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",a
gemini-2.0-flash,think-in-native,0.0,RU # Russian,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,RU # Russian,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Down, right, down, right, right, up, right, down."
gemini-2.0-flash,think-in-native,0.0,SQ # Albanian,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,SQ # Albanian,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",d
gemini-2.0-flash,think-in-native,0.0,SQ # Albanian,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,SQ # Albanian,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Down, right, down, right, right, up, right, down."
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",c
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,SW # Swahili,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Start, down, right, up, right, down, down, right, right to the end."
gemini-2.0-flash,think-in-native,0.0,TH # Thai,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,TH # Thai,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",d
gemini-2.0-flash,think-in-native,0.0,TH # Thai,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,TH # Thai,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Go down, right, down, right, up, right, down, right to the end."
gemini-2.0-flash,think-in-native,0.0,TR # Turkish,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,TR # Turkish,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",a
gemini-2.0-flash,think-in-native,0.0,TR # Turkish,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,TR # Turkish,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Go down, right, down, right, up, right, down, right to the end."
gemini-2.0-flash,think-in-native,0.0,UR # Urdu,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,UR # Urdu,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",a
gemini-2.0-flash,think-in-native,0.0,UR # Urdu,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,UR # Urdu,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Go down, right, down, right, up, right, down, right to the end."
gemini-2.0-flash,think-in-native,0.0,VI # Vietnamese,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,VI # Vietnamese,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",a
gemini-2.0-flash,think-in-native,0.0,VI # Vietnamese,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,VI # Vietnamese,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Down, right, down, right, right, up, right, down."
gemini-2.0-flash,think-in-native,0.0,ZH # Mandarin,Perfect,spatial_reasoning_experiment,Simple Route Triangle — mixed lexicon,SRT-1-REL,"You start at point A facing toward point B. Move until you reach point C. Use ONLY the words left, right, up, down, diagonal-down-right, east, south, or south-east. Choose ONE route description below and return only its letter.",b
gemini-2.0-flash,think-in-native,0.0,ZH # Mandarin,Perfect,spatial_reasoning_experiment,Complex Route Grid,SRT-2,"City blocks are perfect squares; ""X"" is an impassable park. Get from point A to point D in as few blocks as possible. Choose ONE route description below and return only its letter.",a
gemini-2.0-flash,think-in-native,0.0,ZH # Mandarin,Perfect,spatial_reasoning_experiment,Micro-Maze 4×4 — multiple-choice routes,MN-1,You are at S (start). The goal is E (exit). Each option below is a full sequence of moves. Choose ONE and return only its letter.,a
gemini-2.0-flash,think-in-native,0.0,ZH # Mandarin,Perfect,spatial_reasoning_experiment,Micro-Maze path description,MN-2,Describe—in ≤ 20 English words—the path you would take from S to E in the maze below. Use any directional words you like. Return the description text only; do not include coordinates or extra commentary.,"Go down, right, down, right, up, right, down, right to the end."
