Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Neutral Animals,snake,B1,most frequent,long;short;big;small;young;old;green;quick;wild;dangerous,long;short;big;small;green;black;quick;wild;young;old,big;green;long;old;quick;short;small;wild;young,dangerous,black,0.019930999726057053,0.18181818181818177
AR # Arabic,BN # Bengali,Neutral Animals,whale,B1,most frequent,big;small;young;old;blue;gray;strong;friendly;wild;heavy,big;small;blue;gray;strong;young;old;wild;friendly;heavy,big;blue;friendly;gray;heavy;old;small;strong;wild;young,,,0.0,0.0
AR # Arabic,DE # German,Neutral Animals,cat,B1,most frequent,small;big;young;old;black;white;gray;cute;soft;quick,small;big;young;old;black;white;soft;quiet;cute;fast,big;black;cute;old;small;soft;white;young,gray;quick,fast;quiet,0.02268899977207184,0.33333333333333337
AR # Arabic,DE # German,Neutral Animals,dog,B1,most frequent,big;small;young;old;black;white;brown;friendly;strong;quick,big;small;young;old;brown;black;white;friendly;strong;fast,big;black;brown;friendly;old;small;strong;white;young,quick,fast,0.003278000047430396,0.18181818181818177
AR # Arabic,DE # German,Neutral Animals,dolphin,B1,most frequent,big;small;young;old;smart;friendly;quick;gray;blue;cute,big;small;smart;fast;friendly;young;old;blue;gray;strong,big;blue;friendly;gray;old;small;smart;young,cute;quick,fast;strong,0.025499999523162842,0.33333333333333337
AR # Arabic,DE # German,Neutral Animals,elephant,B1,most frequent,big;small;young;old;gray;strong;friendly;smart;wild;heavy,big;small;young;old;gray;strong;heavy;friendly;smart;quiet,big;friendly;gray;heavy;old;small;smart;strong;young,wild,quiet,0.01978299953043461,0.18181818181818177
AR # Arabic,DE # German,Neutral Animals,hamster,B1,most frequent,small;big;young;old;cute;soft;quick;brown;white;friendly,small;big;young;old;cute;soft;brown;white;quiet;fast,big;brown;cute;old;small;soft;white;young,friendly;quick,fast;quiet,0.025019999593496323,0.33333333333333337
AR # Arabic,DE # German,Neutral Animals,monkey,B1,most frequent,small;big;young;old;quick;smart;funny;brown;friendly;wild,small;big;young;old;brown;smart;fast;funny;friendly;strong,big;brown;friendly;funny;old;small;smart;young,quick;wild,fast;strong,0.021727999672293663,0.33333333333333337
AR # Arabic,DE # German,Neutral Animals,mouse,B1,most frequent,small;big;young;old;gray;quick;cute;white;brown;quiet,small;big;young;old;gray;white;quiet;fast;cute;soft,big;cute;gray;old;quiet;small;white;young,brown;quick,fast;soft,0.019783999770879745,0.33333333333333337
AR # Arabic,DE # German,Neutral Animals,peacock,B1,most frequent,big;small;young;old;colorful;beautiful;blue;green;bright;proud,big;small;young;old;blue;green;beautiful;bright;colorful;proud,beautiful;big;blue;bright;colorful;green;old;proud;small;young,,,0.0,0.0
AR # Arabic,DE # German,Neutral Animals,rabbit,B1,most frequent,small;big;young;old;white;gray;quick;cute;soft;friendly,small;big;young;old;white;brown;soft;cute;fast;quiet,big;cute;old;small;soft;white;young,friendly;gray;quick,brown;fast;quiet,0.03924600034952164,0.46153846153846156
AR # Arabic,DE # German,Neutral Animals,shark,B1,most frequent,big;small;young;old;strong;quick;gray;white;wild;dangerous,big;small;strong;fast;gray;white;young;old;real;quiet,big;gray;old;small;strong;white;young,dangerous;quick;wild,fast;quiet;real,0.04670400172472,0.46153846153846156
AR # Arabic,DE # German,Neutral Animals,snake,B1,most frequent,long;short;big;small;young;old;green;quick;wild;dangerous,long;short;big;small;green;black;fast;quiet;young;old,big;green;long;old;short;small;young,dangerous;quick;wild,black;fast;quiet,0.04543000087141991,0.46153846153846156
AR # Arabic,DE # German,Neutral Animals,whale,B1,most frequent,big;small;young;old;blue;gray;strong;friendly;wild;heavy,big;small;blue;gray;strong;young;old;quiet;friendly;real,big;blue;friendly;gray;old;small;strong;young,heavy;wild,quiet;real,0.04000600054860115,0.33333333333333337
AR # Arabic,ES # Spanish,Neutral Animals,cat,B1,most frequent,small;big;young;old;black;white;gray;cute;soft;quick,small;big;young;old;black;white;gray;cute;soft;quick,big;black;cute;gray;old;quick;small;soft;white;young,,,0.0,0.0
AR # Arabic,ES # Spanish,Neutral Animals,dog,B1,most frequent,big;small;young;old;black;white;brown;friendly;strong;quick,big;small;young;old;black;white;brown;friendly;strong;quick,big;black;brown;friendly;old;quick;small;strong;white;young,,,0.0,0.0
AR # Arabic,ES # Spanish,Neutral Animals,dolphin,B1,most frequent,big;small;young;old;smart;friendly;quick;gray;blue;cute,big;small;young;old;smart;friendly;quick;gray;blue;good,big;blue;friendly;gray;old;quick;small;smart;young,cute,good,0.01408000010997057,0.18181818181818177
AR # Arabic,ES # Spanish,Neutral Animals,elephant,B1,most frequent,big;small;young;old;gray;strong;friendly;smart;wild;heavy,big;small;young;old;gray;strong;friendly;smart;heavy;good,big;friendly;gray;heavy;old;small;smart;strong;young,wild,good,0.02108599990606308,0.18181818181818177
AR # Arabic,ES # Spanish,Neutral Animals,hamster,B1,most frequent,small;big;young;old;cute;soft;quick;brown;white;friendly,small;big;young;old;cute;brown;white;quick;soft;friendly,big;brown;cute;friendly;old;quick;small;soft;white;young,,,0.0,0.0
AR # Arabic,ES # Spanish,Neutral Animals,monkey,B1,most frequent,small;big;young;old;quick;smart;funny;brown;friendly;wild,small;big;young;old;quick;smart;brown;funny;friendly;strong,big;brown;friendly;funny;old;quick;small;smart;young,wild,strong,0.01744299940764904,0.18181818181818177
AR # Arabic,ES # Spanish,Neutral Animals,mouse,B1,most frequent,small;big;young;old;gray;quick;cute;white;brown;quiet,small;big;young;old;gray;white;quick;cute;soft;quiet,big;cute;gray;old;quick;quiet;small;white;young,brown,soft,0.01770400069653988,0.18181818181818177
AR # Arabic,ES # Spanish,Neutral Animals,peacock,B1,most frequent,big;small;young;old;colorful;beautiful;blue;green;bright;proud,big;small;young;old;colorful;blue;green;beautiful;bright;proud,beautiful;big;blue;bright;colorful;green;old;proud;small;young,,,0.0,0.0
AR # Arabic,ES # Spanish,Neutral Animals,rabbit,B1,most frequent,small;big;young;old;white;gray;quick;cute;soft;friendly,small;big;young;old;white;gray;quick;cute;soft;friendly,big;cute;friendly;gray;old;quick;small;soft;white;young,,,0.0,0.0
AR # Arabic,ES # Spanish,Neutral Animals,shark,B1,most frequent,big;small;young;old;strong;quick;gray;white;wild;dangerous,big;small;young;old;strong;quick;gray;white;dangerous;real,big;dangerous;gray;old;quick;small;strong;white;young,wild,real,0.022508999332785606,0.18181818181818177
AR # Arabic,ES # Spanish,Neutral Animals,snake,B1,most frequent,long;short;big;small;young;old;green;quick;wild;dangerous,long;short;big;small;young;old;green;quick;dangerous;real,big;dangerous;green;long;old;quick;short;small;young,wild,real,0.02098199911415577,0.18181818181818177
AR # Arabic,ES # Spanish,Neutral Animals,whale,B1,most frequent,big;small;young;old;blue;gray;strong;friendly;wild;heavy,big;small;young;old;blue;gray;strong;friendly;real;heavy,big;blue;friendly;gray;heavy;old;small;strong;young,wild,real,0.022438999265432358,0.18181818181818177
AR # Arabic,FA # Persian,Neutral Animals,cat,B1,most frequent,small;big;young;old;black;white;gray;cute;soft;quick,small;big;black;white;gray;young;old;soft;cute;quick,big;black;cute;gray;old;quick;small;soft;white;young,,,0.0,0.0
AR # Arabic,FA # Persian,Neutral Animals,dog,B1,most frequent,big;small;young;old;black;white;brown;friendly;strong;quick,big;small;black;white;brown;young;old;strong;friendly;quick,big;black;brown;friendly;old;quick;small;strong;white;young,,,0.0,0.0
AR # Arabic,FA # Persian,Neutral Animals,dolphin,B1,most frequent,big;small;young;old;smart;friendly;quick;gray;blue;cute,big;small;gray;blue;smart;quick;friendly;young;old;soft,big;blue;friendly;gray;old;quick;small;smart;young,cute,soft,0.015604999847710133,0.18181818181818177
AR # Arabic,FA # Persian,Neutral Animals,elephant,B1,most frequent,big;small;young;old;gray;strong;friendly;smart;wild;heavy,big;small;gray;old;young;strong;heavy;smart;friendly;wild,big;friendly;gray;heavy;old;small;smart;strong;wild;young,,,0.0,0.0
AR # Arabic,FA # Persian,Neutral Animals,hamster,B1,most frequent,small;big;young;old;cute;soft;quick;brown;white;friendly,small;big;brown;white;gray;cute;young;old;soft;quick,big;brown;cute;old;quick;small;soft;white;young,friendly,gray,0.016033999621868134,0.18181818181818177
AR # Arabic,FA # Persian,Neutral Animals,monkey,B1,most frequent,small;big;young;old;quick;smart;funny;brown;friendly;wild,small;big;brown;gray;young;old;quick;smart;funny;wild,big;brown;funny;old;quick;small;smart;wild;young,friendly,gray,0.016266999766230583,0.18181818181818177
AR # Arabic,FA # Persian,Neutral Animals,mouse,B1,most frequent,small;big;young;old;gray;quick;cute;white;brown;quiet,small;big;gray;white;brown;quick;cute;young;old;soft,big;brown;cute;gray;old;quick;small;white;young,quiet,soft,0.017935000360012054,0.18181818181818177
AR # Arabic,FA # Persian,Neutral Animals,peacock,B1,most frequent,big;small;young;old;colorful;beautiful;blue;green;bright;proud,big;small;blue;green;colorful;pretty;young;old;bright;long,big;blue;bright;colorful;green;old;small;young,beautiful;proud,long;pretty,0.027046000584959984,0.33333333333333337
AR # Arabic,FA # Persian,Neutral Animals,rabbit,B1,most frequent,small;big;young;old;white;gray;quick;cute;soft;friendly,small;big;white;gray;brown;cute;quick;young;old;soft,big;cute;gray;old;quick;small;soft;white;young,friendly,brown,0.017886999994516373,0.18181818181818177
AR # Arabic,FA # Persian,Neutral Animals,shark,B1,most frequent,big;small;young;old;strong;quick;gray;white;wild;dangerous,big;small;gray;white;strong;quick;wild;young;old;sharp,big;gray;old;quick;small;strong;white;wild;young,dangerous,sharp,0.016767000779509544,0.18181818181818177
AR # Arabic,FA # Persian,Neutral Animals,snake,B1,most frequent,long;short;big;small;young;old;green;quick;wild;dangerous,long;short;big;small;green;black;quick;wild;young;old,big;green;long;old;quick;short;small;wild;young,dangerous,black,0.01993199996650219,0.18181818181818177
AR # Arabic,FA # Persian,Neutral Animals,whale,B1,most frequent,big;small;young;old;blue;gray;strong;friendly;wild;heavy,big;small;blue;gray;strong;young;old;wild;friendly;soft,big;blue;friendly;gray;old;small;strong;wild;young,heavy,soft,0.015227999538183212,0.18181818181818177
AR # Arabic,FR # French,Neutral Animals,cat,B1,most frequent,small;big;young;old;black;white;gray;cute;soft;quick,small;big;black;white;young;old;soft;cute;quiet;fast,big;black;cute;old;small;soft;white;young,gray;quick,fast;quiet,0.02268899977207184,0.33333333333333337
AR # Arabic,FR # French,Neutral Animals,dog,B1,most frequent,big;small;young;old;black;white;brown;friendly;strong;quick,big;small;young;old;black;white;brown;strong;fast;friendly,big;black;brown;friendly;old;small;strong;white;young,quick,fast,0.003278000047430396,0.18181818181818177
AR # Arabic,FR # French,Neutral Animals,dolphin,B1,most frequent,big;small;young;old;smart;friendly;quick;gray;blue;cute,big;small;smart;fast;friendly;young;old;blue;gray;cute,big;blue;cute;friendly;gray;old;small;smart;young,quick,fast,0.003134000115096569,0.18181818181818177
AR # Arabic,FR # French,Neutral Animals,elephant,B1,most frequent,big;small;young;old;gray;strong;friendly;smart;wild;heavy,big;small;young;old;gray;strong;friendly;smart;real;true,big;friendly;gray;old;small;smart;strong;young,heavy;wild,real;true,0.052776999771595,0.33333333333333337
AR # Arabic,FR # French,Neutral Animals,hamster,B1,most frequent,small;big;young;old;cute;soft;quick;brown;white;friendly,small;big;cute;young;old;soft;brown;white;friendly;fast,big;brown;cute;friendly;old;small;soft;white;young,quick,fast,0.0031210000161081553,0.18181818181818177
AR # Arabic,FR # French,Neutral Animals,monkey,B1,most frequent,small;big;young;old;quick;smart;funny;brown;friendly;wild,small;big;young;old;smart;fast;brown;friendly;funny;cute,big;brown;friendly;funny;old;small;smart;young,quick;wild,cute;fast,0.019368000328540802,0.33333333333333337
AR # Arabic,FR # French,Neutral Animals,mouse,B1,most frequent,small;big;young;old;gray;quick;cute;white;brown;quiet,small;big;gray;white;young;old;cute;fast;quiet;soft,big;cute;gray;old;quiet;small;white;young,brown;quick,fast;soft,0.019783999770879745,0.33333333333333337
AR # Arabic,FR # French,Neutral Animals,peacock,B1,most frequent,big;small;young;old;colorful;beautiful;blue;green;bright;proud,big;small;blue;green;beautiful;young;old;colorful;bright;proud,beautiful;big;blue;bright;colorful;green;old;proud;small;young,,,0.0,0.0
AR # Arabic,FR # French,Neutral Animals,rabbit,B1,most frequent,small;big;young;old;white;gray;quick;cute;soft;friendly,small;big;white;brown;cute;young;old;soft;fast;friendly,big;cute;friendly;old;small;soft;white;young,gray;quick,brown;fast,0.016995999962091446,0.33333333333333337
AR # Arabic,FR # French,Neutral Animals,shark,B1,most frequent,big;small;young;old;strong;quick;gray;white;wild;dangerous,big;small;strong;fast;gray;white;young;old;real;true,big;gray;old;small;strong;white;young,dangerous;quick;wild,fast;real;true,0.060245998203754425,0.46153846153846156
AR # Arabic,FR # French,Neutral Animals,snake,B1,most frequent,long;short;big;small;young;old;green;quick;wild;dangerous,long;short;big;small;green;black;fast;young;old;quiet,big;green;long;old;short;small;young,dangerous;quick;wild,black;fast;quiet,0.04543000087141991,0.46153846153846156
AR # Arabic,FR # French,Neutral Animals,whale,B1,most frequent,big;small;young;old;blue;gray;strong;friendly;wild;heavy,big;small;blue;gray;strong;young;old;real;true;friendly,big;blue;friendly;gray;old;small;strong;young,heavy;wild,real;true,0.05477600172162056,0.33333333333333337
AR # Arabic,GA # Irish,Neutral Animals,cat,B1,most frequent,small;big;young;old;black;white;gray;cute;soft;quick,small;big;young;old;black;white;soft;quiet;cute;fast,big;black;cute;old;small;soft;white;young,gray;quick,fast;quiet,0.02268899977207184,0.33333333333333337
AR # Arabic,GA # Irish,Neutral Animals,dog,B1,most frequent,big;small;young;old;black;white;brown;friendly;strong;quick,big;small;young;old;brown;black;white;fast;friendly;strong,big;black;brown;friendly;old;small;strong;white;young,quick,fast,0.003278000047430396,0.18181818181818177
AR # Arabic,GA # Irish,Neutral Animals,dolphin,B1,most frequent,big;small;young;old;smart;friendly;quick;gray;blue;cute,big;small;smart;fast;friendly;young;old;blue;grey;good,big;blue;friendly;old;small;smart;young,cute;gray;quick,fast;good;grey,0.02094000019133091,0.46153846153846156
AR # Arabic,GA # Irish,Neutral Animals,elephant,B1,most frequent,big;small;young;old;gray;strong;friendly;smart;wild;heavy,big;small;young;old;grey;strong;heavy;friendly;smart;slow,big;friendly;heavy;old;small;smart;strong;young,gray;wild,grey;slow,0.023864999413490295,0.33333333333333337
AR # Arabic,GA # Irish,Neutral Animals,hamster,B1,most frequent,small;big;young;old;cute;soft;quick;brown;white;friendly,small;big;young;old;cute;soft;brown;white;fast;friendly,big;brown;cute;friendly;old;small;soft;white;young,quick,fast,0.0031210000161081553,0.18181818181818177
AR # Arabic,GA # Irish,Neutral Animals,monkey,B1,most frequent,small;big;young;old;quick;smart;funny;brown;friendly;wild,small;big;young;old;smart;fast;brown;funny;friendly;strong,big;brown;friendly;funny;old;small;smart;young,quick;wild,fast;strong,0.021727999672293663,0.33333333333333337
AR # Arabic,GA # Irish,Neutral Animals,mouse,B1,most frequent,small;big;young;old;gray;quick;cute;white;brown;quiet,small;big;young;old;grey;white;fast;quiet;cute;soft,big;cute;old;quiet;small;white;young,brown;gray;quick,fast;grey;soft,0.025312000885605812,0.46153846153846156
AR # Arabic,GA # Irish,Neutral Animals,peacock,B1,most frequent,big;small;young;old;colorful;beautiful;blue;green;bright;proud,big;small;young;old;colorful;blue;green;pretty;bright;proud,big;blue;bright;colorful;green;old;proud;small;young,beautiful,pretty,0.004831000231206417,0.18181818181818177
AR # Arabic,GA # Irish,Neutral Animals,rabbit,B1,most frequent,small;big;young;old;white;gray;quick;cute;soft;friendly,small;big;young;old;white;brown;soft;fast;cute;quiet,big;cute;old;small;soft;white;young,friendly;gray;quick,brown;fast;quiet,0.03924600034952164,0.46153846153846156
AR # Arabic,GA # Irish,Neutral Animals,shark,B1,most frequent,big;small;young;old;strong;quick;gray;white;wild;dangerous,big;small;strong;fast;grey;white;old;young;wild;hard,big;old;small;strong;white;wild;young,dangerous;gray;quick,fast;grey;hard,0.02183699980378151,0.46153846153846156
AR # Arabic,GA # Irish,Neutral Animals,snake,B1,most frequent,long;short;big;small;young;old;green;quick;wild;dangerous,long;short;big;small;green;brown;fast;quiet;wild;old,big;green;long;old;short;small;wild,dangerous;quick;young,brown;fast;quiet,0.043758001178503036,0.46153846153846156
AR # Arabic,GA # Irish,Neutral Animals,whale,B1,most frequent,big;small;young;old;blue;gray;strong;friendly;wild;heavy,big;small;blue;grey;old;young;strong;friendly;slow;wild,big;blue;friendly;old;small;strong;wild;young,gray;heavy,grey;slow,0.020090999081730843,0.33333333333333337
AR # Arabic,HE # Hebrew,Neutral Animals,cat,B1,most frequent,small;big;young;old;black;white;gray;cute;soft;quick,small;big;black;white;gray;young;old;cute;soft;fast,big;black;cute;gray;old;small;soft;white;young,quick,fast,0.0032029999420046806,0.18181818181818177
AR # Arabic,HE # Hebrew,Neutral Animals,dog,B1,most frequent,big;small;young;old;black;white;brown;friendly;strong;quick,big;small;black;white;brown;young;old;friendly;fast;strong,big;black;brown;friendly;old;small;strong;white;young,quick,fast,0.003278000047430396,0.18181818181818177
AR # Arabic,HE # Hebrew,Neutral Animals,dolphin,B1,most frequent,big;small;young;old;smart;friendly;quick;gray;blue;cute,big;small;smart;fast;friendly;gray;blue;young;old;playful,big;blue;friendly;gray;old;small;smart;young,cute;quick,fast;playful,0.014155999757349491,0.33333333333333337
AR # Arabic,HE # Hebrew,Neutral Animals,elephant,B1,most frequent,big;small;young;old;gray;strong;friendly;smart;wild;heavy,big;small;gray;old;young;strong;heavy;wild;smart;friendly,big;friendly;gray;heavy;old;small;smart;strong;wild;young,,,0.0,0.0
AR # Arabic,HE # Hebrew,Neutral Animals,hamster,B1,most frequent,small;big;young;old;cute;soft;quick;brown;white;friendly,small;big;cute;brown;white;young;old;soft;fast;friendly,big;brown;cute;friendly;old;small;soft;white;young,quick,fast,0.0031210000161081553,0.18181818181818177
AR # Arabic,HE # Hebrew,Neutral Animals,monkey,B1,most frequent,small;big;young;old;quick;smart;funny;brown;friendly;wild,small;big;brown;smart;funny;young;old;fast;friendly;wild,big;brown;friendly;funny;old;small;smart;wild;young,quick,fast,0.0031429999507963657,0.18181818181818177
AR # Arabic,HE # Hebrew,Neutral Animals,mouse,B1,most frequent,small;big;young;old;gray;quick;cute;white;brown;quiet,small;big;gray;white;brown;cute;fast;young;old;quiet,big;brown;cute;gray;old;quiet;small;white;young,quick,fast,0.003287999890744686,0.18181818181818177
AR # Arabic,HE # Hebrew,Neutral Animals,peacock,B1,most frequent,big;small;young;old;colorful;beautiful;blue;green;bright;proud,big;small;colorful;blue;green;beautiful;young;old;bright;proud,beautiful;big;blue;bright;colorful;green;old;proud;small;young,,,0.0,0.0
AR # Arabic,HE # Hebrew,Neutral Animals,rabbit,B1,most frequent,small;big;young;old;white;gray;quick;cute;soft;friendly,small;big;white;brown;cute;soft;fast;young;old;friendly,big;cute;friendly;old;small;soft;white;young,gray;quick,brown;fast,0.016995999962091446,0.33333333333333337
AR # Arabic,HE # Hebrew,Neutral Animals,shark,B1,most frequent,big;small;young;old;strong;quick;gray;white;wild;dangerous,big;small;strong;fast;gray;white;wild;dangerous;old;young,big;dangerous;gray;old;small;strong;white;wild;young,quick,fast,0.0032919999212026596,0.18181818181818177
AR # Arabic,HE # Hebrew,Neutral Animals,snake,B1,most frequent,long;short;big;small;young;old;green;quick;wild;dangerous,long;short;big;small;green;brown;fast;wild;dangerous;quiet,big;dangerous;green;long;short;small;wild,old;quick;young,brown;fast;quiet,0.0477989986538887,0.46153846153846156
AR # Arabic,HE # Hebrew,Neutral Animals,whale,B1,most frequent,big;small;young;old;blue;gray;strong;friendly;wild;heavy,big;small;blue;gray;strong;old;young;wild;friendly;heavy,big;blue;friendly;gray;heavy;old;small;strong;wild;young,,,0.0,0.0
AR # Arabic,HI # Hindi,Neutral Animals,cat,B1,most frequent,small;big;young;old;black;white;gray;cute;soft;quick,small;big;black;white;young;old;cute;soft;fast;lazy,big;black;cute;old;small;soft;white;young,gray;quick,fast;lazy,0.021710999310016632,0.33333333333333337
AR # Arabic,HI # Hindi,Neutral Animals,dog,B1,most frequent,big;small;young;old;black;white;brown;friendly;strong;quick,big;small;black;white;brown;young;old;friendly;fast;loyal,big;black;brown;friendly;old;small;white;young,quick;strong,fast;loyal,0.016690000891685486,0.33333333333333337
AR # Arabic,HI # Hindi,Neutral Animals,dolphin,B1,most frequent,big;small;young;old;smart;friendly;quick;gray;blue;cute,big;small;smart;fast;friendly;young;old;blue;gray;playful,big;blue;friendly;gray;old;small;smart;young,cute;quick,fast;playful,0.014155999757349491,0.33333333333333337
AR # Arabic,HI # Hindi,Neutral Animals,elephant,B1,most frequent,big;small;young;old;gray;strong;friendly;smart;wild;heavy,big;small;young;old;gray;strong;wild;smart;friendly;heavy,big;friendly;gray;heavy;old;small;smart;strong;wild;young,,,0.0,0.0
AR # Arabic,HI # Hindi,Neutral Animals,hamster,B1,most frequent,small;big;young;old;cute;soft;quick;brown;white;friendly,small;big;cute;young;old;brown;white;soft;fast;friendly,big;brown;cute;friendly;old;small;soft;white;young,quick,fast,0.0031210000161081553,0.18181818181818177
AR # Arabic,HI # Hindi,Neutral Animals,monkey,B1,most frequent,small;big;young;old;quick;smart;funny;brown;friendly;wild,small;big;young;old;brown;smart;funny;fast;wild;friendly,big;brown;friendly;funny;old;small;smart;wild;young,quick,fast,0.0031429999507963657,0.18181818181818177
AR # Arabic,HI # Hindi,Neutral Animals,mouse,B1,most frequent,small;big;young;old;gray;quick;cute;white;brown;quiet,small;big;gray;white;young;old;cute;fast;soft;quiet,big;cute;gray;old;quiet;small;white;young,brown;quick,fast;soft,0.019783999770879745,0.33333333333333337
AR # Arabic,HI # Hindi,Neutral Animals,peacock,B1,most frequent,big;small;young;old;colorful;beautiful;blue;green;bright;proud,big;small;blue;green;beautiful;young;old;colorful;wild;bright,beautiful;big;blue;bright;colorful;green;old;small;young,proud,wild,0.020385000854730606,0.18181818181818177
AR # Arabic,HI # Hindi,Neutral Animals,rabbit,B1,most frequent,small;big;young;old;white;gray;quick;cute;soft;friendly,small;big;white;brown;cute;young;old;soft;fast;friendly,big;cute;friendly;old;small;soft;white;young,gray;quick,brown;fast,0.016995999962091446,0.33333333333333337
AR # Arabic,HI # Hindi,Neutral Animals,shark,B1,most frequent,big;small;young;old;strong;quick;gray;white;wild;dangerous,big;small;strong;fast;wild;gray;white;young;old;dangerous,big;dangerous;gray;old;small;strong;white;wild;young,quick,fast,0.0032919999212026596,0.18181818181818177
AR # Arabic,HI # Hindi,Neutral Animals,snake,B1,most frequent,long;short;big;small;young;old;green;quick;wild;dangerous,long;short;big;small;green;black;fast;wild;young;old,big;green;long;old;short;small;wild;young,dangerous;quick,black;fast,0.021431000903248787,0.33333333333333337
AR # Arabic,HI # Hindi,Neutral Animals,whale,B1,most frequent,big;small;young;old;blue;gray;strong;friendly;wild;heavy,big;small;blue;gray;strong;young;old;wild;friendly;heavy,big;blue;friendly;gray;heavy;old;small;strong;wild;young,,,0.0,0.0
AR # Arabic,IT # Italian,Neutral Animals,cat,B1,most frequent,small;big;young;old;black;white;gray;cute;soft;quick,small;big;young;old;black;white;gray;cute;soft;quiet,big;black;cute;gray;old;small;soft;white;young,quick,quiet,0.021555999293923378,0.18181818181818177
AR # Arabic,IT # Italian,Neutral Animals,dog,B1,most frequent,big;small;young;old;black;white;brown;friendly;strong;quick,big;small;young;old;black;white;brown;friendly;strong;cute,big;black;brown;friendly;old;small;strong;white;young,quick,cute,0.01664000004529953,0.18181818181818177
AR # Arabic,IT # Italian,Neutral Animals,dolphin,B1,most frequent,big;small;young;old;smart;friendly;quick;gray;blue;cute,big;small;young;old;smart;friendly;fast;gray;blue;playful,big;blue;friendly;gray;old;small;smart;young,cute;quick,fast;playful,0.014155999757349491,0.33333333333333337
AR # Arabic,IT # Italian,Neutral Animals,elephant,B1,most frequent,big;small;young;old;gray;strong;friendly;smart;wild;heavy,big;small;young;old;gray;strong;heavy;friendly;smart;wild,big;friendly;gray;heavy;old;small;smart;strong;wild;young,,,0.0,0.0
AR # Arabic,IT # Italian,Neutral Animals,hamster,B1,most frequent,small;big;young;old;cute;soft;quick;brown;white;friendly,small;big;young;old;cute;brown;white;soft;friendly;quick,big;brown;cute;friendly;old;quick;small;soft;white;young,,,0.0,0.0
AR # Arabic,IT # Italian,Neutral Animals,monkey,B1,most frequent,small;big;young;old;quick;smart;funny;brown;friendly;wild,small;big;young;old;brown;smart;funny;quick;friendly;wild,big;brown;friendly;funny;old;quick;small;smart;wild;young,,,0.0,0.0
AR # Arabic,IT # Italian,Neutral Animals,mouse,B1,most frequent,small;big;young;old;gray;quick;cute;white;brown;quiet,small;big;young;old;gray;white;quick;cute;quiet;soft,big;cute;gray;old;quick;quiet;small;white;young,brown,soft,0.01770400069653988,0.18181818181818177
