language1,language2,entropy1,entropy2,entropy_difference,entropy_effect_size,entropy_effect_interpretation,diversity1,diversity2,diversity_difference,diversity_effect_size,diversity_effect_interpretation,family1,family2,same_family
AR # Arabic,TH # Thai,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Semitic,Tai-Kadai,False
AR # Arabic,TR # Turkish,3.647869790548339,3.647869790548339,0.0,0.0,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Semitic,Turkic,False
AR # Arabic,UR # Urdu,3.647869790548339,3.647869790548339,0.0,0.0,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Semitic,Indo-European,False
AR # Arabic,VI # Vietnamese,3.647869790548339,3.724394443241943,0.07652465269360409,0.020546871138329887,Negligible,0.3888888888888889,0.4166666666666667,0.02777777777777779,0.0666666666666667,Negligible,Semitic,Austro-Asiatic,False
AR # Arabic,ZH # Mandarin,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Semitic,Sino-Tibetan,False
BN # Bengali,DE # German,3.647869790548339,3.8327315133723996,0.18486172282406077,0.04823236957221717,Negligible,0.3888888888888889,0.4444444444444444,0.055555555555555525,0.12499999999999993,Small,Indo-European-Bengali,Indo-European,False
BN # Bengali,ES # Spanish,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,FA # Persian,3.647869790548339,3.647869790548339,0.0,0.0,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,FR # French,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,GA # Irish,3.647869790548339,3.67968220798519,0.03181241743685126,0.00864542524020577,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,HE # Hebrew,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European-Bengali,Semitic,False
BN # Bengali,HI # Hindi,3.647869790548339,3.724394443241943,0.07652465269360409,0.020546871138329887,Negligible,0.3888888888888889,0.4166666666666667,0.02777777777777779,0.0666666666666667,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,IT # Italian,3.647869790548339,3.7562068606787946,0.10833707013045579,0.028842146918095425,Negligible,0.3888888888888889,0.4166666666666667,0.02777777777777779,0.0666666666666667,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,JA # Japanese,3.647869790548339,3.724394443241943,0.07652465269360409,0.020546871138329887,Negligible,0.3888888888888889,0.4166666666666667,0.02777777777777779,0.0666666666666667,Negligible,Indo-European-Bengali,Japonic,False
BN # Bengali,KO # Korean,3.647869790548339,3.647869790548339,0.0,0.0,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Indo-European-Bengali,Koreanic,False
BN # Bengali,LV # Latvian,3.647869790548339,3.4948204851611298,0.15304930538720907,0.041955802749254124,Negligible,0.3888888888888889,0.3333333333333333,0.05555555555555558,0.1428571428571429,Small,Indo-European-Bengali,Indo-European,False
BN # Bengali,PL # Polish,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,PS # Pashto,3.647869790548339,3.647869790548339,0.0,0.0,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,PT # Portuguese,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,RU # Russian,3.647869790548339,3.647869790548339,0.0,0.0,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,SQ # Albanian,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European-Bengali,Indo-European-Albanian,False
BN # Bengali,SW # Swahili,3.647869790548339,3.7562068606787946,0.10833707013045579,0.028842146918095425,Negligible,0.3888888888888889,0.4166666666666667,0.02777777777777779,0.0666666666666667,Negligible,Indo-European-Bengali,Niger-Congo,False
BN # Bengali,TH # Thai,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European-Bengali,Tai-Kadai,False
BN # Bengali,TR # Turkish,3.647869790548339,3.647869790548339,0.0,0.0,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Indo-European-Bengali,Turkic,False
BN # Bengali,UR # Urdu,3.647869790548339,3.647869790548339,0.0,0.0,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,VI # Vietnamese,3.647869790548339,3.724394443241943,0.07652465269360409,0.020546871138329887,Negligible,0.3888888888888889,0.4166666666666667,0.02777777777777779,0.0666666666666667,Negligible,Indo-European-Bengali,Austro-Asiatic,False
BN # Bengali,ZH # Mandarin,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European-Bengali,Sino-Tibetan,False
DE # German,ES # Spanish,3.8327315133723996,3.5713451378547343,0.2613863755176653,0.06819845705489369,Negligible,0.4444444444444444,0.3611111111111111,0.08333333333333331,0.18749999999999997,Small,Indo-European,Indo-European,True
DE # German,FA # Persian,3.8327315133723996,3.647869790548339,0.18486172282406077,0.04823236957221717,Negligible,0.4444444444444444,0.3888888888888889,0.055555555555555525,0.12499999999999993,Small,Indo-European,Indo-European,True
DE # German,FR # French,3.8327315133723996,3.5713451378547343,0.2613863755176653,0.06819845705489369,Negligible,0.4444444444444444,0.3611111111111111,0.08333333333333331,0.18749999999999997,Small,Indo-European,Indo-European,True
DE # German,GA # Irish,3.8327315133723996,3.67968220798519,0.1530493053872095,0.03993217496535317,Negligible,0.4444444444444444,0.3888888888888889,0.055555555555555525,0.12499999999999993,Small,Indo-European,Indo-European,True
DE # German,HE # Hebrew,3.8327315133723996,3.5713451378547343,0.2613863755176653,0.06819845705489369,Negligible,0.4444444444444444,0.3611111111111111,0.08333333333333331,0.18749999999999997,Small,Indo-European,Semitic,False
DE # German,HI # Hindi,3.8327315133723996,3.724394443241943,0.10833707013045668,0.028266282089540753,Negligible,0.4444444444444444,0.4166666666666667,0.027777777777777735,0.0624999999999999,Negligible,Indo-European,Indo-European,True
DE # German,IT # Italian,3.8327315133723996,3.7562068606787946,0.07652465269360498,0.019966087482676646,Negligible,0.4444444444444444,0.4166666666666667,0.027777777777777735,0.0624999999999999,Negligible,Indo-European,Indo-European,True
DE # German,JA # Japanese,3.8327315133723996,3.724394443241943,0.10833707013045668,0.028266282089540753,Negligible,0.4444444444444444,0.4166666666666667,0.027777777777777735,0.0624999999999999,Negligible,Indo-European,Japonic,False
DE # German,KO # Korean,3.8327315133723996,3.647869790548339,0.18486172282406077,0.04823236957221717,Negligible,0.4444444444444444,0.3888888888888889,0.055555555555555525,0.12499999999999993,Small,Indo-European,Koreanic,False
DE # German,LV # Latvian,3.8327315133723996,3.4948204851611298,0.33791102821126984,0.08816454453757022,Negligible,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.25,Small,Indo-European,Indo-European,True
DE # German,PL # Polish,3.8327315133723996,3.5713451378547343,0.2613863755176653,0.06819845705489369,Negligible,0.4444444444444444,0.3611111111111111,0.08333333333333331,0.18749999999999997,Small,Indo-European,Indo-European,True
DE # German,PS # Pashto,3.8327315133723996,3.647869790548339,0.18486172282406077,0.04823236957221717,Negligible,0.4444444444444444,0.3888888888888889,0.055555555555555525,0.12499999999999993,Small,Indo-European,Indo-European,True
DE # German,PT # Portuguese,3.8327315133723996,3.5713451378547343,0.2613863755176653,0.06819845705489369,Negligible,0.4444444444444444,0.3611111111111111,0.08333333333333331,0.18749999999999997,Small,Indo-European,Indo-European,True
DE # German,RU # Russian,3.8327315133723996,3.647869790548339,0.18486172282406077,0.04823236957221717,Negligible,0.4444444444444444,0.3888888888888889,0.055555555555555525,0.12499999999999993,Small,Indo-European,Indo-European,True
DE # German,SQ # Albanian,3.8327315133723996,3.5713451378547343,0.2613863755176653,0.06819845705489369,Negligible,0.4444444444444444,0.3611111111111111,0.08333333333333331,0.18749999999999997,Small,Indo-European,Indo-European-Albanian,False
DE # German,SW # Swahili,3.8327315133723996,3.7562068606787946,0.07652465269360498,0.019966087482676646,Negligible,0.4444444444444444,0.4166666666666667,0.027777777777777735,0.0624999999999999,Negligible,Indo-European,Niger-Congo,False
DE # German,TH # Thai,3.8327315133723996,3.5713451378547343,0.2613863755176653,0.06819845705489369,Negligible,0.4444444444444444,0.3611111111111111,0.08333333333333331,0.18749999999999997,Small,Indo-European,Tai-Kadai,False
DE # German,TR # Turkish,3.8327315133723996,3.647869790548339,0.18486172282406077,0.04823236957221717,Negligible,0.4444444444444444,0.3888888888888889,0.055555555555555525,0.12499999999999993,Small,Indo-European,Turkic,False
DE # German,UR # Urdu,3.8327315133723996,3.647869790548339,0.18486172282406077,0.04823236957221717,Negligible,0.4444444444444444,0.3888888888888889,0.055555555555555525,0.12499999999999993,Small,Indo-European,Indo-European,True
DE # German,VI # Vietnamese,3.8327315133723996,3.724394443241943,0.10833707013045668,0.028266282089540753,Negligible,0.4444444444444444,0.4166666666666667,0.027777777777777735,0.0624999999999999,Negligible,Indo-European,Austro-Asiatic,False
DE # German,ZH # Mandarin,3.8327315133723996,3.5713451378547343,0.2613863755176653,0.06819845705489369,Negligible,0.4444444444444444,0.3611111111111111,0.08333333333333331,0.18749999999999997,Small,Indo-European,Sino-Tibetan,False
ES # Spanish,FA # Persian,3.5713451378547343,3.647869790548339,0.07652465269360453,0.020977901374627062,Negligible,0.3611111111111111,0.3888888888888889,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Indo-European,True
ES # Spanish,FR # French,3.5713451378547343,3.5713451378547343,0.0,0.0,Negligible,0.3611111111111111,0.3611111111111111,0.0,0.0,Negligible,Indo-European,Indo-European,True
ES # Spanish,GA # Irish,3.5713451378547343,3.67968220798519,0.10833707013045579,0.029441963736802086,Negligible,0.3611111111111111,0.3888888888888889,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Indo-European,True
ES # Spanish,HE # Hebrew,3.5713451378547343,3.5713451378547343,0.0,0.0,Negligible,0.3611111111111111,0.3611111111111111,0.0,0.0,Negligible,Indo-European,Semitic,False
ES # Spanish,HI # Hindi,3.5713451378547343,3.724394443241943,0.15304930538720862,0.0410937422766599,Negligible,0.3611111111111111,0.4166666666666667,0.05555555555555558,0.1333333333333334,Small,Indo-European,Indo-European,True
ES # Spanish,IT # Italian,3.5713451378547343,3.7562068606787946,0.18486172282406033,0.04921500057924218,Negligible,0.3611111111111111,0.4166666666666667,0.05555555555555558,0.1333333333333334,Small,Indo-European,Indo-European,True
ES # Spanish,JA # Japanese,3.5713451378547343,3.724394443241943,0.15304930538720862,0.0410937422766599,Negligible,0.3611111111111111,0.4166666666666667,0.05555555555555558,0.1333333333333334,Small,Indo-European,Japonic,False
ES # Spanish,KO # Korean,3.5713451378547343,3.647869790548339,0.07652465269360453,0.020977901374627062,Negligible,0.3611111111111111,0.3888888888888889,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Koreanic,False
ES # Spanish,LV # Latvian,3.5713451378547343,3.4948204851611298,0.07652465269360453,0.021427403328363834,Negligible,0.3611111111111111,0.3333333333333333,0.02777777777777779,0.07692307692307696,Negligible,Indo-European,Indo-European,True
ES # Spanish,PL # Polish,3.5713451378547343,3.5713451378547343,0.0,0.0,Negligible,0.3611111111111111,0.3611111111111111,0.0,0.0,Negligible,Indo-European,Indo-European,True
ES # Spanish,PS # Pashto,3.5713451378547343,3.647869790548339,0.07652465269360453,0.020977901374627062,Negligible,0.3611111111111111,0.3888888888888889,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Indo-European,True
ES # Spanish,PT # Portuguese,3.5713451378547343,3.5713451378547343,0.0,0.0,Negligible,0.3611111111111111,0.3611111111111111,0.0,0.0,Negligible,Indo-European,Indo-European,True
ES # Spanish,RU # Russian,3.5713451378547343,3.647869790548339,0.07652465269360453,0.020977901374627062,Negligible,0.3611111111111111,0.3888888888888889,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Indo-European,True
ES # Spanish,SQ # Albanian,3.5713451378547343,3.5713451378547343,0.0,0.0,Negligible,0.3611111111111111,0.3611111111111111,0.0,0.0,Negligible,Indo-European,Indo-European-Albanian,False
ES # Spanish,SW # Swahili,3.5713451378547343,3.7562068606787946,0.18486172282406033,0.04921500057924218,Negligible,0.3611111111111111,0.4166666666666667,0.05555555555555558,0.1333333333333334,Small,Indo-European,Niger-Congo,False
ES # Spanish,TH # Thai,3.5713451378547343,3.5713451378547343,0.0,0.0,Negligible,0.3611111111111111,0.3611111111111111,0.0,0.0,Negligible,Indo-European,Tai-Kadai,False
ES # Spanish,TR # Turkish,3.5713451378547343,3.647869790548339,0.07652465269360453,0.020977901374627062,Negligible,0.3611111111111111,0.3888888888888889,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Turkic,False
ES # Spanish,UR # Urdu,3.5713451378547343,3.647869790548339,0.07652465269360453,0.020977901374627062,Negligible,0.3611111111111111,0.3888888888888889,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Indo-European,True
ES # Spanish,VI # Vietnamese,3.5713451378547343,3.724394443241943,0.15304930538720862,0.0410937422766599,Negligible,0.3611111111111111,0.4166666666666667,0.05555555555555558,0.1333333333333334,Small,Indo-European,Austro-Asiatic,False
ES # Spanish,ZH # Mandarin,3.5713451378547343,3.5713451378547343,0.0,0.0,Negligible,0.3611111111111111,0.3611111111111111,0.0,0.0,Negligible,Indo-European,Sino-Tibetan,False
FA # Persian,FR # French,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Indo-European,True
FA # Persian,GA # Irish,3.647869790548339,3.67968220798519,0.03181241743685126,0.00864542524020577,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Indo-European,Indo-European,True
FA # Persian,HE # Hebrew,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Semitic,False
FA # Persian,HI # Hindi,3.647869790548339,3.724394443241943,0.07652465269360409,0.020546871138329887,Negligible,0.3888888888888889,0.4166666666666667,0.02777777777777779,0.0666666666666667,Negligible,Indo-European,Indo-European,True
FA # Persian,IT # Italian,3.647869790548339,3.7562068606787946,0.10833707013045579,0.028842146918095425,Negligible,0.3888888888888889,0.4166666666666667,0.02777777777777779,0.0666666666666667,Negligible,Indo-European,Indo-European,True
FA # Persian,JA # Japanese,3.647869790548339,3.724394443241943,0.07652465269360409,0.020546871138329887,Negligible,0.3888888888888889,0.4166666666666667,0.02777777777777779,0.0666666666666667,Negligible,Indo-European,Japonic,False
FA # Persian,KO # Korean,3.647869790548339,3.647869790548339,0.0,0.0,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Indo-European,Koreanic,False
FA # Persian,LV # Latvian,3.647869790548339,3.4948204851611298,0.15304930538720907,0.041955802749254124,Negligible,0.3888888888888889,0.3333333333333333,0.05555555555555558,0.1428571428571429,Small,Indo-European,Indo-European,True
FA # Persian,PL # Polish,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Indo-European,True
FA # Persian,PS # Pashto,3.647869790548339,3.647869790548339,0.0,0.0,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Indo-European,Indo-European,True
FA # Persian,PT # Portuguese,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Indo-European,True
FA # Persian,RU # Russian,3.647869790548339,3.647869790548339,0.0,0.0,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Indo-European,Indo-European,True
FA # Persian,SQ # Albanian,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Indo-European-Albanian,False
FA # Persian,SW # Swahili,3.647869790548339,3.7562068606787946,0.10833707013045579,0.028842146918095425,Negligible,0.3888888888888889,0.4166666666666667,0.02777777777777779,0.0666666666666667,Negligible,Indo-European,Niger-Congo,False
FA # Persian,TH # Thai,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Tai-Kadai,False
FA # Persian,TR # Turkish,3.647869790548339,3.647869790548339,0.0,0.0,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Indo-European,Turkic,False
FA # Persian,UR # Urdu,3.647869790548339,3.647869790548339,0.0,0.0,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Indo-European,Indo-European,True
FA # Persian,VI # Vietnamese,3.647869790548339,3.724394443241943,0.07652465269360409,0.020546871138329887,Negligible,0.3888888888888889,0.4166666666666667,0.02777777777777779,0.0666666666666667,Negligible,Indo-European,Austro-Asiatic,False
FA # Persian,ZH # Mandarin,3.647869790548339,3.5713451378547343,0.07652465269360453,0.020977901374627062,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Sino-Tibetan,False
FR # French,GA # Irish,3.5713451378547343,3.67968220798519,0.10833707013045579,0.029441963736802086,Negligible,0.3611111111111111,0.3888888888888889,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Indo-European,True
FR # French,HE # Hebrew,3.5713451378547343,3.5713451378547343,0.0,0.0,Negligible,0.3611111111111111,0.3611111111111111,0.0,0.0,Negligible,Indo-European,Semitic,False
FR # French,HI # Hindi,3.5713451378547343,3.724394443241943,0.15304930538720862,0.0410937422766599,Negligible,0.3611111111111111,0.4166666666666667,0.05555555555555558,0.1333333333333334,Small,Indo-European,Indo-European,True
FR # French,IT # Italian,3.5713451378547343,3.7562068606787946,0.18486172282406033,0.04921500057924218,Negligible,0.3611111111111111,0.4166666666666667,0.05555555555555558,0.1333333333333334,Small,Indo-European,Indo-European,True
FR # French,JA # Japanese,3.5713451378547343,3.724394443241943,0.15304930538720862,0.0410937422766599,Negligible,0.3611111111111111,0.4166666666666667,0.05555555555555558,0.1333333333333334,Small,Indo-European,Japonic,False
FR # French,KO # Korean,3.5713451378547343,3.647869790548339,0.07652465269360453,0.020977901374627062,Negligible,0.3611111111111111,0.3888888888888889,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Koreanic,False
FR # French,LV # Latvian,3.5713451378547343,3.4948204851611298,0.07652465269360453,0.021427403328363834,Negligible,0.3611111111111111,0.3333333333333333,0.02777777777777779,0.07692307692307696,Negligible,Indo-European,Indo-European,True
FR # French,PL # Polish,3.5713451378547343,3.5713451378547343,0.0,0.0,Negligible,0.3611111111111111,0.3611111111111111,0.0,0.0,Negligible,Indo-European,Indo-European,True
FR # French,PS # Pashto,3.5713451378547343,3.647869790548339,0.07652465269360453,0.020977901374627062,Negligible,0.3611111111111111,0.3888888888888889,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Indo-European,True
FR # French,PT # Portuguese,3.5713451378547343,3.5713451378547343,0.0,0.0,Negligible,0.3611111111111111,0.3611111111111111,0.0,0.0,Negligible,Indo-European,Indo-European,True
FR # French,RU # Russian,3.5713451378547343,3.647869790548339,0.07652465269360453,0.020977901374627062,Negligible,0.3611111111111111,0.3888888888888889,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Indo-European,True
FR # French,SQ # Albanian,3.5713451378547343,3.5713451378547343,0.0,0.0,Negligible,0.3611111111111111,0.3611111111111111,0.0,0.0,Negligible,Indo-European,Indo-European-Albanian,False
FR # French,SW # Swahili,3.5713451378547343,3.7562068606787946,0.18486172282406033,0.04921500057924218,Negligible,0.3611111111111111,0.4166666666666667,0.05555555555555558,0.1333333333333334,Small,Indo-European,Niger-Congo,False
FR # French,TH # Thai,3.5713451378547343,3.5713451378547343,0.0,0.0,Negligible,0.3611111111111111,0.3611111111111111,0.0,0.0,Negligible,Indo-European,Tai-Kadai,False
FR # French,TR # Turkish,3.5713451378547343,3.647869790548339,0.07652465269360453,0.020977901374627062,Negligible,0.3611111111111111,0.3888888888888889,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Turkic,False
FR # French,UR # Urdu,3.5713451378547343,3.647869790548339,0.07652465269360453,0.020977901374627062,Negligible,0.3611111111111111,0.3888888888888889,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Indo-European,True
FR # French,VI # Vietnamese,3.5713451378547343,3.724394443241943,0.15304930538720862,0.0410937422766599,Negligible,0.3611111111111111,0.4166666666666667,0.05555555555555558,0.1333333333333334,Small,Indo-European,Austro-Asiatic,False
FR # French,ZH # Mandarin,3.5713451378547343,3.5713451378547343,0.0,0.0,Negligible,0.3611111111111111,0.3611111111111111,0.0,0.0,Negligible,Indo-European,Sino-Tibetan,False
GA # Irish,HE # Hebrew,3.67968220798519,3.5713451378547343,0.10833707013045579,0.029441963736802086,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Semitic,False
GA # Irish,HI # Hindi,3.67968220798519,3.724394443241943,0.04471223525675283,0.012005236270794277,Negligible,0.3888888888888889,0.4166666666666667,0.02777777777777779,0.0666666666666667,Negligible,Indo-European,Indo-European,True
GA # Irish,IT # Italian,3.67968220798519,3.7562068606787946,0.07652465269360453,0.02037285366114675,Negligible,0.3888888888888889,0.4166666666666667,0.02777777777777779,0.0666666666666667,Negligible,Indo-European,Indo-European,True
GA # Irish,JA # Japanese,3.67968220798519,3.724394443241943,0.04471223525675283,0.012005236270794277,Negligible,0.3888888888888889,0.4166666666666667,0.02777777777777779,0.0666666666666667,Negligible,Indo-European,Japonic,False
GA # Irish,KO # Korean,3.67968220798519,3.647869790548339,0.03181241743685126,0.00864542524020577,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Indo-European,Koreanic,False
GA # Irish,LV # Latvian,3.67968220798519,3.4948204851611298,0.18486172282406033,0.0502385022333984,Negligible,0.3888888888888889,0.3333333333333333,0.05555555555555558,0.1428571428571429,Small,Indo-European,Indo-European,True
GA # Irish,PL # Polish,3.67968220798519,3.5713451378547343,0.10833707013045579,0.029441963736802086,Negligible,0.3888888888888889,0.3611111111111111,0.02777777777777779,0.07142857142857145,Negligible,Indo-European,Indo-European,True
GA # Irish,PS # Pashto,3.67968220798519,3.647869790548339,0.03181241743685126,0.00864542524020577,Negligible,0.3888888888888889,0.3888888888888889,0.0,0.0,Negligible,Indo-European,Indo-European,True
