Language,Response,Count,Percentage
PS # Pashto,Your Answer: yellow,3,7.5
PS # Pashto,Your Answer: red,2,5.0
PS # Pashto,Your Answer: Red,2,5.0
PS # Pashto,Your Answer: happy,2,5.0
PS # Pashto,Your Answer: white,2,5.0
PS # Pashto,"[#4B0082,#800080]",2,5.0
PS # Pashto,Your Answer: green,2,5.0
PS # Pashto,"[#0000FF, #00B7EB]",1,2.5
PS # Pashto,indigo,1,2.5
PS # Pashto,"[#FF0000, #FF4040]",1,2.5
PS # Pashto,violet,1,2.5
PS # Pashto,"[#008000,#00FF00]",1,2.5
PS # Pashto,"[FFFFFF, F5F5F5]",1,2.5
PS # Pashto,angry,1,2.5
PS # Pashto,"[#FFFF00, #FFFFE0]",1,2.5
PS # Pashto,"[#FF4500, #FFA500]",1,2.5
PS # Pashto,Your Answer: White,1,2.5
PS # Pashto,Your Answer: orange,1,2.5
PS # Pashto,Your Answer: Yellow,1,2.5
PT # Portuguese,Your Answer: Blue,5,12.5
PT # Portuguese,Your Answer: blue,4,10.0
PT # Portuguese,Your Answer: yellow,3,7.5
PT # Portuguese,calm,3,7.5
PT # Portuguese,Your Answer: red,2,5.0
PT # Portuguese,Your Answer: calm,2,5.0
PT # Portuguese,happy,2,5.0
PT # Portuguese,Your Answer: white,2,5.0
PT # Portuguese,"[#4B0082,#800080]",2,5.0
PT # Portuguese,Your Answer: green,2,5.0
PT # Portuguese,"[#0000FF,#00B7EB]",1,2.5
PT # Portuguese,indigo,1,2.5
PT # Portuguese,"[#FF0000,#FF4040]",1,2.5
PT # Portuguese,violet,1,2.5
PT # Portuguese,"[#008000,#00FF00]",1,2.5
PT # Portuguese,"[FFFFFF, F5F5F5]",1,2.5
PT # Portuguese,Your Answer: angry,1,2.5
PT # Portuguese,"[#FFFF00, #FFFFE0]",1,2.5
PT # Portuguese,"[#FF4500,#FFA500]",1,2.5
PT # Portuguese,Your Answer: White,1,2.5
PT # Portuguese,Your Answer: orange,1,2.5
PT # Portuguese,Your Answer: Red,1,2.5
PT # Portuguese,Your Answer: Yellow,1,2.5
RU # Russian,Your Answer: blue,5,12.5
RU # Russian,Your Answer: Blue,3,7.5
RU # Russian,calm,3,7.5
RU # Russian,Your Answer: yellow,3,7.5
RU # Russian,Your Answer: white,3,7.5
RU # Russian,Your Answer: red,2,5.0
RU # Russian,Your Answer: calm,2,5.0
RU # Russian,happy,2,5.0
RU # Russian,"[#4B0082,#800080]",2,5.0
RU # Russian,Your Answer: green,2,5.0
RU # Russian,"[#0000FF,#00B7EB]",1,2.5
RU # Russian,indigo,1,2.5
RU # Russian,"[#FF0000, #FF4040]",1,2.5
RU # Russian,violet,1,2.5
RU # Russian,"[#008000,#00FF00]",1,2.5
RU # Russian,"[F0F0F0,FFFFFF]",1,2.5
RU # Russian,angry,1,2.5
RU # Russian,"[#FFFF00, #FFFFE0]",1,2.5
RU # Russian,"[#FF4500, #FFA500]",1,2.5
RU # Russian,Your Answer: White,1,2.5
RU # Russian,Your Answer: orange,1,2.5
RU # Russian,Your Answer: Red,1,2.5
RU # Russian,Your Answer: Yellow,1,2.5
SQ # Albanian,Your Answer: Blue,4,10.0
SQ # Albanian,Your Answer: blue,4,10.0
SQ # Albanian,Your Answer: calm,4,10.0
SQ # Albanian,Your Answer: white,3,7.5
SQ # Albanian,Your Answer: yellow,3,7.5
SQ # Albanian,Your Answer: red,2,5.0
SQ # Albanian,Your Answer: green,2,5.0
SQ # Albanian,Your Answer: Red,1,2.5
SQ # Albanian,Your Answer: White,1,2.5
SQ # Albanian,calm,1,2.5
SQ # Albanian,happy,1,2.5
SQ # Albanian,Your Answer: happy,1,2.5
SQ # Albanian,Your Answer: angry,1,2.5
SQ # Albanian,"[FFFFFF, F5F5F5]",1,2.5
SQ # Albanian,violet,1,2.5
SQ # Albanian,"[#800080,#EE82EE]",1,2.5
SQ # Albanian,"[#FF0000, #FF4040]",1,2.5
SQ # Albanian,"[#4B0082,#800080]",1,2.5
SQ # Albanian,indigo,1,2.5
SQ # Albanian,"[#0000FF,#00B7EB]",1,2.5
SQ # Albanian,"[#008000,#00FF00]",1,2.5
SQ # Albanian,"[#FFFF00, #FFFFE0]",1,2.5
SQ # Albanian,"[#FF4500, #FFA500]",1,2.5
SQ # Albanian,Your Answer: orange,1,2.5
SQ # Albanian,Your Answer: Yellow,1,2.5
SW # Swahili,Your Answer: Blue,5,12.5
SW # Swahili,Your Answer: blue,3,7.5
SW # Swahili,Your Answer: calm,3,7.5
SW # Swahili,Your Answer: red,2,5.0
SW # Swahili,Your Answer: white,2,5.0
SW # Swahili,Your Answer: White,2,5.0
SW # Swahili,Your Answer: Yellow,2,5.0
SW # Swahili,Your Answer: yellow,2,5.0
SW # Swahili,calm,2,5.0
SW # Swahili,Your Answer: happy,2,5.0
SW # Swahili,Your Answer: Green,1,2.5
SW # Swahili,Your Answer: angry,1,2.5
SW # Swahili,"[F0F0F0,FFFFFF]",1,2.5
SW # Swahili,violet,1,2.5
SW # Swahili,"[#800080,#EE82EE]",1,2.5
SW # Swahili,"[#FF0000, #FF4040]",1,2.5
SW # Swahili,"[#4B0082,#800080]",1,2.5
SW # Swahili,indigo,1,2.5
SW # Swahili,"[#0000FF, #00B7EB]",1,2.5
SW # Swahili,"[#008000,#00FF00]",1,2.5
SW # Swahili,Your Answer: green,1,2.5
SW # Swahili,"[#FFFF00, #FFFFE0]",1,2.5
SW # Swahili,"[#FF4500,#FFA500]",1,2.5
SW # Swahili,Your Answer: orange,1,2.5
SW # Swahili,Your Answer: Red,1,2.5
TH # Thai,Your Answer: calm,5,12.5
TH # Thai,Your Answer: blue,4,10.0
TH # Thai,Your Answer: Blue,4,10.0
TH # Thai,Your Answer: yellow,3,7.5
TH # Thai,Your Answer: white,3,7.5
TH # Thai,Your Answer: red,2,5.0
TH # Thai,Your Answer: happy,2,5.0
TH # Thai,"[#4B0082,#800080]",2,5.0
TH # Thai,Your Answer: green,2,5.0
TH # Thai,"[#008000,#00FF00]",1,2.5
TH # Thai,"[#0000FF,#00B7EB]",1,2.5
TH # Thai,indigo,1,2.5
TH # Thai,"[#FF0000,#FF4040]",1,2.5
TH # Thai,violet,1,2.5
TH # Thai,"[FFFFFF, F5F5F5]",1,2.5
TH # Thai,Your Answer: angry,1,2.5
TH # Thai,"[#FFFF00, #FFFFE0]",1,2.5
TH # Thai,"[#FF4500, #FFA500]",1,2.5
TH # Thai,Your Answer: White,1,2.5
TH # Thai,Your Answer: orange,1,2.5
TH # Thai,Your Answer: Red,1,2.5
TH # Thai,Your Answer: Yellow,1,2.5
TR # Turkish,Your Answer: Blue,4,10.0
TR # Turkish,Your Answer: blue,4,10.0
TR # Turkish,Your Answer: yellow,3,7.5
TR # Turkish,Your Answer: calm,3,7.5
TR # Turkish,Your Answer: red,2,5.0
TR # Turkish,Your Answer: White,2,5.0
TR # Turkish,Your Answer: green,2,5.0
TR # Turkish,calm,2,5.0
TR # Turkish,"[#4B0082,#800080]",2,5.0
TR # Turkish,Your Answer: white,2,5.0
TR # Turkish,Your Answer: angry,1,2.5
TR # Turkish,Your Answer: Red,1,2.5
TR # Turkish,happy,1,2.5
TR # Turkish,Your Answer: happy,1,2.5
TR # Turkish,violet,1,2.5
TR # Turkish,"[#F0F0F0,#FFFFFF]",1,2.5
TR # Turkish,"[#FF0000, #FF4040]",1,2.5
TR # Turkish,indigo,1,2.5
TR # Turkish,"[#0000FF, #00B7EB]",1,2.5
TR # Turkish,"[#008000,#00FF00]",1,2.5
TR # Turkish,"[#FFFF00, #FFFFE0]",1,2.5
TR # Turkish,"[#FF4500, #FFA500]",1,2.5
TR # Turkish,Your Answer: orange,1,2.5
TR # Turkish,Your Answer: Yellow,1,2.5
UR # Urdu,Your Answer: Blue,6,15.0
UR # Urdu,Your Answer: calm,4,10.0
UR # Urdu,Your Answer: Red,3,7.5
UR # Urdu,Your Answer: Yellow,3,7.5
UR # Urdu,Your Answer: White,2,5.0
UR # Urdu,Your Answer: blue,2,5.0
UR # Urdu,Your Answer: happy,2,5.0
UR # Urdu,"[#4B0082,#800080]",2,5.0
UR # Urdu,Your Answer: white,1,2.5
UR # Urdu,Your Answer: Green,1,2.5
UR # Urdu,Your Your Answer: calm,1,2.5
UR # Urdu,Your Answer: angry,1,2.5
UR # Urdu,"[F0F0F0,FFFFFF]",1,2.5
UR # Urdu,Your Answer: red,1,2.5
UR # Urdu,"[#FF0000, #FF4040]",1,2.5
UR # Urdu,indigo,1,2.5
UR # Urdu,"[#0000FF, #00B7EB]",1,2.5
UR # Urdu,"[#008000,#00FF00]",1,2.5
UR # Urdu,Your Answer: green,1,2.5
UR # Urdu,"[#FFFF00, #FFFFE0]",1,2.5
UR # Urdu,Your Answer: yellow,1,2.5
UR # Urdu,"[#FF4500, #FFA500]",1,2.5
UR # Urdu,Your Answer: orange,1,2.5
UR # Urdu,Your Answer: violet,1,2.5
VI # Vietnamese,Your Answer: Blue,4,10.0
VI # Vietnamese,Your Answer: blue,4,10.0
VI # Vietnamese,Your Answer: yellow,3,7.5
VI # Vietnamese,calm,3,7.5
VI # Vietnamese,Your Answer: red,2,5.0
VI # Vietnamese,Your Answer: Red,2,5.0
VI # Vietnamese,Your Answer: green,2,5.0
VI # Vietnamese,Your Answer: calm,2,5.0
VI # Vietnamese,"[#4B0082,#800080]",2,5.0
VI # Vietnamese,Your Answer: white,2,5.0
VI # Vietnamese,Your Answer: angry,1,2.5
VI # Vietnamese,Your Answer: White,1,2.5
VI # Vietnamese,happy,1,2.5
VI # Vietnamese,Your Answer: happy,1,2.5
VI # Vietnamese,violet,1,2.5
VI # Vietnamese,"[#F0F0F0,#FFFFFF]",1,2.5
VI # Vietnamese,"[#FF0000,#FF4040]",1,2.5
VI # Vietnamese,indigo,1,2.5
VI # Vietnamese,"[#0000FF, #00B7EB]",1,2.5
VI # Vietnamese,"[#008000,#00FF00]",1,2.5
VI # Vietnamese,"[#FFFF00, #FFFFE0]",1,2.5
VI # Vietnamese,"[#FF4500, #FFA500]",1,2.5
VI # Vietnamese,Your Answer: orange,1,2.5
VI # Vietnamese,Your Answer: Yellow,1,2.5
ZH # Mandarin,Your Answer: Blue,4,10.0
ZH # Mandarin,Your Answer: blue,4,10.0
ZH # Mandarin,Your Answer: calm,4,10.0
ZH # Mandarin,Your Answer: Red,3,7.5
ZH # Mandarin,Your Answer: yellow,3,7.5
ZH # Mandarin,Your Answer: happy,2,5.0
ZH # Mandarin,Your Answer: white,2,5.0
ZH # Mandarin,Your Answer: red,2,5.0
ZH # Mandarin,Your Answer: green,2,5.0
ZH # Mandarin,"[#4B0082,#800080]",2,5.0
ZH # Mandarin,"[#008000,#00FF00]",1,2.5
ZH # Mandarin,"[#0000FF, #00B7EB]",1,2.5
ZH # Mandarin,indigo,1,2.5
ZH # Mandarin,"[#FF0000, #FF4040]",1,2.5
ZH # Mandarin,Your Answer: violet,1,2.5
ZH # Mandarin,"[FFFFFF, F5F5F5]",1,2.5
ZH # Mandarin,Your Answer: angry,1,2.5
ZH # Mandarin,"[#FFFF00, #FFFFE0]",1,2.5
ZH # Mandarin,"[#FF4500, #FFA500]",1,2.5
ZH # Mandarin,calm,1,2.5
ZH # Mandarin,Your Answer: orange,1,2.5
ZH # Mandarin,Your Answer: White,1,2.5
