language1,language2,chi2_statistic,p_value,significant,cohens_d,cohens_d_interpretation,lang1_sample_size,lang2_sample_size
DE # German,JA # Japanese,14.31111111111111,0.98968526397552,False,-0.11169112856773555,Negligible effect,40,40
DE # German,KO # Korean,13.777777777777775,0.988691543253555,False,-0.0485115967029194,Negligible effect,40,40
DE # German,LV # Latvian,17.7,0.9731902446102163,False,-0.26642199000721434,Small effect,40,40
DE # German,PL # Polish,18.552380952380958,0.9488883965268993,False,-0.2495021166351922,Small effect,40,40
DE # German,PS # Pashto,5.777777777777778,0.9999498101420955,False,0.028282199367354387,Negligible effect,40,40
DE # German,PT # Portuguese,21.619047619047617,0.8675385059748808,False,-0.20847465790035818,Small effect,40,40
DE # German,RU # Russian,16.43015873015873,0.9442455248444481,False,-0.22378255507665915,Small effect,40,40
DE # German,SQ # Albanian,12.755555555555555,0.9960863085686233,False,-0.21521676496875491,Small effect,40,40
DE # German,SW # Swahili,14.842857142857142,0.9862013537095273,False,-0.22226305896534643,Small effect,40,40
DE # German,TH # Thai,11.644444444444446,0.9955416876982429,False,-0.06960986129387106,Negligible effect,40,40
DE # German,TR # Turkish,11.61111111111111,0.9956463075284662,False,-0.20085528776023912,Small effect,40,40
DE # German,UR # Urdu,16.535353535353536,0.9572113352054271,False,-0.022192657948500605,Negligible effect,40,40
DE # German,VI # Vietnamese,15.396825396825397,0.9739356628921662,False,-0.2464471471107313,Small effect,40,40
DE # German,ZH # Mandarin,12.555555555555555,0.9918019485773347,False,0.027947308086180626,Negligible effect,40,40
ES # Spanish,FA # Persian,11.533333333333331,0.9974302057284661,False,0.18357143718631347,Negligible effect,40,40
ES # Spanish,FR # French,17.333333333333332,0.9417111382326908,False,0.2920237840767963,Small effect,40,40
ES # Spanish,GA # Irish,13.00952380952381,0.9891863335337113,False,0.27982335018893845,Small effect,40,40
ES # Spanish,HE # Hebrew,21.644444444444446,0.8666616482379984,False,0.38156101106749096,Small effect,40,40
ES # Spanish,HI # Hindi,26.400000000000002,0.6545675864427642,False,0.37528609040196337,Small effect,40,40
ES # Spanish,IT # Italian,16.0,0.9658192982061807,False,0.23328738768471427,Small effect,40,40
ES # Spanish,JA # Japanese,18.0,0.944272377572126,False,0.24473125563712012,Small effect,40,40
ES # Spanish,KO # Korean,17.866666666666667,0.9294579594600182,False,0.3075850412747498,Small effect,40,40
ES # Spanish,LV # Latvian,19.14285714285714,0.9369663787654383,False,0.09984559769012742,Negligible effect,40,40
ES # Spanish,PL # Polish,19.733333333333334,0.9010228826238483,False,0.12503505703600126,Negligible effect,40,40
ES # Spanish,PS # Pashto,19.866666666666667,0.8970234302818154,False,0.37866763054386604,Small effect,40,40
ES # Spanish,PT # Portuguese,9.453968253968252,0.9992820264369705,False,0.13833213138494746,Negligible effect,40,40
ES # Spanish,RU # Russian,11.396825396825395,0.9976865663237869,False,0.1296866356684602,Negligible effect,40,40
ES # Spanish,SQ # Albanian,11.6,0.9972967709360085,False,0.13079170032212922,Negligible effect,40,40
ES # Spanish,SW # Swahili,13.653968253968252,0.9929931522019492,False,0.11305239462799041,Negligible effect,40,40
ES # Spanish,TH # Thai,17.333333333333332,0.9417111382326908,False,0.2920237840767963,Small effect,40,40
ES # Spanish,TR # Turkish,9.533333333333331,0.9992246086371153,False,0.14540169813691775,Negligible effect,40,40
ES # Spanish,UR # Urdu,26.53333333333333,0.6953976078553776,False,0.3054939872900093,Small effect,40,40
ES # Spanish,VI # Vietnamese,10.342857142857143,0.9990421735414682,False,0.09801775790243719,Negligible effect,40,40
ES # Spanish,ZH # Mandarin,18.46666666666667,0.9342019953600608,False,0.37479718328472317,Small effect,40,40
FA # Persian,FR # French,8.366666666666665,0.9992503452091752,False,0.09786023086470967,Negligible effect,40,40
FA # Persian,GA # Irish,8.685714285714285,0.9994154310849316,False,0.09352220464430304,Negligible effect,40,40
FA # Persian,HE # Hebrew,12.277777777777779,0.9931376883980428,False,0.19288065938023508,Negligible effect,40,40
FA # Persian,HI # Hindi,15.9,0.9548264655342964,False,0.1948082508930193,Negligible effect,40,40
FA # Persian,IT # Italian,11.033333333333333,0.9971664710289211,False,0.04197795948491809,Negligible effect,40,40
FA # Persian,JA # Japanese,13.7,0.9891837852482368,False,0.05350427004772441,Negligible effect,40,40
FA # Persian,KO # Korean,11.833333333333334,0.9949098796348255,False,0.11606546589417814,Negligible effect,40,40
FA # Persian,LV # Latvian,18.84285714285714,0.9574753951752824,False,-0.09526794488717986,Negligible effect,40,40
FA # Persian,PL # Polish,18.766666666666673,0.944758898642956,False,-0.07429908363920365,Negligible effect,40,40
FA # Persian,PS # Pashto,6.5,0.9998511958168692,False,0.18947399529546383,Negligible effect,40,40
FA # Persian,PT # Portuguese,12.177777777777777,0.9958847977911984,False,-0.04739917319476052,Negligible effect,40,40
FA # Persian,RU # Russian,6.520634920634921,0.9999234497129371,False,-0.059302034057826115,Negligible effect,40,40
FA # Persian,SQ # Albanian,8.342857142857142,0.9997802259189792,False,-0.0544948056505328,Negligible effect,40,40
FA # Persian,SW # Swahili,10.787301587301586,0.9985884682663699,False,-0.06678266506584404,Negligible effect,40,40
FA # Persian,TH # Thai,12.366666666666667,0.9927305788924555,False,0.09786023086470967,Negligible effect,40,40
FA # Persian,TR # Turkish,2.0,0.9999999991683892,False,-0.04009988550857473,Negligible effect,40,40
FA # Persian,UR # Urdu,16.54285714285714,0.9570807767605034,False,0.12831401798411002,Negligible effect,40,40
FA # Persian,VI # Vietnamese,5.066666666666667,0.9999936676194306,False,-0.08629938842056004,Negligible effect,40,40
FA # Persian,ZH # Mandarin,10.142857142857142,0.9977232682184024,False,0.18741591009827685,Negligible effect,40,40
FR # French,GA # Irish,7.853968253968253,0.9995715125288938,False,0.0,Negligible effect,40,40
FR # French,HE # Hebrew,10.31111111111111,0.9973854979103338,False,0.10519106780319423,Negligible effect,40,40
FR # French,HI # Hindi,13.066666666666665,0.9756737386051572,False,0.11128775474036819,Negligible effect,40,40
FR # French,IT # Italian,5.333333333333333,0.9999765062247886,False,-0.05815652295081594,Negligible effect,40,40
FR # French,JA # Japanese,9.333333333333332,0.9988885242826785,False,-0.045773262740801735,Negligible effect,40,40
FR # French,KO # Korean,8.533333333333331,0.9991100639817067,False,0.021111174464778164,Negligible effect,40,40
FR # French,LV # Latvian,10.476190476190474,0.9981907623081999,False,-0.2073498676527687,Small effect,40,40
FR # French,PL # Polish,12.399999999999999,0.9925730694848176,False,-0.18816658222188656,Negligible effect,40,40
FR # French,PS # Pashto,2.5333333333333337,0.9999998938253117,False,0.10127023781186585,Negligible effect,40,40
FR # French,PT # Portuguese,14.596825396825395,0.9642689728362884,False,-0.14961712193083254,Negligible effect,40,40
FR # French,RU # Russian,14.53968253968254,0.9651823955072307,False,-0.16455451255033207,Negligible effect,40,40
FR # French,SQ # Albanian,5.777777777777778,0.9999763469235967,False,-0.15683229037972943,Negligible effect,40,40
FR # French,SW # Swahili,10.487301587301584,0.9969889672702414,False,-0.1660345531376274,Negligible effect,40,40
FR # French,TH # Thai,4.0,0.9999965986715591,False,0.0,Negligible effect,40,40
FR # French,TR # Turkish,6.366666666666667,0.9998767595525878,False,-0.1417132478919991,Negligible effect,40,40
FR # French,UR # Urdu,12.177777777777777,0.9850776867088312,False,0.042183233448871565,Negligible effect,40,40
FR # French,VI # Vietnamese,10.152380952380952,0.996222264318634,False,-0.18983533418734216,Negligible effect,40,40
FR # French,ZH # Mandarin,5.311111111111112,0.9999510416091811,False,0.0999644064768934,Negligible effect,40,40
GA # Irish,HE # Hebrew,11.344877344877345,0.9964127117317714,False,0.0998575357893244,Negligible effect,40,40
GA # Irish,HI # Hindi,14.644444444444444,0.9741289523677804,False,0.10621201314134492,Negligible effect,40,40
GA # Irish,IT # Italian,5.187301587301587,0.999982009517917,False,-0.05527699949016754,Negligible effect,40,40
GA # Irish,JA # Japanese,5.187301587301587,0.999982009517917,False,-0.043499620797234455,Negligible effect,40,40
GA # Irish,KO # Korean,3.9873015873015873,0.9999967018444391,False,0.020033891079373797,Negligible effect,40,40
GA # Irish,LV # Latvian,10.787301587301588,0.9976654887643482,False,-0.19711552106506997,Negligible effect,40,40
GA # Irish,PL # Polish,11.644444444444444,0.9930040598326187,False,-0.1783352953221047,Negligible effect,40,40
GA # Irish,PS # Pashto,9.987301587301587,0.9980028563796162,False,0.09610849132757807,Negligible effect,40,40
GA # Irish,PT # Portuguese,9.9004329004329,0.9969117515181181,False,-0.14291215383884487,Negligible effect,40,40
GA # Irish,RU # Russian,13.366666666666665,0.9804385630153791,False,-0.15691159647409186,Negligible effect,40,40
GA # Irish,SQ # Albanian,7.409523809523808,0.9998679493500383,False,-0.14985885332025387,Negligible effect,40,40
GA # Irish,SW # Swahili,12.1004329004329,0.9961026744177591,False,-0.15916291118055478,Negligible effect,40,40
GA # Irish,TH # Thai,3.8539682539682536,0.9999976302978242,False,0.0,Negligible effect,40,40
GA # Irish,TR # Turkish,6.685714285714287,0.9999029135323902,False,-0.13536493598148477,Negligible effect,40,40
GA # Irish,UR # Urdu,15.533333333333331,0.9722379778959789,False,0.04038380551238417,Negligible effect,40,40
GA # Irish,VI # Vietnamese,5.876190476190476,0.9999412123921443,False,-0.1815811418302787,Negligible effect,40,40
GA # Irish,ZH # Mandarin,10.542857142857143,0.9968542424303801,False,0.09499019026608285,Negligible effect,40,40
HE # Hebrew,HI # Hindi,16.09090909090909,0.9511923691654607,False,0.011745442936910787,Negligible effect,40,40
HE # Hebrew,IT # Italian,11.644444444444446,0.9955416876982429,False,-0.1593674180966609,Negligible effect,40,40
HE # Hebrew,JA # Japanese,13.644444444444444,0.9895250235604311,False,-0.14735401454271901,Negligible effect,40,40
HE # Hebrew,KO # Korean,12.444444444444443,0.9923588667846793,False,-0.08302419432734812,Negligible effect,40,40
HE # Hebrew,LV # Latvian,13.033333333333333,0.992749797407651,False,-0.3059731568814589,Small effect,40,40
HE # Hebrew,PL # Polish,11.219047619047618,0.9947853480212991,False,-0.2899905373036328,Small effect,40,40
HE # Hebrew,PS # Pashto,8.444444444444445,0.9991873812274014,False,-0.004148699068225171,Negligible effect,40,40
HE # Hebrew,PT # Portuguese,16.285714285714285,0.9472807893683243,False,-0.24440909189995466,Small effect,40,40
HE # Hebrew,RU # Russian,17.096825396825395,0.9287070754500963,False,-0.26085655589642687,Small effect,40,40
HE # Hebrew,SQ # Albanian,16.08888888888889,0.9819782234933346,False,-0.25114285982661655,Small effect,40,40
HE # Hebrew,SW # Swahili,12.176190476190476,0.9935805540962775,False,-0.2568561841019087,Small effect,40,40
HE # Hebrew,TH # Thai,10.31111111111111,0.9973854979103338,False,-0.10519106780319423,Negligible effect,40,40
HE # Hebrew,TR # Turkish,14.277777777777775,0.9850977228752585,False,-0.23660259774673284,Small effect,40,40
HE # Hebrew,UR # Urdu,17.202020202020204,0.944491022502567,False,-0.05293946546186254,Negligible effect,40,40
HE # Hebrew,VI # Vietnamese,14.063492063492063,0.9806271942774354,False,-0.28261360623930076,Small effect,40,40
HE # Hebrew,ZH # Mandarin,15.222222222222221,0.9759937774528679,False,-0.004096952842689699,Negligible effect,40,40
HI # Hindi,IT # Italian,18.400000000000002,0.9156241046717228,False,-0.16261777306004938,Negligible effect,40,40
HI # Hindi,JA # Japanese,14.399999999999999,0.9673446776574608,False,-0.15122851608527918,Negligible effect,40,40
HI # Hindi,KO # Korean,12.066666666666666,0.9860229982263023,False,-0.09031858786137839,Negligible effect,40,40
HI # Hindi,LV # Latvian,20.0,0.8929270887559887,False,-0.3015596435385024,Small effect,40,40
HI # Hindi,PL # Polish,20.66666666666667,0.8389670103468402,False,-0.2858722330758479,Small effect,40,40
HI # Hindi,PS # Pashto,13.599999999999998,0.9779032400240343,False,-0.015699078692384898,Negligible effect,40,40
HI # Hindi,PT # Portuguese,26.37662337662338,0.6557768938109002,False,-0.24384054387198062,Small effect,40,40
HI # Hindi,RU # Russian,26.571428571428573,0.5948155266884849,False,-0.25925497955691845,Small effect,40,40
HI # Hindi,SQ # Albanian,18.84444444444445,0.9252117606047882,False,-0.25030276275059005,Small effect,40,40
HI # Hindi,SW # Swahili,14.324242424242424,0.9847238113755975,False,-0.2561927775091843,Small effect,40,40
HI # Hindi,TH # Thai,17.066666666666666,0.9294652579662471,False,-0.11128775474036819,Negligible effect,40,40
HI # Hindi,TR # Turkish,13.899999999999999,0.9742943386612642,False,-0.23640841492544093,Small effect,40,40
HI # Hindi,UR # Urdu,5.111111111111111,0.9999930788577104,False,-0.06136170195573203,Negligible effect,40,40
HI # Hindi,VI # Vietnamese,17.21904761904762,0.9255800692233022,False,-0.28045465872571135,Small effect,40,40
HI # Hindi,ZH # Mandarin,12.51111111111111,0.9819489896648055,False,-0.015523490085639855,Negligible effect,40,40
IT # Italian,JA # Japanese,6.666666666666666,0.9999055024250738,False,0.01213130566768079,Negligible effect,40,40
IT # Italian,KO # Korean,5.866666666666667,0.999942096519225,False,0.07789441996345679,Negligible effect,40,40
IT # Italian,LV # Latvian,7.80952380952381,0.9997818526348208,False,-0.14510612958187386,Negligible effect,40,40
IT # Italian,PL # Polish,9.733333333333334,0.9983982760676403,False,-0.12448020124301283,Negligible effect,40,40
IT # Italian,PS # Pashto,7.866666666666665,0.9995652698980433,False,0.15569694037783136,Negligible effect,40,40
IT # Italian,PT # Portuguese,7.93015873015873,0.9991499555783864,False,-0.09209693909692529,Negligible effect,40,40
IT # Italian,RU # Russian,11.873015873015873,0.9918653361170643,False,-0.10551177418591386,Negligible effect,40,40
IT # Italian,SQ # Albanian,4.444444444444445,0.9999983646181169,False,-0.09937474963401297,Negligible effect,40,40
IT # Italian,SW # Swahili,15.82063492063492,0.9775000330260497,False,-0.11055835950603315,Negligible effect,40,40
IT # Italian,TH # Thai,1.3333333333333333,0.9999999998425942,False,0.05815652295081594,Negligible effect,40,40
IT # Italian,TR # Turkish,9.033333333333331,0.9991678368126016,False,-0.08440562368027359,Negligible effect,40,40
IT # Italian,UR # Urdu,17.511111111111113,0.9377996139544682,False,0.0935584686591857,Negligible effect,40,40
IT # Italian,VI # Vietnamese,8.819047619047618,0.9988187327568305,False,-0.13226092226345731,Negligible effect,40,40
IT # Italian,ZH # Mandarin,10.644444444444444,0.9965952225451716,False,0.15380191393738923,Negligible effect,40,40
JA # Japanese,KO # Korean,1.866666666666667,0.9999999950014976,False,0.06570554554119759,Negligible effect,40,40
JA # Japanese,LV # Latvian,7.142857142857142,0.9999074397736036,False,-0.15745366924790027,Negligible effect,40,40
JA # Japanese,PL # Polish,7.7333333333333325,0.9996271319099432,False,-0.13716397396838462,Negligible effect,40,40
JA # Japanese,PS # Pashto,11.866666666666667,0.9947912675284322,False,0.1436458093060415,Negligible effect,40,40
JA # Japanese,PT # Portuguese,15.93015873015873,0.9542653278777197,False,-0.10376157013906841,Negligible effect,40,40
JA # Japanese,RU # Russian,17.873015873015873,0.9293026487162254,False,-0.11741428749456731,Negligible effect,40,40
JA # Japanese,SQ # Albanian,10.444444444444443,0.9989511287866469,False,-0.11100292766086998,Negligible effect,40,40
JA # Japanese,SW # Swahili,17.153968253968262,0.970681725777689,False,-0.12177927509090371,Negligible effect,40,40
JA # Japanese,TH # Thai,5.333333333333333,0.9999765062247886,False,0.045773262740801735,Negligible effect,40,40
JA # Japanese,TR # Turkish,11.7,0.9953628206402371,False,-0.09605661454169061,Negligible effect,40,40
JA # Japanese,UR # Urdu,15.511111111111111,0.9616362906414094,False,0.08244670433289805,Negligible effect,40,40
JA # Japanese,VI # Vietnamese,11.485714285714284,0.9937177040168425,False,-0.14380254174336815,Negligible effect,40,40
JA # Japanese,ZH # Mandarin,10.644444444444444,0.9965952225451716,False,0.14189169257235362,Negligible effect,40,40
KO # Korean,LV # Latvian,7.0095238095238095,0.9998485729746931,False,-0.22511161748976327,Small effect,40,40
KO # Korean,PL # Polish,6.933333333333334,0.9997345014772301,False,-0.20664783175995471,Small effect,40,40
KO # Korean,PS # Pashto,10.666666666666664,0.9965363175912071,False,0.07909100589110686,Negligible effect,40,40
KO # Korean,PT # Portuguese,14.730158730158728,0.9620714239929942,False,-0.16731033625004652,Negligible effect,40,40
KO # Korean,RU # Russian,17.073015873015873,0.9293060809545101,False,-0.18236510719012086,Negligible effect,40,40
KO # Korean,SQ # Albanian,10.31111111111111,0.9984270762700873,False,-0.174376157621203,Negligible effect,40,40
KO # Korean,SW # Swahili,15.953968253968254,0.9760517561577972,False,-0.1828996903880552,Negligible effect,40,40
KO # Korean,TH # Thai,4.533333333333333,0.9999887345900613,False,-0.021111174464778164,Negligible effect,40,40
KO # Korean,TR # Turkish,9.833333333333332,0.998251124701791,False,-0.15949626769257508,Negligible effect,40,40
KO # Korean,UR # Urdu,13.177777777777777,0.9823258513940935,False,0.0227518278562614,Negligible effect,40,40
KO # Korean,VI # Vietnamese,10.285714285714285,0.995810060245293,False,-0.20682023584944645,Small effect,40,40
KO # Korean,ZH # Mandarin,9.444444444444443,0.9978991598915752,False,0.07809797598285631,Negligible effect,40,40
LV # Latvian,PL # Polish,6.266666666666667,0.9999477195701061,False,0.024853943134189406,Negligible effect,40,40
LV # Latvian,PS # Pashto,13.00952380952381,0.9928572080110419,False,0.30269937101969646,Small effect,40,40
LV # Latvian,PT # Portuguese,13.319047619047618,0.9809279799533845,False,0.04598184926707896,Negligible effect,40,40
LV # Latvian,RU # Russian,20.73015873015873,0.8961355687630559,False,0.03511782682181649,Negligible effect,40,40
LV # Latvian,SQ # Albanian,9.587301587301587,0.9995333429656069,False,0.03816619968269229,Negligible effect,40,40
LV # Latvian,SW # Swahili,14.542857142857141,0.9882635196894672,False,0.022082162608684217,Negligible effect,40,40
LV # Latvian,TH # Thai,6.476190476190475,0.9999282907466718,False,0.2073498676527687,Small effect,40,40
LV # Latvian,TR # Turkish,16.842857142857145,0.9744117745834797,False,0.05363499164507362,Negligible effect,40,40
LV # Latvian,UR # Urdu,19.111111111111114,0.9184053875250195,False,0.2279685196800004,Small effect,40,40
LV # Latvian,VI # Vietnamese,16.62857142857143,0.9676396762480077,False,0.0037735814610732167,Negligible effect,40,40
LV # Latvian,ZH # Mandarin,11.787301587301588,0.9950701004954473,False,0.2990270607343341,Small effect,40,40
PL # Polish,PS # Pashto,14.933333333333334,0.9791301660540521,False,0.28659757898156346,Small effect,40,40
PL # Polish,PT # Portuguese,15.504761904761903,0.9473906119806687,False,0.023599753541866504,Negligible effect,40,40
PL # Polish,RU # Russian,17.90995670995671,0.928394570378503,False,0.012027862896911544,Negligible effect,40,40
PL # Polish,SQ # Albanian,14.177777777777777,0.9904397514043253,False,0.015667427291856745,Negligible effect,40,40
PL # Polish,SW # Swahili,15.852380952380951,0.967955232189313,False,0.0,Negligible effect,40,40
PL # Polish,TH # Thai,8.4,0.9992238805205478,False,0.18816658222188656,Negligible effect,40,40
PL # Polish,TR # Turkish,16.766666666666673,0.9656817926472245,False,0.03145984927622306,Negligible effect,40,40
PL # Polish,UR # Urdu,17.77777777777778,0.910165071015622,False,0.21071286072748982,Small effect,40,40
PL # Polish,VI # Vietnamese,16.55238095238095,0.9569146642410844,False,-0.01935189579712958,Negligible effect,40,40
PL # Polish,ZH # Mandarin,13.711111111111112,0.9839181482678591,False,0.28291049260452483,Small effect,40,40
PS # Pashto,PT # Portuguese,16.730158730158728,0.9375676800708118,False,-0.24110996624219447,Small effect,40,40
PS # Pashto,RU # Russian,13.073015873015873,0.9755938197164622,False,-0.25754767056172156,Small effect,40,40
PS # Pashto,SQ # Albanian,8.31111111111111,0.9996095996004728,False,-0.24787093415727465,Small effect,40,40
PS # Pashto,SW # Swahili,12.62063492063492,0.9914611896141204,False,-0.2536958427535319,Small effect,40,40
PS # Pashto,TH # Thai,6.533333333333333,0.9998441392958933,False,-0.10127023781186585,Negligible effect,40,40
PS # Pashto,TR # Turkish,8.499999999999998,0.9991397479326516,False,-0.23328518953772695,Small effect,40,40
PS # Pashto,UR # Urdu,12.711111111111109,0.9863984023999621,False,-0.04927074615298601,Negligible effect,40,40
PS # Pashto,VI # Vietnamese,11.619047619047619,0.9931223618540884,False,-0.2794463590772045,Small effect,40,40
PS # Pashto,ZH # Mandarin,6.311111111111111,0.9998862427340974,False,0.0,Negligible effect,40,40
PT # Portuguese,RU # Russian,8.81111111111111,0.999334486340237,False,-0.011177354881468734,Negligible effect,40,40
PT # Portuguese,SQ # Albanian,8.644444444444444,0.9994401823589546,False,-0.00730251806150186,Negligible effect,40,40
PT # Portuguese,SW # Swahili,14.076190476190476,0.9866392114169381,False,-0.02118849792450242,Negligible effect,40,40
PT # Portuguese,TH # Thai,10.596825396825396,0.9916096516585702,False,0.14961712193083254,Negligible effect,40,40
PT # Portuguese,TR # Turkish,10.177777777777777,0.9985987013880934,False,0.007327811371485603,Negligible effect,40,40
PT # Portuguese,UR # Urdu,24.75757575757576,0.7367254451957486,False,0.17549487976854428,Negligible effect,40,40
PT # Portuguese,VI # Vietnamese,7.777777777777777,0.9997901035133776,False,-0.03974874045173572,Negligible effect,40,40
PT # Portuguese,ZH # Mandarin,15.777777777777777,0.9570513552778738,False,0.2384615384615383,Small effect,40,40
RU # Russian,SQ # Albanian,8.587301587301587,0.9994729881872197,False,0.003711806953902345,Negligible effect,40,40
RU # Russian,SW # Swahili,15.133333333333333,0.9769938954133508,False,-0.010758322547962775,Negligible effect,40,40
RU # Russian,TH # Thai,14.53968253968254,0.9651823955072307,False,0.16455451255033207,Negligible effect,40,40
RU # Russian,TR # Turkish,8.520634920634919,0.9995091937417272,False,0.018625477800376586,Negligible effect,40,40
RU # Russian,UR # Urdu,22.952380952380956,0.7354198254342967,False,0.18920818313950222,Negligible effect,40,40
RU # Russian,VI # Vietnamese,10.12063492063492,0.9986673254754526,False,-0.02937745272908152,Negligible effect,40,40
RU # Russian,ZH # Mandarin,16.12063492063492,0.9506088688231198,False,0.25461272112751887,Small effect,40,40
SQ # Albanian,SW # Swahili,10.463492063492062,0.9989332742647088,False,-0.014078028024414622,Negligible effect,40,40
