language1,language2,chi2_statistic,p_value,significant,cohens_d,cohens_d_interpretation,lang1_sample_size,lang2_sample_size
DE # German,KO # Korean,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
DE # German,LV # Latvian,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
DE # German,PL # Polish,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
DE # German,PS # Pashto,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
DE # German,PT # Portuguese,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
DE # German,RU # Russian,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
DE # German,SQ # Albanian,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
DE # German,SW # Swahili,0.0,1.0,False,0.0,Negligible effect,12,12
DE # German,TH # Thai,3.3333333333333335,0.9926980415255393,False,0.12264631233838462,Negligible effect,12,12
DE # German,TR # Turkish,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
DE # German,UR # Urdu,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
DE # German,VI # Vietnamese,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
DE # German,ZH # Mandarin,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
ES # Spanish,FA # Persian,0.0,1.0,False,0.0,Negligible effect,12,12
ES # Spanish,FR # French,0.0,1.0,False,0.0,Negligible effect,12,12
ES # Spanish,GA # Irish,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
ES # Spanish,HE # Hebrew,0.0,1.0,False,0.0,Negligible effect,12,12
ES # Spanish,HI # Hindi,0.0,1.0,False,0.0,Negligible effect,12,12
ES # Spanish,IT # Italian,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
ES # Spanish,JA # Japanese,0.0,1.0,False,0.0,Negligible effect,12,12
ES # Spanish,KO # Korean,0.0,1.0,False,0.0,Negligible effect,12,12
ES # Spanish,LV # Latvian,0.0,1.0,False,0.0,Negligible effect,12,12
ES # Spanish,PL # Polish,0.0,1.0,False,0.0,Negligible effect,12,12
ES # Spanish,PS # Pashto,0.0,1.0,False,0.0,Negligible effect,12,12
ES # Spanish,PT # Portuguese,0.0,1.0,False,0.0,Negligible effect,12,12
ES # Spanish,RU # Russian,0.0,1.0,False,0.0,Negligible effect,12,12
ES # Spanish,SQ # Albanian,0.0,1.0,False,0.0,Negligible effect,12,12
ES # Spanish,SW # Swahili,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
ES # Spanish,TH # Thai,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
ES # Spanish,TR # Turkish,0.0,1.0,False,0.0,Negligible effect,12,12
ES # Spanish,UR # Urdu,0.0,1.0,False,0.0,Negligible effect,12,12
ES # Spanish,VI # Vietnamese,0.0,1.0,False,0.0,Negligible effect,12,12
ES # Spanish,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,12,12
FA # Persian,FR # French,0.0,1.0,False,0.0,Negligible effect,12,12
FA # Persian,GA # Irish,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
FA # Persian,HE # Hebrew,0.0,1.0,False,0.0,Negligible effect,12,12
FA # Persian,HI # Hindi,0.0,1.0,False,0.0,Negligible effect,12,12
FA # Persian,IT # Italian,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
FA # Persian,JA # Japanese,0.0,1.0,False,0.0,Negligible effect,12,12
FA # Persian,KO # Korean,0.0,1.0,False,0.0,Negligible effect,12,12
FA # Persian,LV # Latvian,0.0,1.0,False,0.0,Negligible effect,12,12
FA # Persian,PL # Polish,0.0,1.0,False,0.0,Negligible effect,12,12
FA # Persian,PS # Pashto,0.0,1.0,False,0.0,Negligible effect,12,12
FA # Persian,PT # Portuguese,0.0,1.0,False,0.0,Negligible effect,12,12
FA # Persian,RU # Russian,0.0,1.0,False,0.0,Negligible effect,12,12
FA # Persian,SQ # Albanian,0.0,1.0,False,0.0,Negligible effect,12,12
FA # Persian,SW # Swahili,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
FA # Persian,TH # Thai,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
FA # Persian,TR # Turkish,0.0,1.0,False,0.0,Negligible effect,12,12
FA # Persian,UR # Urdu,0.0,1.0,False,0.0,Negligible effect,12,12
FA # Persian,VI # Vietnamese,0.0,1.0,False,0.0,Negligible effect,12,12
FA # Persian,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,12,12
FR # French,GA # Irish,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
FR # French,HE # Hebrew,0.0,1.0,False,0.0,Negligible effect,12,12
FR # French,HI # Hindi,0.0,1.0,False,0.0,Negligible effect,12,12
FR # French,IT # Italian,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
FR # French,JA # Japanese,0.0,1.0,False,0.0,Negligible effect,12,12
FR # French,KO # Korean,0.0,1.0,False,0.0,Negligible effect,12,12
FR # French,LV # Latvian,0.0,1.0,False,0.0,Negligible effect,12,12
FR # French,PL # Polish,0.0,1.0,False,0.0,Negligible effect,12,12
FR # French,PS # Pashto,0.0,1.0,False,0.0,Negligible effect,12,12
FR # French,PT # Portuguese,0.0,1.0,False,0.0,Negligible effect,12,12
FR # French,RU # Russian,0.0,1.0,False,0.0,Negligible effect,12,12
FR # French,SQ # Albanian,0.0,1.0,False,0.0,Negligible effect,12,12
FR # French,SW # Swahili,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
FR # French,TH # Thai,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
FR # French,TR # Turkish,0.0,1.0,False,0.0,Negligible effect,12,12
FR # French,UR # Urdu,0.0,1.0,False,0.0,Negligible effect,12,12
FR # French,VI # Vietnamese,0.0,1.0,False,0.0,Negligible effect,12,12
FR # French,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,12,12
GA # Irish,HE # Hebrew,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
GA # Irish,HI # Hindi,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
GA # Irish,IT # Italian,0.0,1.0,False,0.0,Negligible effect,12,12
GA # Irish,JA # Japanese,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
GA # Irish,KO # Korean,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
GA # Irish,LV # Latvian,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
GA # Irish,PL # Polish,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
GA # Irish,PS # Pashto,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
GA # Irish,PT # Portuguese,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
GA # Irish,RU # Russian,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
GA # Irish,SQ # Albanian,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
GA # Irish,SW # Swahili,0.0,1.0,False,0.0,Negligible effect,12,12
GA # Irish,TH # Thai,3.3333333333333335,0.9926980415255393,False,0.12264631233838462,Negligible effect,12,12
GA # Irish,TR # Turkish,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
GA # Irish,UR # Urdu,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
GA # Irish,VI # Vietnamese,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
GA # Irish,ZH # Mandarin,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
HE # Hebrew,HI # Hindi,0.0,1.0,False,0.0,Negligible effect,12,12
HE # Hebrew,IT # Italian,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
HE # Hebrew,JA # Japanese,0.0,1.0,False,0.0,Negligible effect,12,12
HE # Hebrew,KO # Korean,0.0,1.0,False,0.0,Negligible effect,12,12
HE # Hebrew,LV # Latvian,0.0,1.0,False,0.0,Negligible effect,12,12
HE # Hebrew,PL # Polish,0.0,1.0,False,0.0,Negligible effect,12,12
HE # Hebrew,PS # Pashto,0.0,1.0,False,0.0,Negligible effect,12,12
HE # Hebrew,PT # Portuguese,0.0,1.0,False,0.0,Negligible effect,12,12
HE # Hebrew,RU # Russian,0.0,1.0,False,0.0,Negligible effect,12,12
HE # Hebrew,SQ # Albanian,0.0,1.0,False,0.0,Negligible effect,12,12
HE # Hebrew,SW # Swahili,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
HE # Hebrew,TH # Thai,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
HE # Hebrew,TR # Turkish,0.0,1.0,False,0.0,Negligible effect,12,12
HE # Hebrew,UR # Urdu,0.0,1.0,False,0.0,Negligible effect,12,12
HE # Hebrew,VI # Vietnamese,0.0,1.0,False,0.0,Negligible effect,12,12
HE # Hebrew,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,12,12
HI # Hindi,IT # Italian,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
HI # Hindi,JA # Japanese,0.0,1.0,False,0.0,Negligible effect,12,12
HI # Hindi,KO # Korean,0.0,1.0,False,0.0,Negligible effect,12,12
HI # Hindi,LV # Latvian,0.0,1.0,False,0.0,Negligible effect,12,12
HI # Hindi,PL # Polish,0.0,1.0,False,0.0,Negligible effect,12,12
HI # Hindi,PS # Pashto,0.0,1.0,False,0.0,Negligible effect,12,12
HI # Hindi,PT # Portuguese,0.0,1.0,False,0.0,Negligible effect,12,12
HI # Hindi,RU # Russian,0.0,1.0,False,0.0,Negligible effect,12,12
HI # Hindi,SQ # Albanian,0.0,1.0,False,0.0,Negligible effect,12,12
HI # Hindi,SW # Swahili,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
HI # Hindi,TH # Thai,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
HI # Hindi,TR # Turkish,0.0,1.0,False,0.0,Negligible effect,12,12
HI # Hindi,UR # Urdu,0.0,1.0,False,0.0,Negligible effect,12,12
HI # Hindi,VI # Vietnamese,0.0,1.0,False,0.0,Negligible effect,12,12
HI # Hindi,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,12,12
IT # Italian,JA # Japanese,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
IT # Italian,KO # Korean,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
IT # Italian,LV # Latvian,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
IT # Italian,PL # Polish,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
IT # Italian,PS # Pashto,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
IT # Italian,PT # Portuguese,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
IT # Italian,RU # Russian,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
IT # Italian,SQ # Albanian,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
IT # Italian,SW # Swahili,0.0,1.0,False,0.0,Negligible effect,12,12
IT # Italian,TH # Thai,3.3333333333333335,0.9926980415255393,False,0.12264631233838462,Negligible effect,12,12
IT # Italian,TR # Turkish,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
IT # Italian,UR # Urdu,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
IT # Italian,VI # Vietnamese,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
IT # Italian,ZH # Mandarin,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
JA # Japanese,KO # Korean,0.0,1.0,False,0.0,Negligible effect,12,12
JA # Japanese,LV # Latvian,0.0,1.0,False,0.0,Negligible effect,12,12
JA # Japanese,PL # Polish,0.0,1.0,False,0.0,Negligible effect,12,12
JA # Japanese,PS # Pashto,0.0,1.0,False,0.0,Negligible effect,12,12
JA # Japanese,PT # Portuguese,0.0,1.0,False,0.0,Negligible effect,12,12
JA # Japanese,RU # Russian,0.0,1.0,False,0.0,Negligible effect,12,12
JA # Japanese,SQ # Albanian,0.0,1.0,False,0.0,Negligible effect,12,12
JA # Japanese,SW # Swahili,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
JA # Japanese,TH # Thai,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
JA # Japanese,TR # Turkish,0.0,1.0,False,0.0,Negligible effect,12,12
JA # Japanese,UR # Urdu,0.0,1.0,False,0.0,Negligible effect,12,12
JA # Japanese,VI # Vietnamese,0.0,1.0,False,0.0,Negligible effect,12,12
JA # Japanese,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,12,12
KO # Korean,LV # Latvian,0.0,1.0,False,0.0,Negligible effect,12,12
KO # Korean,PL # Polish,0.0,1.0,False,0.0,Negligible effect,12,12
KO # Korean,PS # Pashto,0.0,1.0,False,0.0,Negligible effect,12,12
KO # Korean,PT # Portuguese,0.0,1.0,False,0.0,Negligible effect,12,12
KO # Korean,RU # Russian,0.0,1.0,False,0.0,Negligible effect,12,12
KO # Korean,SQ # Albanian,0.0,1.0,False,0.0,Negligible effect,12,12
KO # Korean,SW # Swahili,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
KO # Korean,TH # Thai,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
KO # Korean,TR # Turkish,0.0,1.0,False,0.0,Negligible effect,12,12
KO # Korean,UR # Urdu,0.0,1.0,False,0.0,Negligible effect,12,12
KO # Korean,VI # Vietnamese,0.0,1.0,False,0.0,Negligible effect,12,12
KO # Korean,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,12,12
LV # Latvian,PL # Polish,0.0,1.0,False,0.0,Negligible effect,12,12
LV # Latvian,PS # Pashto,0.0,1.0,False,0.0,Negligible effect,12,12
LV # Latvian,PT # Portuguese,0.0,1.0,False,0.0,Negligible effect,12,12
LV # Latvian,RU # Russian,0.0,1.0,False,0.0,Negligible effect,12,12
LV # Latvian,SQ # Albanian,0.0,1.0,False,0.0,Negligible effect,12,12
LV # Latvian,SW # Swahili,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
LV # Latvian,TH # Thai,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
LV # Latvian,TR # Turkish,0.0,1.0,False,0.0,Negligible effect,12,12
LV # Latvian,UR # Urdu,0.0,1.0,False,0.0,Negligible effect,12,12
LV # Latvian,VI # Vietnamese,0.0,1.0,False,0.0,Negligible effect,12,12
LV # Latvian,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,12,12
PL # Polish,PS # Pashto,0.0,1.0,False,0.0,Negligible effect,12,12
PL # Polish,PT # Portuguese,0.0,1.0,False,0.0,Negligible effect,12,12
PL # Polish,RU # Russian,0.0,1.0,False,0.0,Negligible effect,12,12
PL # Polish,SQ # Albanian,0.0,1.0,False,0.0,Negligible effect,12,12
PL # Polish,SW # Swahili,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
PL # Polish,TH # Thai,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
PL # Polish,TR # Turkish,0.0,1.0,False,0.0,Negligible effect,12,12
PL # Polish,UR # Urdu,0.0,1.0,False,0.0,Negligible effect,12,12
PL # Polish,VI # Vietnamese,0.0,1.0,False,0.0,Negligible effect,12,12
PL # Polish,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,12,12
PS # Pashto,PT # Portuguese,0.0,1.0,False,0.0,Negligible effect,12,12
PS # Pashto,RU # Russian,0.0,1.0,False,0.0,Negligible effect,12,12
PS # Pashto,SQ # Albanian,0.0,1.0,False,0.0,Negligible effect,12,12
PS # Pashto,SW # Swahili,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
PS # Pashto,TH # Thai,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
PS # Pashto,TR # Turkish,0.0,1.0,False,0.0,Negligible effect,12,12
PS # Pashto,UR # Urdu,0.0,1.0,False,0.0,Negligible effect,12,12
PS # Pashto,VI # Vietnamese,0.0,1.0,False,0.0,Negligible effect,12,12
PS # Pashto,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,12,12
PT # Portuguese,RU # Russian,0.0,1.0,False,0.0,Negligible effect,12,12
PT # Portuguese,SQ # Albanian,0.0,1.0,False,0.0,Negligible effect,12,12
PT # Portuguese,SW # Swahili,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
PT # Portuguese,TH # Thai,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
PT # Portuguese,TR # Turkish,0.0,1.0,False,0.0,Negligible effect,12,12
PT # Portuguese,UR # Urdu,0.0,1.0,False,0.0,Negligible effect,12,12
PT # Portuguese,VI # Vietnamese,0.0,1.0,False,0.0,Negligible effect,12,12
PT # Portuguese,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,12,12
RU # Russian,SQ # Albanian,0.0,1.0,False,0.0,Negligible effect,12,12
RU # Russian,SW # Swahili,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
RU # Russian,TH # Thai,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
RU # Russian,TR # Turkish,0.0,1.0,False,0.0,Negligible effect,12,12
RU # Russian,UR # Urdu,0.0,1.0,False,0.0,Negligible effect,12,12
RU # Russian,VI # Vietnamese,0.0,1.0,False,0.0,Negligible effect,12,12
RU # Russian,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,12,12
SQ # Albanian,SW # Swahili,1.3333333333333333,0.9997866811294408,False,-0.12264631233838462,Negligible effect,12,12
SQ # Albanian,TH # Thai,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
SQ # Albanian,TR # Turkish,0.0,1.0,False,0.0,Negligible effect,12,12
SQ # Albanian,UR # Urdu,0.0,1.0,False,0.0,Negligible effect,12,12
SQ # Albanian,VI # Vietnamese,0.0,1.0,False,0.0,Negligible effect,12,12
SQ # Albanian,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,12,12
SW # Swahili,TH # Thai,3.3333333333333335,0.9926980415255393,False,0.12264631233838462,Negligible effect,12,12
SW # Swahili,TR # Turkish,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
SW # Swahili,UR # Urdu,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
SW # Swahili,VI # Vietnamese,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
SW # Swahili,ZH # Mandarin,1.3333333333333333,0.9997866811294408,False,0.12264631233838462,Negligible effect,12,12
TH # Thai,TR # Turkish,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
TH # Thai,UR # Urdu,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
TH # Thai,VI # Vietnamese,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
TH # Thai,ZH # Mandarin,2.0,0.9984958817174162,False,0.0,Negligible effect,12,12
TR # Turkish,UR # Urdu,0.0,1.0,False,0.0,Negligible effect,12,12
TR # Turkish,VI # Vietnamese,0.0,1.0,False,0.0,Negligible effect,12,12
TR # Turkish,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,12,12
UR # Urdu,VI # Vietnamese,0.0,1.0,False,0.0,Negligible effect,12,12
UR # Urdu,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,12,12
VI # Vietnamese,ZH # Mandarin,0.0,1.0,False,0.0,Negligible effect,12,12
