Language1,Language2,NounCategory,Noun,Proficiency,Prompt,Adjectives1,Adjectives2,L1L2AdjectiveIntersection,L1UniqueAdjectives,L2UniqueAdjectives,CosineDistance,JaccardDistance
AR # Arabic,BN # Bengali,Plants,tomato,B2,most frequent,red;big;small;fresh;ripe;round;soft;new;old;sweet,red;big;small;fresh;new;old;round;ripe;soft;juicy,big;fresh;new;old;red;ripe;round;small;soft,sweet,juicy,0.010228999890387058,0.18181818181818177
AR # Arabic,BN # Bengali,Plants,tree,B2,most frequent,big;small;old;new;green;tall;short;wild;thick;young,big;small;old;new;green;tall;short;thick;thin;strong,big;green;new;old;short;small;tall;thick,wild;young,strong;thin,0.03501199930906296,0.33333333333333337
AR # Arabic,DE # German,Plants,cactus,B2,most frequent,green;big;small;old;new;tall;short;wild;dry;sharp,green;big;small;tall;short;old;new;wild;dry;thick,big;dry;green;new;old;short;small;tall;wild,sharp,thick,0.014894999563694,0.18181818181818177
AR # Arabic,DE # German,Plants,eggplant,B2,most frequent,purple;big;small;fresh;old;new;soft;hard;long;round,purple;big;small;long;short;fresh;new;old;soft;round,big;fresh;long;new;old;purple;round;small;soft,hard,short,0.0170889999717474,0.18181818181818177
AR # Arabic,DE # German,Plants,flower,B2,most frequent,beautiful;small;big;red;white;yellow;fresh;wild;simple;colorful,beautiful;small;big;red;white;yellow;blue;fresh;new;wild,beautiful;big;fresh;red;small;white;wild;yellow,colorful;simple,blue;new,0.034634001553058624,0.33333333333333337
AR # Arabic,DE # German,Plants,grass,B2,most frequent,green;long;short;soft;thick;wild;fresh;dry;new;old,green;long;short;soft;thick;fresh;new;wild;dry;clean,dry;fresh;green;long;new;short;soft;thick;wild,old,clean,0.02064099907875061,0.18181818181818177
AR # Arabic,DE # German,Plants,lettuce,B2,most frequent,green;fresh;big;small;soft;hard;new;old;round;healthy,green;fresh;big;small;new;old;soft;clean;round;healthy,big;fresh;green;healthy;new;old;round;small;soft,hard,clean,0.019896000623703003,0.18181818181818177
AR # Arabic,DE # German,Plants,mushroom,B2,most frequent,small;big;white;brown;fresh;wild;soft;hard;new;old,small;big;white;brown;fresh;wild;new;old;soft;round,big;brown;fresh;new;old;small;soft;white;wild,hard,round,0.01823600009083748,0.18181818181818177
AR # Arabic,DE # German,Plants,onion,B2,most frequent,big;small;white;red;fresh;old;new;round;strong;sweet,big;small;white;red;fresh;new;old;round;strong;soft,big;fresh;new;old;red;round;small;strong;white,sweet,soft,0.015375999733805656,0.18181818181818177
AR # Arabic,DE # German,Plants,pepper,B2,most frequent,red;green;yellow;big;small;hot;sweet;fresh;new;old,red;green;yellow;big;small;hot;sweet;fresh;new;old,big;fresh;green;hot;new;old;red;small;sweet;yellow,,,0.0,0.0
AR # Arabic,DE # German,Plants,potato,B2,most frequent,big;small;white;brown;fresh;old;new;round;soft;hard,big;small;white;brown;fresh;new;old;round;soft;hard,big;brown;fresh;hard;new;old;round;small;soft;white,,,0.0,0.0
AR # Arabic,DE # German,Plants,rose,B2,most frequent,red;white;yellow;pink;beautiful;fresh;wild;small;big;new,red;white;yellow;pink;beautiful;fresh;new;wild;big;small,beautiful;big;fresh;new;pink;red;small;white;wild;yellow,,,0.0,0.0
AR # Arabic,DE # German,Plants,tomato,B2,most frequent,red;big;small;fresh;ripe;round;soft;new;old;sweet,red;big;small;fresh;new;old;round;soft;ripe;juicy,big;fresh;new;old;red;ripe;round;small;soft,sweet,juicy,0.010228999890387058,0.18181818181818177
AR # Arabic,DE # German,Plants,tree,B2,most frequent,big;small;old;new;green;tall;short;wild;thick;young,big;small;old;new;green;tall;short;thick;wild;beautiful,big;green;new;old;short;small;tall;thick;wild,young,beautiful,0.018214000388979912,0.18181818181818177
AR # Arabic,ES # Spanish,Plants,cactus,B2,most frequent,green;big;small;old;new;tall;short;wild;dry;sharp,green;big;small;tall;short;old;new;wild;dry;sharp,big;dry;green;new;old;sharp;short;small;tall;wild,,,0.0,0.0
AR # Arabic,ES # Spanish,Plants,eggplant,B2,most frequent,purple;big;small;fresh;old;new;soft;hard;long;round,purple;big;small;fresh;new;old;long;round;clean;soft,big;fresh;long;new;old;purple;round;small;soft,hard,clean,0.01983500085771084,0.18181818181818177
AR # Arabic,ES # Spanish,Plants,flower,B2,most frequent,beautiful;small;big;red;white;yellow;fresh;wild;simple;colorful,beautiful;small;big;red;white;yellow;fresh;new;old;colorful,beautiful;big;colorful;fresh;red;small;white;yellow,simple;wild,new;old,0.042771000415086746,0.33333333333333337
AR # Arabic,ES # Spanish,Plants,grass,B2,most frequent,green;long;short;soft;thick;wild;fresh;dry;new;old,green;long;short;soft;fresh;dry;thick;wild;new;old,dry;fresh;green;long;new;old;short;soft;thick;wild,,,0.0,0.0
AR # Arabic,ES # Spanish,Plants,lettuce,B2,most frequent,green;fresh;big;small;soft;hard;new;old;round;healthy,green;fresh;big;small;new;old;clean;soft;round;healthy,big;fresh;green;healthy;new;old;round;small;soft,hard,clean,0.01989700086414814,0.18181818181818177
AR # Arabic,ES # Spanish,Plants,mushroom,B2,most frequent,small;big;white;brown;fresh;wild;soft;hard;new;old,small;big;white;brown;fresh;wild;new;old;soft;round,big;brown;fresh;new;old;small;soft;white;wild,hard,round,0.01823600009083748,0.18181818181818177
AR # Arabic,ES # Spanish,Plants,onion,B2,most frequent,big;small;white;red;fresh;old;new;round;strong;sweet,big;small;white;red;fresh;new;old;round;clean;strong,big;fresh;new;old;red;round;small;strong;white,sweet,clean,0.019752999767661095,0.18181818181818177
AR # Arabic,ES # Spanish,Plants,pepper,B2,most frequent,red;green;yellow;big;small;hot;sweet;fresh;new;old,red;green;yellow;big;small;hot;sweet;fresh;new;old,big;fresh;green;hot;new;old;red;small;sweet;yellow,,,0.0,0.0
AR # Arabic,ES # Spanish,Plants,potato,B2,most frequent,big;small;white;brown;fresh;old;new;round;soft;hard,big;small;white;brown;fresh;new;old;round;clean;soft,big;brown;fresh;new;old;round;small;soft;white,hard,clean,0.019934000447392464,0.18181818181818177
AR # Arabic,ES # Spanish,Plants,rose,B2,most frequent,red;white;yellow;pink;beautiful;fresh;wild;small;big;new,red;white;pink;yellow;beautiful;fresh;new;old;small;big,beautiful;big;fresh;new;pink;red;small;white;yellow,wild,old,0.021700000390410423,0.18181818181818177
AR # Arabic,ES # Spanish,Plants,tomato,B2,most frequent,red;big;small;fresh;ripe;round;soft;new;old;sweet,red;big;small;fresh;new;old;round;clean;soft;ripe,big;fresh;new;old;red;ripe;round;small;soft,sweet,clean,0.01964000053703785,0.18181818181818177
AR # Arabic,ES # Spanish,Plants,tree,B2,most frequent,big;small;old;new;green;tall;short;wild;thick;young,big;small;old;new;green;tall;short;thick;wild;strong,big;green;new;old;short;small;tall;thick;wild,young,strong,0.01720000058412552,0.18181818181818177
AR # Arabic,FA # Persian,Plants,cactus,B2,most frequent,green;big;small;old;new;tall;short;wild;dry;sharp,green;small;big;tall;short;old;new;dry;round;wild,big;dry;green;new;old;short;small;tall;wild,sharp,round,0.014228999614715576,0.18181818181818177
AR # Arabic,FA # Persian,Plants,eggplant,B2,most frequent,purple;big;small;fresh;old;new;soft;hard;long;round,purple;big;small;fresh;long;short;new;old;round;soft,big;fresh;long;new;old;purple;round;small;soft,hard,short,0.0170889999717474,0.18181818181818177
AR # Arabic,FA # Persian,Plants,flower,B2,most frequent,beautiful;small;big;red;white;yellow;fresh;wild;simple;colorful,beautiful;small;big;red;white;yellow;blue;fresh;new;colorful,beautiful;big;colorful;fresh;red;small;white;yellow,simple;wild,blue;new,0.037824999541044235,0.33333333333333337
AR # Arabic,FA # Persian,Plants,grass,B2,most frequent,green;long;short;soft;thick;wild;fresh;dry;new;old,green;long;short;soft;fresh;dry;thick;new;old;wild,dry;fresh;green;long;new;old;short;soft;thick;wild,,,0.0,0.0
AR # Arabic,FA # Persian,Plants,lettuce,B2,most frequent,green;fresh;big;small;soft;hard;new;old;round;healthy,green;fresh;big;small;new;old;soft;round;crisp;healthy,big;fresh;green;healthy;new;old;round;small;soft,hard,crisp,0.011514999903738499,0.18181818181818177
AR # Arabic,FA # Persian,Plants,mushroom,B2,most frequent,small;big;white;brown;fresh;wild;soft;hard;new;old,small;big;white;brown;fresh;wild;new;old;soft;round,big;brown;fresh;new;old;small;soft;white;wild,hard,round,0.01823600009083748,0.18181818181818177
AR # Arabic,FA # Persian,Plants,onion,B2,most frequent,big;small;white;red;fresh;old;new;round;strong;sweet,big;small;white;red;fresh;new;old;round;strong;sweet,big;fresh;new;old;red;round;small;strong;sweet;white,,,0.0,0.0
AR # Arabic,FA # Persian,Plants,pepper,B2,most frequent,red;green;yellow;big;small;hot;sweet;fresh;new;old,red;green;yellow;hot;sweet;big;small;fresh;new;old,big;fresh;green;hot;new;old;red;small;sweet;yellow,,,0.0,0.0
AR # Arabic,FA # Persian,Plants,potato,B2,most frequent,big;small;white;brown;fresh;old;new;round;soft;hard,big;small;white;brown;fresh;new;old;round;soft;hard,big;brown;fresh;hard;new;old;round;small;soft;white,,,0.0,0.0
AR # Arabic,FA # Persian,Plants,rose,B2,most frequent,red;white;yellow;pink;beautiful;fresh;wild;small;big;new,red;white;yellow;pink;beautiful;fresh;new;old;big;small,beautiful;big;fresh;new;pink;red;small;white;yellow,wild,old,0.021700000390410423,0.18181818181818177
AR # Arabic,FA # Persian,Plants,tomato,B2,most frequent,red;big;small;fresh;ripe;round;soft;new;old;sweet,red;big;small;fresh;new;old;round;soft;ripe;juicy,big;fresh;new;old;red;ripe;round;small;soft,sweet,juicy,0.010228999890387058,0.18181818181818177
AR # Arabic,FA # Persian,Plants,tree,B2,most frequent,big;small;old;new;green;tall;short;wild;thick;young,big;small;old;new;green;tall;short;young;strong;beautiful,big;green;new;old;short;small;tall;young,thick;wild,beautiful;strong,0.03129199892282486,0.33333333333333337
AR # Arabic,FR # French,Plants,cactus,B2,most frequent,green;big;small;old;new;tall;short;wild;dry;sharp,green;big;small;tall;short;old;new;wild;dry;sharp,big;dry;green;new;old;sharp;short;small;tall;wild,,,0.0,0.0
AR # Arabic,FR # French,Plants,eggplant,B2,most frequent,purple;big;small;fresh;old;new;soft;hard;long;round,purple;big;small;fresh;new;old;long;short;soft;round,big;fresh;long;new;old;purple;round;small;soft,hard,short,0.0170889999717474,0.18181818181818177
AR # Arabic,FR # French,Plants,flower,B2,most frequent,beautiful;small;big;red;white;yellow;fresh;wild;simple;colorful,beautiful;small;big;red;white;yellow;blue;fresh;new;colorful,beautiful;big;colorful;fresh;red;small;white;yellow,simple;wild,blue;new,0.037824999541044235,0.33333333333333337
AR # Arabic,FR # French,Plants,grass,B2,most frequent,green;long;short;soft;thick;wild;fresh;dry;new;old,green;long;short;soft;fresh;new;old;thick;wild;dry,dry;fresh;green;long;new;old;short;soft;thick;wild,,,0.0,0.0
AR # Arabic,FR # French,Plants,lettuce,B2,most frequent,green;fresh;big;small;soft;hard;new;old;round;healthy,green;fresh;big;small;new;old;soft;round;healthy;crisp,big;fresh;green;healthy;new;old;round;small;soft,hard,crisp,0.011514999903738499,0.18181818181818177
AR # Arabic,FR # French,Plants,mushroom,B2,most frequent,small;big;white;brown;fresh;wild;soft;hard;new;old,small;big;white;brown;fresh;new;old;wild;soft;round,big;brown;fresh;new;old;small;soft;white;wild,hard,round,0.01823600009083748,0.18181818181818177
AR # Arabic,FR # French,Plants,onion,B2,most frequent,big;small;white;red;fresh;old;new;round;strong;sweet,white;red;big;small;fresh;new;old;round;strong;sweet,big;fresh;new;old;red;round;small;strong;sweet;white,,,0.0,0.0
AR # Arabic,FR # French,Plants,pepper,B2,most frequent,red;green;yellow;big;small;hot;sweet;fresh;new;old,red;green;yellow;big;small;hot;sweet;fresh;new;round,big;fresh;green;hot;new;red;small;sweet;yellow,old,round,0.02000500075519085,0.18181818181818177
AR # Arabic,FR # French,Plants,potato,B2,most frequent,big;small;white;brown;fresh;old;new;round;soft;hard,big;small;white;brown;fresh;new;old;round;soft;hard,big;brown;fresh;hard;new;old;round;small;soft;white,,,0.0,0.0
AR # Arabic,FR # French,Plants,rose,B2,most frequent,red;white;yellow;pink;beautiful;fresh;wild;small;big;new,red;white;pink;yellow;beautiful;fresh;new;old;big;small,beautiful;big;fresh;new;pink;red;small;white;yellow,wild,old,0.021700000390410423,0.18181818181818177
AR # Arabic,FR # French,Plants,tomato,B2,most frequent,red;big;small;fresh;ripe;round;soft;new;old;sweet,red;big;small;fresh;new;old;round;soft;ripe;juicy,big;fresh;new;old;red;ripe;round;small;soft,sweet,juicy,0.010228999890387058,0.18181818181818177
AR # Arabic,FR # French,Plants,tree,B2,most frequent,big;small;old;new;green;tall;short;wild;thick;young,big;small;old;new;green;tall;short;thick;wild;strong,big;green;new;old;short;small;tall;thick;wild,young,strong,0.01720000058412552,0.18181818181818177
AR # Arabic,GA # Irish,Plants,cactus,B2,most frequent,green;big;small;old;new;tall;short;wild;dry;sharp,green;big;small;old;new;tall;short;wild;dry;sharp,big;dry;green;new;old;sharp;short;small;tall;wild,,,0.0,0.0
AR # Arabic,GA # Irish,Plants,eggplant,B2,most frequent,purple;big;small;fresh;old;new;soft;hard;long;round,purple;big;small;old;new;fresh;long;short;soft;hard,big;fresh;hard;long;new;old;purple;small;soft,round,short,0.016706999391317368,0.18181818181818177
AR # Arabic,GA # Irish,Plants,flower,B2,most frequent,beautiful;small;big;red;white;yellow;fresh;wild;simple;colorful,beautiful;small;big;red;white;yellow;fresh;new;old;pretty,beautiful;big;fresh;red;small;white;yellow,colorful;simple;wild,new;old;pretty,0.057923998683691025,0.46153846153846156
AR # Arabic,GA # Irish,Plants,grass,B2,most frequent,green;long;short;soft;thick;wild;fresh;dry;new;old,green;long;short;soft;fresh;new;old;thick;wild;dry,dry;fresh;green;long;new;old;short;soft;thick;wild,,,0.0,0.0
AR # Arabic,GA # Irish,Plants,lettuce,B2,most frequent,green;fresh;big;small;soft;hard;new;old;round;healthy,green;fresh;big;small;new;old;soft;hard;clean;simple,big;fresh;green;hard;new;old;small;soft,healthy;round,clean;simple,0.03891399875283241,0.33333333333333337
AR # Arabic,GA # Irish,Plants,mushroom,B2,most frequent,small;big;white;brown;fresh;wild;soft;hard;new;old,small;big;white;brown;fresh;old;soft;hard;wild;new,big;brown;fresh;hard;new;old;small;soft;white;wild,,,0.0,0.0
AR # Arabic,GA # Irish,Plants,onion,B2,most frequent,big;small;white;red;fresh;old;new;round;strong;sweet,big;small;white;red;fresh;old;new;round;hard;soft,big;fresh;new;old;red;round;small;white,strong;sweet,hard;soft,0.03322799876332283,0.33333333333333337
AR # Arabic,GA # Irish,Plants,pepper,B2,most frequent,red;green;yellow;big;small;hot;sweet;fresh;new;old,red;green;yellow;big;small;hot;sweet;fresh;new;old,big;fresh;green;hot;new;old;red;small;sweet;yellow,,,0.0,0.0
AR # Arabic,GA # Irish,Plants,potato,B2,most frequent,big;small;white;brown;fresh;old;new;round;soft;hard,big;small;white;brown;fresh;old;new;round;hard;soft,big;brown;fresh;hard;new;old;round;small;soft;white,,,0.0,0.0
AR # Arabic,GA # Irish,Plants,rose,B2,most frequent,red;white;yellow;pink;beautiful;fresh;wild;small;big;new,red;white;pink;beautiful;fresh;new;old;small;big;pretty,beautiful;big;fresh;new;pink;red;small;white,wild;yellow,old;pretty,0.04055599868297577,0.33333333333333337
AR # Arabic,GA # Irish,Plants,tomato,B2,most frequent,red;big;small;fresh;ripe;round;soft;new;old;sweet,red;big;small;fresh;old;new;round;soft;hard;ripe,big;fresh;new;old;red;ripe;round;small;soft,sweet,hard,0.019291000440716743,0.18181818181818177
AR # Arabic,GA # Irish,Plants,tree,B2,most frequent,big;small;old;new;green;tall;short;wild;thick;young,big;small;old;new;green;tall;short;strong;wild;thick,big;green;new;old;short;small;tall;thick;wild,young,strong,0.01720000058412552,0.18181818181818177
AR # Arabic,HE # Hebrew,Plants,cactus,B2,most frequent,green;big;small;old;new;tall;short;wild;dry;sharp,green;big;small;tall;short;old;new;dry;thick;sharp,big;dry;green;new;old;sharp;short;small;tall,wild,thick,0.018042000010609627,0.18181818181818177
AR # Arabic,HE # Hebrew,Plants,eggplant,B2,most frequent,purple;big;small;fresh;old;new;soft;hard;long;round,purple;big;small;fresh;new;old;long;round;soft;hard,big;fresh;hard;long;new;old;purple;round;small;soft,,,0.0,0.0
AR # Arabic,HE # Hebrew,Plants,flower,B2,most frequent,beautiful;small;big;red;white;yellow;fresh;wild;simple;colorful,beautiful;small;big;red;white;yellow;blue;fresh;new;simple,beautiful;big;fresh;red;simple;small;white;yellow,colorful;wild,blue;new,0.03884800150990486,0.33333333333333337
AR # Arabic,HE # Hebrew,Plants,grass,B2,most frequent,green;long;short;soft;thick;wild;fresh;dry;new;old,green;long;short;soft;fresh;new;old;thick;dry;wet,dry;fresh;green;long;new;old;short;soft;thick,wild,wet,0.020038999617099762,0.18181818181818177
AR # Arabic,HE # Hebrew,Plants,lettuce,B2,most frequent,green;fresh;big;small;soft;hard;new;old;round;healthy,green;fresh;big;small;new;old;soft;round;long;healthy,big;fresh;green;healthy;new;old;round;small;soft,hard,long,0.015982000157237053,0.18181818181818177
AR # Arabic,HE # Hebrew,Plants,mushroom,B2,most frequent,small;big;white;brown;fresh;wild;soft;hard;new;old,small;big;white;brown;fresh;new;old;soft;round;wild,big;brown;fresh;new;old;small;soft;white;wild,hard,round,0.01823600009083748,0.18181818181818177
AR # Arabic,HE # Hebrew,Plants,onion,B2,most frequent,big;small;white;red;fresh;old;new;round;strong;sweet,big;small;white;red;fresh;new;old;round;strong;sweet,big;fresh;new;old;red;round;small;strong;sweet;white,,,0.0,0.0
AR # Arabic,HE # Hebrew,Plants,pepper,B2,most frequent,red;green;yellow;big;small;hot;sweet;fresh;new;old,red;green;yellow;big;small;fresh;new;old;hot;sweet,big;fresh;green;hot;new;old;red;small;sweet;yellow,,,0.0,0.0
AR # Arabic,HE # Hebrew,Plants,potato,B2,most frequent,big;small;white;brown;fresh;old;new;round;soft;hard,big;small;white;brown;fresh;new;old;round;soft;hard,big;brown;fresh;hard;new;old;round;small;soft;white,,,0.0,0.0
AR # Arabic,HE # Hebrew,Plants,rose,B2,most frequent,red;white;yellow;pink;beautiful;fresh;wild;small;big;new,red;white;pink;yellow;beautiful;fresh;new;old;small;big,beautiful;big;fresh;new;pink;red;small;white;yellow,wild,old,0.021700000390410423,0.18181818181818177
AR # Arabic,HE # Hebrew,Plants,tomato,B2,most frequent,red;big;small;fresh;ripe;round;soft;new;old;sweet,red;big;small;fresh;new;old;round;soft;sweet;ripe,big;fresh;new;old;red;ripe;round;small;soft;sweet,,,0.0,0.0
AR # Arabic,HE # Hebrew,Plants,tree,B2,most frequent,big;small;old;new;green;tall;short;wild;thick;young,big;small;old;new;green;tall;short;thick;strong;young,big;green;new;old;short;small;tall;thick;young,wild,strong,0.017268000170588493,0.18181818181818177
AR # Arabic,HI # Hindi,Plants,cactus,B2,most frequent,green;big;small;old;new;tall;short;wild;dry;sharp,green;big;small;old;new;tall;short;wild;dry;sharp,big;dry;green;new;old;sharp;short;small;tall;wild,,,0.0,0.0
AR # Arabic,HI # Hindi,Plants,eggplant,B2,most frequent,purple;big;small;fresh;old;new;soft;hard;long;round,purple;big;small;fresh;old;new;soft;hard;round;long,big;fresh;hard;long;new;old;purple;round;small;soft,,,0.0,0.0
AR # Arabic,HI # Hindi,Plants,flower,B2,most frequent,beautiful;small;big;red;white;yellow;fresh;wild;simple;colorful,beautiful;small;big;red;white;yellow;fresh;new;wild;simple,beautiful;big;fresh;red;simple;small;white;wild;yellow,colorful,new,0.020208999514579773,0.18181818181818177
AR # Arabic,HI # Hindi,Plants,grass,B2,most frequent,green;long;short;soft;thick;wild;fresh;dry;new;old,green;long;short;soft;fresh;wild;thick;dry;new;small,dry;fresh;green;long;new;short;soft;thick;wild,old,small,0.018854999914765358,0.18181818181818177
AR # Arabic,HI # Hindi,Plants,lettuce,B2,most frequent,green;fresh;big;small;soft;hard;new;old;round;healthy,green;fresh;big;small;new;old;soft;hard;round;healthy,big;fresh;green;hard;healthy;new;old;round;small;soft,,,0.0,0.0
AR # Arabic,HI # Hindi,Plants,mushroom,B2,most frequent,small;big;white;brown;fresh;wild;soft;hard;new;old,small;big;white;brown;fresh;old;wild;soft;round;new,big;brown;fresh;new;old;small;soft;white;wild,hard,round,0.01823600009083748,0.18181818181818177
AR # Arabic,HI # Hindi,Plants,onion,B2,most frequent,big;small;white;red;fresh;old;new;round;strong;sweet,big;small;white;red;fresh;old;round;new;strong;soft,big;fresh;new;old;red;round;small;strong;white,sweet,soft,0.015375999733805656,0.18181818181818177
AR # Arabic,HI # Hindi,Plants,pepper,B2,most frequent,red;green;yellow;big;small;hot;sweet;fresh;new;old,red;green;big;small;hot;sweet;fresh;new;round;spicy,big;fresh;green;hot;new;red;small;sweet,old;yellow,round;spicy,0.042197998613119125,0.33333333333333337
AR # Arabic,HI # Hindi,Plants,potato,B2,most frequent,big;small;white;brown;fresh;old;new;round;soft;hard,big;small;old;new;white;brown;fresh;round;soft;hard,big;brown;fresh;hard;new;old;round;small;soft;white,,,0.0,0.0
AR # Arabic,HI # Hindi,Plants,rose,B2,most frequent,red;white;yellow;pink;beautiful;fresh;wild;small;big;new,red;white;pink;yellow;beautiful;fresh;new;wild;small;big,beautiful;big;fresh;new;pink;red;small;white;wild;yellow,,,0.0,0.0
AR # Arabic,HI # Hindi,Plants,tomato,B2,most frequent,red;big;small;fresh;ripe;round;soft;new;old;sweet,red;big;small;fresh;ripe;round;new;old;soft;juicy,big;fresh;new;old;red;ripe;round;small;soft,sweet,juicy,0.010228999890387058,0.18181818181818177
AR # Arabic,HI # Hindi,Plants,tree,B2,most frequent,big;small;old;new;green;tall;short;wild;thick;young,big;small;old;new;green;tall;short;wild;strong;young,big;green;new;old;short;small;tall;wild;young,thick,strong,0.012897999957203865,0.18181818181818177
AR # Arabic,IT # Italian,Plants,cactus,B2,most frequent,green;big;small;old;new;tall;short;wild;dry;sharp,green;big;small;tall;short;old;new;dry;wild;sharp,big;dry;green;new;old;sharp;short;small;tall;wild,,,0.0,0.0
AR # Arabic,IT # Italian,Plants,eggplant,B2,most frequent,purple;big;small;fresh;old;new;soft;hard;long;round,purple;big;small;fresh;new;old;long;short;soft;round,big;fresh;long;new;old;purple;round;small;soft,hard,short,0.0170889999717474,0.18181818181818177
AR # Arabic,IT # Italian,Plants,flower,B2,most frequent,beautiful;small;big;red;white;yellow;fresh;wild;simple;colorful,beautiful;small;big;red;white;yellow;blue;fresh;new;colorful,beautiful;big;colorful;fresh;red;small;white;yellow,simple;wild,blue;new,0.037824999541044235,0.33333333333333337
AR # Arabic,IT # Italian,Plants,grass,B2,most frequent,green;long;short;soft;thick;wild;fresh;dry;new;old,green;fresh;long;short;soft;thick;thin;new;old;wild,fresh;green;long;new;old;short;soft;thick;wild,dry,thin,0.012141999788582325,0.18181818181818177
AR # Arabic,IT # Italian,Plants,lettuce,B2,most frequent,green;fresh;big;small;soft;hard;new;old;round;healthy,green;fresh;big;small;new;old;soft;round;healthy;clean,big;fresh;green;healthy;new;old;round;small;soft,hard,clean,0.01989700086414814,0.18181818181818177
AR # Arabic,IT # Italian,Plants,mushroom,B2,most frequent,small;big;white;brown;fresh;wild;soft;hard;new;old,small;big;white;brown;fresh;new;old;wild;soft;round,big;brown;fresh;new;old;small;soft;white;wild,hard,round,0.01823600009083748,0.18181818181818177
AR # Arabic,IT # Italian,Plants,onion,B2,most frequent,big;small;white;red;fresh;old;new;round;strong;sweet,white;red;big;small;fresh;new;old;round;strong;sweet,big;fresh;new;old;red;round;small;strong;sweet;white,,,0.0,0.0
AR # Arabic,IT # Italian,Plants,pepper,B2,most frequent,red;green;yellow;big;small;hot;sweet;fresh;new;old,red;green;yellow;big;small;fresh;new;old;hot;sweet,big;fresh;green;hot;new;old;red;small;sweet;yellow,,,0.0,0.0
AR # Arabic,IT # Italian,Plants,potato,B2,most frequent,big;small;white;brown;fresh;old;new;round;soft;hard,big;small;white;brown;fresh;new;old;round;soft;hard,big;brown;fresh;hard;new;old;round;small;soft;white,,,0.0,0.0
AR # Arabic,IT # Italian,Plants,rose,B2,most frequent,red;white;yellow;pink;beautiful;fresh;wild;small;big;new,red;white;pink;yellow;beautiful;fresh;new;old;small;big,beautiful;big;fresh;new;pink;red;small;white;yellow,wild,old,0.021700000390410423,0.18181818181818177
AR # Arabic,IT # Italian,Plants,tomato,B2,most frequent,red;big;small;fresh;ripe;round;soft;new;old;sweet,red;big;small;fresh;new;old;round;soft;sweet;ripe,big;fresh;new;old;red;ripe;round;small;soft;sweet,,,0.0,0.0
AR # Arabic,IT # Italian,Plants,tree,B2,most frequent,big;small;old;new;green;tall;short;wild;thick;young,big;small;old;new;green;tall;short;thick;thin;strong,big;green;new;old;short;small;tall;thick,wild;young,strong;thin,0.03501199930906296,0.33333333333333337
AR # Arabic,JA # Japanese,Plants,cactus,B2,most frequent,green;big;small;old;new;tall;short;wild;dry;sharp,green;small;big;tall;short;old;new;wild;dry;sharp,big;dry;green;new;old;sharp;short;small;tall;wild,,,0.0,0.0
