language1,language2,entropy1,entropy2,entropy_difference,entropy_effect_size,entropy_effect_interpretation,diversity1,diversity2,diversity_difference,diversity_effect_size,diversity_effect_interpretation,family1,family2,same_family
AR # Arabic,TR # Turkish,5.655822888848233,5.7496407703899175,0.09381788154168458,0.016317172722309436,Negligible,0.3888888888888889,0.4097222222222222,0.020833333333333315,0.0508474576271186,Negligible,Semitic,Turkic,False
AR # Arabic,UR # Urdu,5.655822888848233,5.8407478217487,0.18492493290046674,0.031661173970202475,Negligible,0.3888888888888889,0.4305555555555556,0.041666666666666685,0.09677419354838714,Negligible,Semitic,Indo-European,False
AR # Arabic,VI # Vietnamese,5.655822888848233,5.863283325061626,0.20746043621339272,0.03538297992980106,Negligible,0.3888888888888889,0.4444444444444444,0.055555555555555525,0.12499999999999993,Small,Semitic,Austro-Asiatic,False
AR # Arabic,ZH # Mandarin,5.655822888848233,5.793145370985165,0.13732248213693232,0.02370430454321219,Negligible,0.3888888888888889,0.4166666666666667,0.02777777777777779,0.0666666666666667,Negligible,Semitic,Sino-Tibetan,False
BN # Bengali,DE # German,5.832101207180391,5.842585755533008,0.010484548352617473,0.0017945048290799093,Negligible,0.4413793103448276,0.4305555555555556,0.010823754789272,0.024522569444444375,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,ES # Spanish,5.832101207180391,5.8928990366237155,0.06079782944332468,0.010317134073649132,Negligible,0.4413793103448276,0.4513888888888889,0.010009578544061315,0.022175066312997375,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,FA # Persian,5.832101207180391,5.8644277489253795,0.032326541744988724,0.005512309662423987,Negligible,0.4413793103448276,0.4375,0.00387931034482758,0.008789062499999986,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,FR # French,5.832101207180391,5.788596606585143,0.043504600595247744,0.0074595071398427665,Negligible,0.4413793103448276,0.4236111111111111,0.017768199233716475,0.04025607638888889,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,GA # Irish,5.832101207180391,5.7367169194638254,0.09538428771656537,0.01635504671954762,Negligible,0.4413793103448276,0.3888888888888889,0.052490421455938685,0.11892361111111109,Small,Indo-European-Bengali,Indo-European,False
BN # Bengali,HE # Hebrew,5.832101207180391,5.773141311809913,0.058959895370477966,0.010109545989683354,Negligible,0.4413793103448276,0.580952380952381,0.13957307060755342,0.24024872809496897,Small,Indo-European-Bengali,Semitic,False
BN # Bengali,HI # Hindi,5.832101207180391,5.826858933148349,0.005242274032041472,0.0008988654081632305,Negligible,0.4413793103448276,0.4236111111111111,0.017768199233716475,0.04025607638888889,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,IT # Italian,5.832101207180391,5.819085214545824,0.013015992634566764,0.0022317844242040383,Negligible,0.4413793103448276,0.4166666666666667,0.024712643678160895,0.05598958333333328,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,JA # Japanese,5.832101207180391,5.8077277699388805,0.02437343724151031,0.004179186261634506,Negligible,0.4413793103448276,0.42758620689655175,0.013793103448275834,0.031249999999999938,Negligible,Indo-European-Bengali,Japonic,False
BN # Bengali,KO # Korean,5.832101207180391,5.792000947121411,0.04010026005897949,0.006875782609809426,Negligible,0.4413793103448276,0.4166666666666667,0.024712643678160895,0.05598958333333328,Negligible,Indo-European-Bengali,Koreanic,False
BN # Bengali,LV # Latvian,5.832101207180391,5.761963252815388,0.07013795436500292,0.012026189511020519,Negligible,0.4413793103448276,0.4097222222222222,0.03165708812260537,0.07172309027777779,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,PL # Polish,5.832101207180391,5.765367593207387,0.06673361397300415,0.011442465005724314,Negligible,0.4413793103448276,0.4166666666666667,0.024712643678160895,0.05598958333333328,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,PS # Pashto,5.832101207180391,5.777418548023427,0.05468265915696424,0.00937615058696852,Negligible,0.4413793103448276,0.4166666666666667,0.024712643678160895,0.05598958333333328,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,PT # Portuguese,5.832101207180391,5.936403637074694,0.10430242989430294,0.01756996934017453,Negligible,0.4413793103448276,0.4444444444444444,0.0030651340996168397,0.006896551724137889,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,RU # Russian,5.832101207180391,5.774014207631428,0.058086999548963014,0.009959875092264725,Negligible,0.4413793103448276,0.4166666666666667,0.024712643678160895,0.05598958333333328,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,SQ # Albanian,5.832101207180391,5.783354332408833,0.04874687477155781,0.008358372572742983,Negligible,0.4413793103448276,0.4166666666666667,0.024712643678160895,0.05598958333333328,Negligible,Indo-European-Bengali,Indo-European-Albanian,False
BN # Bengali,SW # Swahili,5.832101207180391,5.883558911990578,0.05145770481018719,0.00874601675277142,Negligible,0.4413793103448276,0.4375,0.00387931034482758,0.008789062499999986,Negligible,Indo-European-Bengali,Niger-Congo,False
BN # Bengali,TH # Thai,5.832101207180391,5.852105266355643,0.020004059175252387,0.003418267147424327,Negligible,0.4413793103448276,0.4375,0.00387931034482758,0.008789062499999986,Negligible,Indo-European-Bengali,Tai-Kadai,False
BN # Bengali,TR # Turkish,5.832101207180391,5.7496407703899175,0.08246043679047332,0.014139061353899232,Negligible,0.4413793103448276,0.4097222222222222,0.03165708812260537,0.07172309027777779,Negligible,Indo-European-Bengali,Turkic,False
BN # Bengali,UR # Urdu,5.832101207180391,5.8407478217487,0.008646614568308841,0.0014803951192880083,Negligible,0.4413793103448276,0.4305555555555556,0.010823754789272,0.024522569444444375,Negligible,Indo-European-Bengali,Indo-European,False
BN # Bengali,VI # Vietnamese,5.832101207180391,5.863283325061626,0.031182117881234817,0.005318200767810769,Negligible,0.4413793103448276,0.4444444444444444,0.0030651340996168397,0.006896551724137889,Negligible,Indo-European-Bengali,Austro-Asiatic,False
BN # Bengali,ZH # Mandarin,5.832101207180391,5.793145370985165,0.03895583619522558,0.006679554214056465,Negligible,0.4413793103448276,0.4166666666666667,0.024712643678160895,0.05598958333333328,Negligible,Indo-European-Bengali,Sino-Tibetan,False
DE # German,ES # Spanish,5.842585755533008,5.8928990366237155,0.05031328109070721,0.008537950638219955,Negligible,0.4305555555555556,0.4513888888888889,0.020833333333333315,0.046153846153846115,Negligible,Indo-European,Indo-European,True
DE # German,FA # Persian,5.842585755533008,5.8644277489253795,0.02184199339237125,0.0037244884458460014,Negligible,0.4305555555555556,0.4375,0.00694444444444442,0.015873015873015817,Negligible,Indo-European,Indo-European,True
DE # German,FR # French,5.842585755533008,5.788596606585143,0.05398914894786522,0.009240625847337673,Negligible,0.4305555555555556,0.4236111111111111,0.006944444444444475,0.01612903225806459,Negligible,Indo-European,Indo-European,True
DE # German,GA # Irish,5.842585755533008,5.7367169194638254,0.10586883606918285,0.018120202338309476,Negligible,0.4305555555555556,0.3888888888888889,0.041666666666666685,0.09677419354838714,Negligible,Indo-European,Indo-European,True
DE # German,HE # Hebrew,5.842585755533008,5.773141311809913,0.06944444372309544,0.011885909189664971,Negligible,0.4305555555555556,0.580952380952381,0.15039682539682542,0.25887978142076506,Small,Indo-European,Semitic,False
DE # German,HI # Hindi,5.842585755533008,5.826858933148349,0.015726822384658945,0.002691757218927498,Negligible,0.4305555555555556,0.4236111111111111,0.006944444444444475,0.01612903225806459,Negligible,Indo-European,Indo-European,True
DE # German,IT # Italian,5.842585755533008,5.819085214545824,0.023500540987184237,0.004022284305357248,Negligible,0.4305555555555556,0.4166666666666667,0.013888888888888895,0.032258064516129045,Negligible,Indo-European,Indo-European,True
DE # German,JA # Japanese,5.842585755533008,5.8077277699388805,0.03485798559412778,0.005966191520786288,Negligible,0.4305555555555556,0.42758620689655175,0.0029693486590038343,0.006896551724137937,Negligible,Indo-European,Japonic,False
DE # German,KO # Korean,5.842585755533008,5.792000947121411,0.05058480841159696,0.008657948813792327,Negligible,0.4305555555555556,0.4166666666666667,0.013888888888888895,0.032258064516129045,Negligible,Indo-European,Koreanic,False
DE # German,LV # Latvian,5.842585755533008,5.761963252815388,0.08062250271762039,0.013799113284947472,Negligible,0.4305555555555556,0.4097222222222222,0.02083333333333337,0.04838709677419363,Negligible,Indo-European,Indo-European,True
DE # German,PL # Polish,5.842585755533008,5.765367593207387,0.07721816232562162,0.013216436276094872,Negligible,0.4305555555555556,0.4166666666666667,0.013888888888888895,0.032258064516129045,Negligible,Indo-European,Indo-European,True
DE # German,PS # Pashto,5.842585755533008,5.777418548023427,0.06516720750958171,0.011153829868541935,Negligible,0.4305555555555556,0.4166666666666667,0.013888888888888895,0.032258064516129045,Negligible,Indo-European,Indo-European,True
DE # German,PT # Portuguese,5.842585755533008,5.936403637074694,0.09381788154168547,0.015803824550568547,Negligible,0.4305555555555556,0.4444444444444444,0.01388888888888884,0.03124999999999989,Negligible,Indo-European,Indo-European,True
DE # German,RU # Russian,5.842585755533008,5.774014207631428,0.06857154790158049,0.011736506877394533,Negligible,0.4305555555555556,0.4166666666666667,0.013888888888888895,0.032258064516129045,Negligible,Indo-European,Indo-European,True
DE # German,SQ # Albanian,5.842585755533008,5.783354332408833,0.059231423124175286,0.010137878261877854,Negligible,0.4305555555555556,0.4166666666666667,0.013888888888888895,0.032258064516129045,Negligible,Indo-European,Indo-European-Albanian,False
DE # German,SW # Swahili,5.842585755533008,5.883558911990578,0.040973156457569715,0.006964008871240708,Negligible,0.4305555555555556,0.4375,0.00694444444444442,0.015873015873015817,Negligible,Indo-European,Niger-Congo,False
DE # German,TH # Thai,5.842585755533008,5.852105266355643,0.009519510822634913,0.0016266814059828286,Negligible,0.4305555555555556,0.4375,0.00694444444444442,0.015873015873015817,Negligible,Indo-European,Tai-Kadai,False
DE # German,TR # Turkish,5.842585755533008,5.7496407703899175,0.0929449851430908,0.015908193569100913,Negligible,0.4305555555555556,0.4097222222222222,0.02083333333333337,0.04838709677419363,Negligible,Indo-European,Turkic,False
DE # German,UR # Urdu,5.842585755533008,5.8407478217487,0.0018379337843086319,0.0003145754056871281,Negligible,0.4305555555555556,0.4305555555555556,0.0,0.0,Negligible,Indo-European,Indo-European,True
DE # German,VI # Vietnamese,5.842585755533008,5.863283325061626,0.020697569528617343,0.0035300305956816103,Negligible,0.4305555555555556,0.4444444444444444,0.01388888888888884,0.03124999999999989,Negligible,Indo-European,Austro-Asiatic,False
DE # German,ZH # Mandarin,5.842585755533008,5.793145370985165,0.04944038454784305,0.00846207255084315,Negligible,0.4305555555555556,0.4166666666666667,0.013888888888888895,0.032258064516129045,Negligible,Indo-European,Sino-Tibetan,False
ES # Spanish,FA # Persian,5.8928990366237155,5.8644277489253795,0.028471287698335956,0.004831456897766287,Negligible,0.4513888888888889,0.4375,0.013888888888888895,0.03076923076923078,Negligible,Indo-European,Indo-European,True
ES # Spanish,FR # French,5.8928990366237155,5.788596606585143,0.10430243003857242,0.0176996804782068,Negligible,0.4513888888888889,0.4236111111111111,0.02777777777777779,0.06153846153846156,Negligible,Indo-European,Indo-European,True
ES # Spanish,GA # Irish,5.8928990366237155,5.7367169194638254,0.15618211715989005,0.026503443583410384,Negligible,0.4513888888888889,0.3888888888888889,0.0625,0.13846153846153847,Small,Indo-European,Indo-European,True
ES # Spanish,HE # Hebrew,5.8928990366237155,5.773141311809913,0.11975772481380265,0.0203223785219332,Negligible,0.4513888888888889,0.580952380952381,0.1295634920634921,0.22301912568306015,Small,Indo-European,Semitic,False
ES # Spanish,HI # Hindi,5.8928990366237155,5.826858933148349,0.06604010347536615,0.011206725766882177,Negligible,0.4513888888888889,0.4236111111111111,0.02777777777777779,0.06153846153846156,Negligible,Indo-European,Indo-European,True
ES # Spanish,IT # Italian,5.8928990366237155,5.819085214545824,0.07381382207789144,0.012525892878725176,Negligible,0.4513888888888889,0.4166666666666667,0.03472222222222221,0.0769230769230769,Negligible,Indo-European,Indo-European,True
ES # Spanish,JA # Japanese,5.8928990366237155,5.8077277699388805,0.08517126668483499,0.014453203110303603,Negligible,0.4513888888888889,0.42758620689655175,0.02380268199233715,0.05273209549071615,Negligible,Indo-European,Japonic,False
ES # Spanish,KO # Korean,5.8928990366237155,5.792000947121411,0.10089808950230417,0.017121978312411888,Negligible,0.4513888888888889,0.4166666666666667,0.03472222222222221,0.0769230769230769,Negligible,Indo-European,Koreanic,False
ES # Spanish,LV # Latvian,5.8928990366237155,5.761963252815388,0.1309357838083276,0.022219247775089337,Negligible,0.4513888888888889,0.4097222222222222,0.041666666666666685,0.09230769230769234,Negligible,Indo-European,Indo-European,True
ES # Spanish,PL # Polish,5.8928990366237155,5.765367593207387,0.12753144341632883,0.02164154563377635,Negligible,0.4513888888888889,0.4166666666666667,0.03472222222222221,0.0769230769230769,Negligible,Indo-European,Indo-European,True
ES # Spanish,PS # Pashto,5.8928990366237155,5.777418548023427,0.11548048860028892,0.019596549657917173,Negligible,0.4513888888888889,0.4166666666666667,0.03472222222222221,0.0769230769230769,Negligible,Indo-European,Indo-European,True
ES # Spanish,PT # Portuguese,5.8928990366237155,5.936403637074694,0.04350460045097826,0.00732844380380041,Negligible,0.4513888888888889,0.4444444444444444,0.006944444444444475,0.015384615384615453,Negligible,Indo-European,Indo-European,True
ES # Spanish,RU # Russian,5.8928990366237155,5.774014207631428,0.1188848289922877,0.020174251799230165,Negligible,0.4513888888888889,0.4166666666666667,0.03472222222222221,0.0769230769230769,Negligible,Indo-European,Indo-European,True
ES # Spanish,SQ # Albanian,5.8928990366237155,5.783354332408833,0.1095447042148825,0.018589272195921613,Negligible,0.4513888888888889,0.4166666666666667,0.03472222222222221,0.0769230769230769,Negligible,Indo-European,Indo-European-Albanian,False
ES # Spanish,SW # Swahili,5.8928990366237155,5.883558911990578,0.009340124633137492,0.0015849795788269324,Negligible,0.4513888888888889,0.4375,0.013888888888888895,0.03076923076923078,Negligible,Indo-European,Niger-Congo,False
ES # Spanish,TH # Thai,5.8928990366237155,5.852105266355643,0.040793770268072294,0.006922529983042901,Negligible,0.4513888888888889,0.4375,0.013888888888888895,0.03076923076923078,Negligible,Indo-European,Tai-Kadai,False
ES # Spanish,TR # Turkish,5.8928990366237155,5.7496407703899175,0.143258266233798,0.024310320835884636,Negligible,0.4513888888888889,0.4097222222222222,0.041666666666666685,0.09230769230769234,Negligible,Indo-European,Turkic,False
ES # Spanish,UR # Urdu,5.8928990366237155,5.8407478217487,0.05215121487501584,0.008849840214621327,Negligible,0.4513888888888889,0.4305555555555556,0.020833333333333315,0.046153846153846115,Negligible,Indo-European,Indo-European,True
ES # Spanish,VI # Vietnamese,5.8928990366237155,5.863283325061626,0.029615711562089864,0.005025660778851206,Negligible,0.4513888888888889,0.4444444444444444,0.006944444444444475,0.015384615384615453,Negligible,Indo-European,Austro-Asiatic,False
ES # Spanish,ZH # Mandarin,5.8928990366237155,5.793145370985165,0.09975366563855026,0.01692777443132697,Negligible,0.4513888888888889,0.4166666666666667,0.03472222222222221,0.0769230769230769,Negligible,Indo-European,Sino-Tibetan,False
FA # Persian,FR # French,5.8644277489253795,5.788596606585143,0.07583114234023647,0.012930697688982877,Negligible,0.4375,0.4236111111111111,0.013888888888888895,0.03174603174603176,Negligible,Indo-European,Indo-European,True
FA # Persian,GA # Irish,5.8644277489253795,5.7367169194638254,0.1277108294615541,0.02177720229991005,Negligible,0.4375,0.3888888888888889,0.048611111111111105,0.11111111111111109,Small,Indo-European,Indo-European,True
FA # Persian,HE # Hebrew,5.8644277489253795,5.773141311809913,0.09128643711546669,0.01556612870406569,Negligible,0.4375,0.580952380952381,0.143452380952381,0.2469262295081968,Small,Indo-European,Semitic,False
FA # Persian,HI # Hindi,5.8644277489253795,5.826858933148349,0.037568815777030196,0.0064062202461125815,Negligible,0.4375,0.4236111111111111,0.013888888888888895,0.03174603174603176,Negligible,Indo-European,Indo-European,True
FA # Persian,IT # Italian,5.8644277489253795,5.819085214545824,0.04534253437955549,0.007731791799782038,Negligible,0.4375,0.4166666666666667,0.020833333333333315,0.047619047619047575,Negligible,Indo-European,Indo-European,True
FA # Persian,JA # Japanese,5.8644277489253795,5.8077277699388805,0.05669997898649903,0.009668458955247417,Negligible,0.4375,0.42758620689655175,0.009913793103448254,0.022660098522167438,Negligible,Indo-European,Japonic,False
FA # Persian,KO # Korean,5.8644277489253795,5.792000947121411,0.07242680180396821,0.012350190829316633,Negligible,0.4375,0.4166666666666667,0.020833333333333315,0.047619047619047575,Negligible,Indo-European,Koreanic,False
FA # Persian,LV # Latvian,5.8644277489253795,5.761963252815388,0.10246449610999164,0.017472207092800767,Negligible,0.4375,0.4097222222222222,0.02777777777777779,0.06349206349206352,Negligible,Indo-European,Indo-European,True
FA # Persian,PL # Polish,5.8644277489253795,5.765367593207387,0.09906015571799287,0.016891700257735297,Negligible,0.4375,0.4166666666666667,0.020833333333333315,0.047619047619047575,Negligible,Indo-European,Indo-European,True
FA # Persian,PS # Pashto,5.8644277489253795,5.777418548023427,0.08700920090195297,0.014836776003915619,Negligible,0.4375,0.4166666666666667,0.020833333333333315,0.047619047619047575,Negligible,Indo-European,Indo-European,True
FA # Persian,PT # Portuguese,5.8644277489253795,5.936403637074694,0.07197588814931422,0.012124493641200933,Negligible,0.4375,0.4444444444444444,0.00694444444444442,0.015624999999999944,Negligible,Indo-European,Indo-European,True
FA # Persian,RU # Russian,5.8644277489253795,5.774014207631428,0.09041354129395174,0.015417282838981087,Negligible,0.4375,0.4166666666666667,0.020833333333333315,0.047619047619047575,Negligible,Indo-European,Indo-European,True
FA # Persian,SQ # Albanian,5.8644277489253795,5.783354332408833,0.08107341651654654,0.013824608297272098,Negligible,0.4375,0.4166666666666667,0.020833333333333315,0.047619047619047575,Negligible,Indo-European,Indo-European-Albanian,False
FA # Persian,SW # Swahili,5.8644277489253795,5.883558911990578,0.019131163065198464,0.0032516310878114144,Negligible,0.4375,0.4375,0.0,0.0,Negligible,Indo-European,Niger-Congo,False
FA # Persian,TH # Thai,5.8644277489253795,5.852105266355643,0.012322482569736337,0.0021012250636039224,Negligible,0.4375,0.4375,0.0,0.0,Negligible,Indo-European,Tai-Kadai,False
FA # Persian,TR # Turkish,5.8644277489253795,5.7496407703899175,0.11478697853546205,0.019573432131804517,Negligible,0.4375,0.4097222222222222,0.02777777777777779,0.06349206349206352,Negligible,Indo-European,Turkic,False
FA # Persian,UR # Urdu,5.8644277489253795,5.8407478217487,0.023679927176679882,0.0040378922190693,Negligible,0.4375,0.4305555555555556,0.00694444444444442,0.015873015873015817,Negligible,Indo-European,Indo-European,True
FA # Persian,VI # Vietnamese,5.8644277489253795,5.863283325061626,0.0011444238637539073,0.00019514672407100863,Negligible,0.4375,0.4444444444444444,0.00694444444444442,0.015624999999999944,Negligible,Indo-European,Austro-Asiatic,False
FA # Persian,ZH # Mandarin,5.8644277489253795,5.793145370985165,0.0712823779402143,0.012155044105245625,Negligible,0.4375,0.4166666666666667,0.020833333333333315,0.047619047619047575,Negligible,Indo-European,Sino-Tibetan,False
FR # French,GA # Irish,5.788596606585143,5.7367169194638254,0.05187968712131763,0.008962394626410653,Negligible,0.4236111111111111,0.3888888888888889,0.03472222222222221,0.08196721311475406,Negligible,Indo-European,Indo-European,True
FR # French,HE # Hebrew,5.788596606585143,5.773141311809913,0.015455294775230222,0.0026699554012190423,Negligible,0.4236111111111111,0.580952380952381,0.1573412698412699,0.2708333333333334,Small,Indo-European,Semitic,False
FR # French,HI # Hindi,5.788596606585143,5.826858933148349,0.03826232656320627,0.0065665441710861016,Negligible,0.4236111111111111,0.4236111111111111,0.0,0.0,Negligible,Indo-European,Indo-European,True
FR # French,IT # Italian,5.788596606585143,5.819085214545824,0.03048860796068098,0.005239415962575931,Negligible,0.4236111111111111,0.4166666666666667,0.00694444444444442,0.01639344262295076,Negligible,Indo-European,Indo-European,True
FR # French,JA # Japanese,5.788596606585143,5.8077277699388805,0.019131163353737435,0.0032940874833633548,Negligible,0.4236111111111111,0.42758620689655175,0.003975095785440641,0.009296594982078918,Negligible,Indo-European,Japonic,False
FR # French,KO # Korean,5.788596606585143,5.792000947121411,0.0034043405362682577,0.0005877658804527982,Negligible,0.4236111111111111,0.4166666666666667,0.00694444444444442,0.01639344262295076,Negligible,Indo-European,Koreanic,False
FR # French,LV # Latvian,5.788596606585143,5.761963252815388,0.026633353769755175,0.004601003590310112,Negligible,0.4236111111111111,0.4097222222222222,0.013888888888888895,0.032786885245901655,Negligible,Indo-European,Indo-European,True
FR # French,PL # Polish,5.788596606585143,5.765367593207387,0.023229013377756402,0.004012892062875989,Negligible,0.4236111111111111,0.4166666666666667,0.00694444444444442,0.01639344262295076,Negligible,Indo-European,Indo-European,True
FR # French,PS # Pashto,5.788596606585143,5.777418548023427,0.011178058561716497,0.0019310481143219186,Negligible,0.4236111111111111,0.4166666666666667,0.00694444444444442,0.01639344262295076,Negligible,Indo-European,Indo-European,True
FR # French,PT # Portuguese,5.788596606585143,5.936403637074694,0.14780703048955068,0.024898413168277445,Negligible,0.4236111111111111,0.4444444444444444,0.020833333333333315,0.04687499999999996,Negligible,Indo-European,Indo-European,True
FR # French,RU # Russian,5.788596606585143,5.774014207631428,0.01458239895371527,0.002519159641756042,Negligible,0.4236111111111111,0.4166666666666667,0.00694444444444442,0.01639344262295076,Negligible,Indo-European,Indo-European,True
FR # French,SQ # Albanian,5.788596606585143,5.783354332408833,0.005242274176310069,0.0009056209186085666,Negligible,0.4236111111111111,0.4166666666666667,0.00694444444444442,0.01639344262295076,Negligible,Indo-European,Indo-European-Albanian,False
FR # French,SW # Swahili,5.788596606585143,5.883558911990578,0.09496230540543493,0.016140282918201704,Negligible,0.4236111111111111,0.4375,0.013888888888888895,0.03174603174603176,Negligible,Indo-European,Niger-Congo,False
FR # French,TH # Thai,5.788596606585143,5.852105266355643,0.06350865977050013,0.010852275699074992,Negligible,0.4236111111111111,0.4375,0.013888888888888895,0.03174603174603176,Negligible,Indo-European,Tai-Kadai,False
FR # French,TR # Turkish,5.788596606585143,5.7496407703899175,0.03895583619522558,0.006729754868547789,Negligible,0.4236111111111111,0.4097222222222222,0.013888888888888895,0.032786885245901655,Negligible,Indo-European,Turkic,False
FR # French,UR # Urdu,5.788596606585143,5.8407478217487,0.052151215163556586,0.008928859241168657,Negligible,0.4236111111111111,0.4305555555555556,0.006944444444444475,0.01612903225806459,Negligible,Indo-European,Indo-European,True
FR # French,VI # Vietnamese,5.788596606585143,5.863283325061626,0.07468671847648256,0.012738036751054935,Negligible,0.4236111111111111,0.4444444444444444,0.020833333333333315,0.04687499999999996,Negligible,Indo-European,Austro-Asiatic,False
FR # French,ZH # Mandarin,5.788596606585143,5.793145370985165,0.004548764400022165,0.0007851976963679431,Negligible,0.4236111111111111,0.4166666666666667,0.00694444444444442,0.01639344262295076,Negligible,Indo-European,Sino-Tibetan,False
GA # Irish,HE # Hebrew,5.7367169194638254,5.773141311809913,0.03642439234608741,0.006309284734045104,Negligible,0.3888888888888889,0.580952380952381,0.1920634920634921,0.3306010928961749,Medium,Indo-European,Semitic,False
GA # Irish,HI # Hindi,5.7367169194638254,5.826858933148349,0.0901420136845239,0.015470086837303724,Negligible,0.3888888888888889,0.4236111111111111,0.03472222222222221,0.08196721311475406,Negligible,Indo-European,Indo-European,True
GA # Irish,IT # Italian,5.7367169194638254,5.819085214545824,0.08236829508199861,0.014154852875518065,Negligible,0.3888888888888889,0.4166666666666667,0.02777777777777779,0.0666666666666667,Negligible,Indo-European,Indo-European,True
